parameter,mean,sd,Q16,Q50,Q84
Pn,40.48584878321488,0.475910383613009,40.010695136853954,40.47776595962329,40.96222877685744
A1,12200.425275383366,1389.9709384824826,10816.125051645036,12118.995963650337,13582.1971015013
b1,1.2516921720642615,0.09472443117888482,1.1579431162498273,1.2461984995583695,1.3464942127875517
A2,1569.2072665023134,51.354874055292576,1517.86548656627,1568.979949826136,1620.6883440333363
b2,24.49076578747164,0.6222290191185869,23.868046809127332,24.49145062502091,25.10228656703036
A3,368.7970223588599,15.97337762226864,353.1800529246994,368.73602209261713,384.63366849001164
b3,84.80283994155843,1.4431377616809768,83.37203361159357,84.79607637171773,86.23969530911901
Pg,556.4163986388943,15.49968711122273,541.0924422932624,556.1707724410439,571.7831186501346
numax,95.43502534865878,0.2966385700039377,95.1380274622725,95.43878344653446,95.73100192485448
sigmaEnv,11.41676802541628,0.32721427463621744,11.087761344483235,11.414129399967704,11.7430847663539
lnprob,-217149.45110546605,2.238530715599444,-217151.6138841287,-217149.10965326685,-217147.29253246583
