parameter,mean,sd,Q16,Q50,Q84
Pn,28.14523646536736,0.30222921683610676,27.8491796187038,28.14486218587869,28.44158913584156
A1,8884.320019899716,1035.9465057165999,7873.146165516849,8806.543640996904,9900.46414816281
b1,1.2636680037842993,0.10112203794554073,1.1652070215908523,1.2566447365219156,1.3618358969532538
A2,1344.185932022564,41.03004973325586,1303.217453488508,1343.1227390886013,1385.7350051733993
b2,24.903553949473366,0.5951063283157286,24.308729788058997,24.89138531731499,25.49417758922333
A3,224.70975178829917,14.98047706830832,209.79443947400952,224.69836051755726,239.7699040542384
b3,80.25997528877633,1.6995505310389574,78.57275881443726,80.23994655222234,81.94108526070995
Pg,439.4478205617199,11.196422373418837,428.5494309438044,439.084871125604,450.57664552088414
numax,87.99624069182205,0.31440452612617387,87.68653500439095,88.00128038247502,88.30819947639957
sigmaEnv,12.270800310652564,0.28967876102988027,11.981638873589189,12.266454352391683,12.559414600096414
lnprob,-201464.63871970252,2.233556361890049,-201466.7902063682,-201464.3092419249,-201462.4798927031
