parameter,mean,sd,Q16,Q50,Q84
Pn,12.396327711678287,0.12496323826013926,12.271323046873567,12.396751104774816,12.521319943112942
A1,4689.508057894445,806.3422484734184,3922.9070769265118,4624.908970733143,5444.159455657272
b1,1.259804995564173,0.20332985674184384,1.0706155679808116,1.2373447121960217,1.4468999328922865
A2,1834.1186576759694,81.06912976431114,1753.736655597378,1831.8013869893412,1914.2346506518645
b2,16.563860954507213,0.5977721598093223,15.96821195038023,16.546994211404403,17.160129377432323
A3,361.0623650856627,26.354878169562394,334.8676371518502,361.1066342138988,387.6540167990034
b3,54.262343141593455,1.0682272133946176,53.199024590338404,54.22497172200943,55.30372938111247
Pg,515.6219565831045,16.44693494596616,499.15495914588416,515.1770713259025,532.2887014604601
numax,61.62282304271577,0.26433243654825944,61.36264728980924,61.62385100651715,61.8854876364632
sigmaEnv,8.884689122122289,0.20868055562474297,8.675813007536616,8.881669196984419,9.092881015680366
lnprob,-150324.4572300728,2.282787249663784,-150326.64077238587,-150324.11283307083,-150322.26575854656
