parameter,mean,sd,Q16,Q50,Q84
Pn,427.8277706274918,64.8334890360444,390.44417888526823,444.73406603212374,458.06180762045824
A1,2046637.1378159733,1524893.1783258445,180969.49663884222,2734241.031581206,3619000.477395211
b1,2.3746288646564397,1.0093962060231751,1.5157898663217386,1.6663641442277826,3.596394322217601
A2,8279.388848997305,13365.57214079129,2440.8993605853266,4985.7655640739285,10067.76217105494
b2,25.9863682507226,8.779325912987638,17.082945547483106,24.475294783042102,35.42137137511238
A3,325.8487259101281,97.37873450241493,255.23961712688703,334.0894011427243,363.1697570844772
b3,191.03217603489725,67.38499026020592,139.8436214891679,142.64507465205037,293.6991536187988
Pg,348.1265778188378,106.19608854087228,297.3121213788589,398.9316305266025,408.6097815502417
numax,211.25814288472756,15.113939976543138,209.82735168591566,211.35516019325183,215.15928578718552
sigmaEnv,21.91838249399434,16.603585477624087,14.121068255268947,16.01071951957134,23.465975959458174
lnprob,-279510.6245688181,1947.3837451458041,-281637.35133436666,-278399.5643546061,-278386.55358173937
