parameter,mean,sd,Q16,Q50,Q84
Pn,127.73094279809192,4.155020377655742,124.60646406877989,128.60912054286584,131.15560537721714
A1,8715.976164244646,1309.072012310834,7781.651096940011,8787.267033786922,9836.168104541914
b1,1.2625847430346122,0.13769965535541379,1.1622414878137093,1.2423922534719154,1.3344618790093656
A2,449.19063463306924,14.684648470035192,434.51142247306916,449.4115239924286,463.81033791783466
b2,41.84594417210233,2.034713741145663,39.96404117565022,41.697266889781744,43.528817260503004
A3,92.35839911186224,9.915235382485358,82.92939792111181,91.52728280031569,102.70289437906737
b3,159.15001905077563,28.75352267355536,134.5224566513681,152.48488854422845,182.07057441640484
Pg,157.7063461008592,8.75459863439995,149.04087823069403,157.6345216050822,166.45514575190128
numax,177.00879826509095,0.7090529705044075,176.30262583372954,177.00816957560892,177.7108154464682
sigmaEnv,13.463785177083016,0.8846388077977956,12.588308694177027,13.446545757770664,14.334148814898024
lnprob,-230051.1269669518,8.339233789351074,-230052.3910946754,-230049.2970742892,-230047.28927948265
