parameter,mean,sd,Q16,Q50,Q84
Pn,52.61738054538336,4.027913934842854,48.95304339470337,52.508946046410486,56.043265793954376
A1,16835.534920225506,5325.899610641318,12662.952389210099,18361.7404116015,20818.644425065657
b1,1.2489812535919536,0.3925779835287367,1.0424975917691206,1.1136023856284123,1.2954965953262656
A2,485.2120304955389,17.638420191604602,470.7707855116778,485.5765628329625,499.476610820088
b2,40.38064793507245,1.697143418991807,39.21019920857234,40.060157672271885,41.08323060395795
A3,82.64480490445722,5.392899587134124,79.25338962145376,83.29606980736912,86.96789398487535
b3,212.24313877250947,22.319538070874245,194.7632253012435,214.25055420660672,231.87086867995393
Pg,139.1147917349118,12.44457441866497,133.31242621806655,141.5461482743234,148.31025139692798
numax,173.87358880802108,1.8937442703797511,172.86091724713825,173.4272893076858,174.09334874093474
sigmaEnv,13.377187085124358,3.6154347571979253,11.735538864882795,12.387933591974049,13.325551232025957
lnprob,-211081.19026406817,131.4863268237355,-211048.51710019287,-211038.20383135733,-211035.89617427022
