frequency,height,linewidth,snr,AIC,amplitude
69.10992822284487,9.735691060771511,NA,NA,11.44397173107427,0.34694512872462996
69.42086055645824,8.035374375983434,NA,NA,4.629531660801149,0.31519582767454757
69.66308989189623,14.718266365700039,0.009455384692204699,8.504479709399428,59.62942032353749,0.6612152584102736
70.09790575400508,7.464343213058085,NA,NA,4.590121035231277,0.30378980996098476
70.38329470802235,5.986120666493288,0.0076374405544226975,2.958910307414611,5.080635271850042,0.3789846248688741
70.66485456309249,8.117135137836701,NA,NA,5.219082737217832,0.3167953441656944
71.50296709984738,8.843883070172485,NA,NA,8.50200485278765,0.33067312377175173
72.79184851932935,4.410016345365199,0.0076374405544226975,2.1471104199810336,2.058724539769173,0.3252886854239265
73.11619807140198,8.785011829204326,NA,NA,5.185310074222798,0.32957068708817044
73.69128422947605,8.042537408521701,NA,NA,4.832061620778404,0.31533628504004535
75.2531930652329,9.721227328837958,NA,NA,8.876928360783495,0.34668731515637075
75.48955649029361,7.803061009052759,NA,NA,4.064194787613815,0.3106060447588128
77.99463959538794,9.034156884089564,0.009455384692204699,5.095432734140661,25.050438493497495,0.5180341039841858
78.15993250400705,9.63791600948683,0.0076374405544226975,4.877676457504478,21.03895910463325,0.48088410964661615
78.48859876826378,11.25739211684104,NA,NA,20.039431594450434,0.37307512995628067
78.63613350264781,1.99442702599655,0.020106523893394904,1.5482156954503417,2.6808616351991077,0.35493800895345023
78.79355532038029,6.362724355251447,0.013046870698858432,4.1731187971149115,14.390770969024743,0.5106809647078625
79.00213922887583,1.4759236810498966,0.028777142656774928,1.3613360171622122,2.6309257783723297,0.36528406043527434
79.39569377320704,7.098931255864038,0.011257611073238511,4.3340318106134355,15.870148569039884,0.5010655470562431
79.54317617337175,7.711210555430734,NA,NA,2.264741738414159,0.308772548964842
79.65374261884814,7.983627260826192,NA,NA,2.7209635629551485,0.31417927147971386
81.76318749317056,8.206531151125512,NA,NA,3.359987338175415,0.31853504002570876
85.04713702980321,5.886584747504776,0.009455384692204699,3.2504545726726697,3.579170647826686,0.4181636117274731
86.05857220873442,11.489132457516574,0.003934575918864523,NA,16.801715426685405,0.37684913204380216
86.5387087528185,13.42814686836986,0.0076374405544226975,6.908425604336452,62.42034551266261,0.5676189672030854
86.92045666081977,14.904526481119387,0.04241759756041223,18.879929643161695,311.1373980274511,1.4093117133528006
87.31794675059429,15.13861134452187,0.04241759756041223,19.191256156293946,303.8520226110195,1.4203356562458391
87.83743874911148,11.591311050539895,0.0076374405544226975,5.920137141207511,16.229625178173592,0.5273696564255231
89.36206283527687,11.317528553547069,NA,NA,15.125767175777582,0.37407027724506575
89.51575452443397,10.985640897990974,NA,NA,18.82169083005283,0.36854464173942464
90.15724537585045,8.078830046869848,NA,NA,4.03554695618368,0.3160469751666047
93.75420831267472,9.446338251500796,NA,NA,8.537497378922126,0.3417504919461547
95.0001314559395,23.910980785842888,0.013046870698858432,16.74516050925629,140.71556474265526,0.9899808886935394
95.2638130006414,64.00723148865607,0.003934575918864523,NA,118.0579736484433,0.889484578025498
95.57865663610637,44.00831701355167,0.018353931909071464,37.966322987960524,446.5153487546777,1.5929673507033548
95.77149836282867,24.346532923842926,0.018353931909071464,20.397093504245817,133.42806278534408,1.1848354958238567
95.99975999854077,37.00006977703086,0.021852249678151484,34.667790093706515,549.3084992837321,1.5937649987452422
96.13750408905669,14.556914157352905,0.009455384692204699,8.406656876243046,75.99099140195176,0.6575809120681475
96.22015054336624,10.698035209260174,0.003934575918864523,NA,17.102771399026096,0.3636435698928187
96.4995742698414,18.183921625174637,0.0076374405544226975,9.49667352818835,45.140190886260825,0.6605301308595045
96.71209372378026,34.74016521968685,0.0057995771118712095,16.22444996814435,104.87779328896431,0.7955894944551346
98.66634626161445,10.189904187572154,NA,NA,12.321063816882088,0.3549461356830745
99.20555190360922,10.516181711958069,NA,NA,12.757465897411748,0.3605839924448583
100.75389889406178,5.647529250910834,0.0057995771118712095,2.410588781827345,4.029288522644492,0.32077635226321866
101.639396618807,7.862989332011722,0.0057995771118712095,3.411696860109386,3.639696276433824,0.37850092325729806
101.91316946749902,7.910617459009126,NA,NA,3.276433103295858,0.31273939654509336
102.91451334244012,60.292677528650565,0.003934575918864523,NA,180.21790636335209,0.8632889589723617
103.15636857927805,8.029127869395136,NA,NA,2.5689199781627394,0.31507329103161036
103.63471815856623,24.925394890246316,0.021852249678151484,22.901779360324564,276.26549328235706,1.3081093115107274
104.33524524747578,178.2191265133807,0.013046870698858432,137.86347400481327,1591.5168323054604,2.7027462341401822
104.7642197007968,37.21758522986519,0.0076374405544226975,20.138969829731803,2.6392356125215883,0.9449807324706467
104.84686615510635,260.16711369530253,0.014825104261598304,219.21993745396935,2493.6077679708396,3.480967864280228
105.1637436846118,13.201738645566246,NA,NA,7.371214427250379,0.40401079319779143
105.37816478995349,135.77988382202832,0.013046870698858432,103.6288239196296,1343.9170615307012,2.3590971822784734
106.07869187886304,10.489282809870506,0.003934575918864523,NA,13.617576699602068,0.3600781748469073
106.12591842418279,29.97968395510442,0.003934575918864523,NA,74.11375592266268,0.6087478302023792
