parameter,mean,sd,Q16,Q50,Q84
Pn,25.77379705028578,0.3500749179202358,25.428459888318528,25.76951575556135,26.120105061013856
A1,9141.976367102063,2028.9238538997602,7943.238705429576,9364.121727384796,10789.616059358696
b1,0.974767780929733,0.16578134368617928,0.8579826493567041,0.9473767126797243,1.0515634433140664
A2,1878.6401385173253,62.48596644435961,1818.1090575451412,1875.90687223251,1937.7686818390664
b2,24.681076384081113,0.624547001416354,24.072147525428555,24.69508747705134,25.292753067458356
A3,439.94996087858397,18.36506775828866,421.9842691130166,439.2944574493069,457.5273521248506
b3,83.98671321383935,1.2621459389297232,82.72446918569212,83.99095643679024,85.25132875351548
Pg,748.4578515897776,19.80761586802313,728.8007522078492,748.0978916320738,767.6816620237695
numax,100.97327278558112,0.23737239488773762,100.73877213034253,100.96846787042426,101.20661511313352
sigmaEnv,11.002519196338657,0.24000063556798268,10.769100605954783,10.999352509109226,11.237494370928744
lnprob,-213706.91154150048,11.590988397429985,-213707.2708115866,-213703.90037535402,-213701.87956508272
