parameter,mean,sd,Q16,Q50,Q84
Pn,52.64100894692724,0.592483580268798,52.05505447116257,52.634383565778464,53.23603605189336
A1,13640.225978658456,1773.3252089716154,11892.303323329508,13515.872833515585,15359.175667404805
b1,1.1324170095201123,0.08515545459225762,1.0484880557268517,1.128382241901491,1.2173785606625303
A2,2120.4655435660643,76.80802300720958,2044.7644202895758,2119.365817685827,2197.124734246475
b2,21.32859883195394,0.5677698244808522,20.765047190479528,21.322426556005837,21.893396916073662
A3,499.0184101255083,19.927242726803488,479.7718696577486,498.59109868888925,518.6933578009472
b3,76.41743598301868,1.2799847541887666,75.14606278911404,76.42603893807542,77.68016314407328
Pg,968.0853779944553,31.33850438829711,937.1018686112412,967.6771416439811,999.0602468778841
numax,89.5291919231205,0.20310556660197418,89.3247207329357,89.53209421253904,89.73030388447062
sigmaEnv,7.957931783481961,0.22580650692077056,7.734790810984467,7.951871244697474,8.184110408935776
lnprob,-187201.52318707338,2.2337842456530117,-187203.64559027954,-187201.19856433533,-187199.37323813053
