frequency,power
0.004025968768886,0.000522629898461297
0.008051937537772,0.00018171085937357457
0.012077906306658,0.00046350499113632573
0.016103875075544,0.000836868884312775
0.02012984384443,0.0005230059943070768
0.024155812613316,0.0010403612626032075
0.028181781382202,0.007158825035341864
0.032207750151088,0.03493102209812549
0.036233718919974,0.01311003546995918
0.04025968768886,0.0016948177852687434
0.044285656457746,0.007283950004901126
0.048311625226632,0.025810959404561455
0.052337593995518,0.005904094544567253
0.0563635627644041,0.16101095417611178
0.0603895315332901,0.1870597070514448
0.0644155003021761,0.03711719205964946
0.0684414690710621,0.049240585221643374
0.0724674378399481,0.09256751292016713
0.0764934066088341,0.09158932922391785
0.0805193753777201,0.2263279600745972
0.0845453441466061,0.2889990620699662
0.0885713129154921,1.9441122865704683
0.0925972816843781,7.27323689095744
0.0966232504532641,5.690839451470337
0.1006492192221501,0.5264324312733002
0.1046751879910361,0.6703841663728347
0.1087011567599221,0.595958533104682
0.1127271255288082,0.35127395825258384
0.1167530942976942,0.1831495318951642
0.1207790630665802,1.435050759331772
0.1248050318354662,6.250946536815805
0.1288310006043522,5.122925592452783
0.1328569693732382,0.24172745691267516
0.1368829381421242,0.9883215904832113
0.1409089069110102,0.9609785895954859
0.1449348756798962,0.23421712810488252
0.1489608444487822,0.3522876108555736
0.1529868132176682,0.10838645245965717
0.1570127819865542,1.6751534476834706
0.1610387507554403,3.4942494682970255
0.1650647195243263,0.9651433912764917
0.1690906882932123,0.2971589699575528
0.1731166570620983,0.24652375214854622
0.1771426258309843,0.31482204662490965
0.1811685945998703,0.38443004325132274
0.1851945633687563,2.7089638547640065
0.1892205321376423,2.8320687066704164
0.1932465009065283,0.010349844810087576
0.1972724696754143,1.25946730040418
0.2012984384443003,0.30948639404319855
0.2053244072131863,0.47378745789857013
0.2093503759820723,0.5397664459430527
0.2133763447509583,0.33126736259734096
0.2174023135198444,2.95422755328787
0.2214282822887304,2.77631764271539
0.2254542510576164,0.42224611669871376
0.2294802198265024,0.3125997941647459
0.2335061885953884,0.6066592805260124
0.2375321573642744,0.9954930631983755
0.2415581261331604,1.1929313022464298
0.2455840949020464,2.244992365087823
0.2496100636709324,6.368737594355225
0.2536360324398184,4.260585225600966
0.2576620012087044,0.12290934530245887
0.2616879699775905,0.23873503823400577
0.2657139387464765,0.15875417749718457
0.2697399075153625,0.32752550810024766
0.2737658762842485,0.958345825756641
0.2777918450531345,4.197698202366599
0.2818178138220205,0.8156519846887431
0.2858437825909065,1.1566516309111148
0.2898697513597925,1.9158398106461656
0.2938957201286785,0.16705552338231863
0.2979216888975645,0.01049531387192716
0.3019476576664505,0.5440479854946488
