parameter,mean,sd,Q16,Q50,Q84
Pn,87.70327540035336,1.0715903723203957,86.64467169258681,87.74639462264238,88.7482270290437
A1,8883.681518591526,2219.185839718312,7209.919223979225,9372.513880003251,10678.002811383123
b1,1.1795397714560123,0.19561868638911026,1.04075384044446,1.1231166693558614,1.2859858619948084
A2,885.8832969735439,28.294181408129553,859.2199475875638,883.7007321434262,912.1897626917847
b2,34.85740797289092,0.8764006108972758,33.98709085225706,34.83861140469641,35.73923320417688
A3,204.48543228032838,10.744620677962308,193.71521729984917,204.94453020207354,215.20384306460875
b3,112.86197373808376,3.9353509359047956,108.8575033420347,112.34823496985837,116.81214757675562
Pg,464.6871694570562,13.867879006071536,451.28125520763484,464.07389796018,478.03615970117335
numax,145.2042158689725,0.2831463812436517,144.9250748737458,145.2028215855778,145.48062351518897
sigmaEnv,11.653838529510988,0.2916141293490694,11.364637942316431,11.65404701536529,11.94824981930299
lnprob,-231738.89705927277,17.237554723509263,-231738.78408295158,-231732.91896842342,-231730.72175706562
