time,time_raw,flux
54953.5392124965,54953.5392124965,-142.4734472766594
54953.5596462265,54953.5596462265,62.885786010129806
54953.5800799564,54953.5800799564,-434.4532282784602
54953.6005136864,54953.6005136864,-308.32287738835925
54953.6209474164,54953.6209474164,-243.2937956793159
54953.6413811464,54953.6413811464,340.0571401336607
54953.6618148764,54953.6618148764,574.6460295607321
54953.6822486063,54953.6822486063,676.5078087079702
54953.7026823363,54953.7026823363,478.5588482771078
54953.7231160663,54953.7231160663,292.1884254515584
54953.7435497963,54953.7435497963,100.88196453654709
54953.7639835263,54953.7639835263,119.46664682402022
54953.7844172562,54953.7844172562,420.59173957729513
54953.8048509862,54953.8048509862,725.1012110261397
54953.8252847162,54953.8252847162,707.1247951470177
54953.8457184462,54953.8457184462,659.8976304092613
54953.8661521762,54953.8661521762,321.1238804933395
54953.8865859061,54953.8865859061,131.69503331167917
54953.9070196361,54953.9070196361,-143.1696543542555
54953.9274533661,54953.9274533661,38.690833484956784
54953.9478870961,54953.9478870961,120.35754228276352
54953.9683208261,54953.9683208261,-16.325232747385996
54953.988754556,54953.988754556,-55.56820472356374
54954.009188286,54954.009188286,-402.48216203770653
54954.029622016,54954.029622016,-489.64338682275775
54954.050055746004,54954.050055746004,-427.36717505346246
54954.070489476,54954.070489476,-171.01793665078918
54954.090923206,54954.090923206,97.9142899293661
54954.1113569359,54954.1113569359,156.34424023187228
54954.1317906659,54954.1317906659,-1.7416548014456055
54954.1522243959,54954.1522243959,-162.69474599505867
54954.1726581259,54954.1726581259,20.797712920127566
54954.1930918559,54954.1930918559,76.75159448749855
54954.2135255858,54954.2135255858,-24.29791211066012
54954.2339593158,54954.2339593158,222.92959449062596
54954.2543930458,54954.2543930458,-127.34757326319955
54954.2748267758,54954.2748267758,-25.573904724987983
54954.2952605058,54954.2952605058,91.15446903851512
54954.3156942357,54954.3156942357,155.30349750284773
54954.3361279657,54954.3361279657,331.32384396476175
54954.3565616957,54954.3565616957,368.0023644808005
54954.3769954257,54954.3769954257,137.14002343729712
54954.3974291557,54954.3974291557,123.15280533301467
54954.4178628856,54954.4178628856,209.74071189138508
54954.4382966156,54954.4382966156,127.96658856918154
54954.4587303456,54954.4587303456,214.80898650110396
54954.4791640756,54954.4791640756,312.67917851863234
54954.4995978056,54954.4995978056,339.0672948054869
54954.5200315355,54954.5200315355,326.8061268421509
54954.5404652655,54954.5404652655,585.3389770037622
54954.5608989955,54954.5608989955,794.1115241044326
54954.5813327255,54954.5813327255,960.3364608116386
54954.6017664555,54954.6017664555,664.127021440801
54954.6222001854,54954.6222001854,395.6698723887779
54954.6426339154,54954.6426339154,391.9249855645129
54954.6630676454,54954.6630676454,394.4586754937228
54954.6835013754,54954.6835013754,418.09704029194666
54954.7039351054,54954.7039351054,351.7550288957366
54954.7243688353,54954.7243688353,231.49132114111816
54954.7448025653,54954.7448025653,-28.31120677890182
54954.7652362953,54954.7652362953,-172.91441436684767
54954.7856700253,54954.7856700253,-86.30705572324888
54954.8061037553,54954.8061037553,-30.59300441098462
54954.8265374852,54954.8265374852,207.44910879103213
54954.8469712152,54954.8469712152,322.026600846232
54954.8674049452,54954.8674049452,140.8425510746555
54954.8878386752,54954.8878386752,-25.22042743672054
54954.9082724052,54954.9082724052,-150.18783518119258
54954.9287061351,54954.9287061351,-11.113992792019616
54954.9491398651,54954.9491398651,67.01023222610019
54954.9695735951,54954.9695735951,120.54560687119488
54954.9900073251,54954.9900073251,164.88498993876945
54955.0104410551,54955.0104410551,334.56760767958434
54955.030874785,54955.030874785,289.37451229120677
54955.051308515,54955.051308515,113.71850405815024
54955.071742245,54955.071742245,162.95137773233785
54955.092175975,54955.092175975,266.72817803701753
54955.112609705,54955.112609705,417.7523878927062
54955.1330434349,54955.1330434349,442.6926805012048
54955.1534771649,54955.1534771649,420.1904204040411
54955.1739108949,54955.1739108949,422.9845452107852
54955.1943446249,54955.1943446249,433.30682982081623
54955.2147783549,54955.2147783549,395.67251322255055
54955.2352120848,54955.2352120848,147.38020294645523
54955.2556458148,54955.2556458148,22.14872286719256
54955.2760795448,54955.2760795448,112.16618034589987
54955.2965132748,54955.2965132748,260.19635985697903
54955.3169470048,54955.3169470048,248.98993333220557
54955.3373807347,54955.3373807347,306.56392188069316
54955.3578144647,54955.3578144647,472.6290370700984
54955.3782481947,54955.3782481947,303.1922688980405
54955.3986819247,54955.3986819247,36.68362231857873
54955.4191156547,54955.4191156547,133.72164921874102
54955.4395493846,54955.4395493846,135.49697639073153
54955.4599831146,54955.4599831146,219.09824631766244
54955.4804168446,54955.4804168446,404.11064845407964
54955.5008505746,54955.5008505746,469.513956306254
54955.5212843046,54955.5212843046,399.85856081614975
54955.5417180345,54955.5417180345,366.97702766194
54955.5621517645,54955.5621517645,566.3890855788104
54955.5825854945,54955.5825854945,695.2091899107947
54955.6030192245,54955.6030192245,556.4580957578343
54955.6234529545,54955.6234529545,481.61082714701575
54955.6438866844,54955.6438866844,253.13086427109576
54955.6643204144,54955.6643204144,213.89200402001737
54955.6847541444,54955.6847541444,299.5450718225883
54955.7051878744,54955.7051878744,575.7394126520148
54955.7256216044,54955.7256216044,797.2071879900931
54955.7460553343,54955.7460553343,796.4360497871436
54955.7664890643,54955.7664890643,559.0605571574699
54955.7869227943,54955.7869227943,230.00057157154492
54955.8073565243,54955.8073565243,0.8531485577364606
54955.8277902543,54955.8277902543,176.63322889604768
54955.8482239842,54955.8482239842,238.2373075278884
54955.8686577142,54955.8686577142,388.3865473816361
54955.8890914442,54955.8890914442,461.54175942367556
54955.9095251742,54955.9095251742,436.8073326368027
54955.9299589042,54955.9299589042,451.62477274850664
54955.9503926341,54955.9503926341,430.6494578563851
54955.9708263641,54955.9708263641,5.425334603635605
54955.9912600941,54955.9912600941,-64.11850284601144
54956.0116938241,54956.0116938241,-20.900199613661442
54956.0321275541,54956.0321275541,-33.5570912450339
54956.052561284,54956.052561284,-122.2780919052328
54956.072995014,54956.072995014,66.33797106308154
54956.093428744,54956.093428744,227.47942983040323
54956.113862474,54956.113862474,300.15536782839695
54956.134296204,54956.134296204,392.41178920854486
54956.1547299339,54956.1547299339,361.8444495053818
54956.1751636639,54956.1751636639,323.2330176770339
54956.1955973939,54956.1955973939,305.77457910428916
54956.2160311239,54956.2160311239,375.7184960457797
54956.2364648539,54956.2364648539,313.7654626171918
54956.2568985838,54956.2568985838,224.19699866749752
54956.2773323138,54956.2773323138,312.59723919398436
54956.2977660438,54956.2977660438,355.45141954952123
54956.3181997738,54956.3181997738,236.09946382643028
54956.3386335038,54956.3386335038,92.84656475428037
54956.3590672337,54956.3590672337,78.6855097703525
54956.3795009637,54956.3795009637,-39.5227715239983
54956.3999346937,54956.3999346937,-220.63721192455614
54956.4203684237,54956.4203684237,-516.080367810452
54956.4408021537,54956.4408021537,-445.4343308884173
54956.4612358836,54956.4612358836,-250.50926053906903
54956.4816696136,54956.4816696136,69.10371081863465
54956.5021033436,54956.5021033436,192.09412337382975
54956.5225370736,54956.5225370736,228.6715516596643
54956.5429708036,54956.5429708036,97.84276412824502
54956.5634045335,54956.5634045335,-108.83570328910834
54956.5838382635,54956.5838382635,-209.7374743482328
54956.6042719935,54956.6042719935,-125.15002875002791
54956.6247057235,54956.6247057235,-15.940024869262729
54956.6451394535,54956.6451394535,-102.47591886785472
54956.6655731834,54956.6655731834,-190.40533682152818
54956.6860069134,54956.6860069134,-121.54995431560633
54956.7064406434,54956.7064406434,-391.1443903068674
54956.7268743734,54956.7268743734,-525.4975283907143
54956.7473081034,54956.7473081034,-393.9156577288439
54956.7677418333,54956.7677418333,-205.45992085236904
54956.7881755633,54956.7881755633,63.611910675544266
54956.8086092933,54956.8086092933,62.31735795214965
54956.8290430233,54956.8290430233,-261.29097332143874
54956.8494767533,54956.8494767533,-296.54891077306854
54956.8699104832,54956.8699104832,-154.81935811511764
54956.8903442132,54956.8903442132,228.27150081018053
54956.9107779432,54956.9107779432,498.2856434164246
54956.9312116732,54956.9312116732,513.7998422297187
54956.9516454032,54956.9516454032,368.9054937249143
54956.9720791331,54956.9720791331,232.79881518850516
54956.9925128631,54956.9925128631,16.08063991440295
54957.0129465931,54957.0129465931,16.86150176309286
54957.0333803231,54957.0333803231,159.24931941715582
54957.0538140531,54957.0538140531,278.2708698194547
54957.074247783,54957.074247783,469.57917262881773
54957.094681513,54957.094681513,483.8558210639964
54957.115115243,54957.115115243,385.60488019668213
54957.135548973,54957.135548973,427.04639163282474
54957.155982703,54957.155982703,492.27372067662566
54957.176416433,54957.176416433,701.5946320523652
54957.1968501629,54957.1968501629,511.81204214610915
54957.2172838929,54957.2172838929,504.79742853386324
54957.2377176229,54957.2377176229,628.6488621644721
54957.2581513529,54957.2581513529,679.4938138714617
54957.2785850829,54957.2785850829,530.7178654451988
54957.2990188128,54957.2990188128,382.5557059337175
54957.3194525428,54957.3194525428,-50.39581133818807
54957.3398862728,54957.3398862728,-322.5028609768375
54957.3603200028,54957.3603200028,-328.6787352319799
54957.3807537328,54957.3807537328,9.52141774218643
54957.4011874627,54957.4011874627,231.55863780030018
54957.4216211927,54957.4216211927,177.19821643442037
54957.4420549227,54957.4420549227,115.13360943388608
54957.4624886527,54957.4624886527,-46.65560137497599
54957.4829223827,54957.4829223827,-31.83662781602702
54957.5033561126,54957.5033561126,-177.29376367607307
54957.5237898426,54957.5237898426,-582.6952209611738
54957.5442235726,54957.5442235726,-641.4106734077914
54957.5646573026,54957.5646573026,-469.36379875030025
54957.5850910326,54957.5850910326,-215.60879811940788
54957.6055247625,54957.6055247625,190.082684363875
54957.6259584925,54957.6259584925,399.5937118868486
54957.6463922225,54957.6463922225,264.04736694552935
54957.6668259525,54957.6668259525,-175.40850656863387
54957.6872596825,54957.6872596825,-572.2259584729775
54957.7076934124,54957.7076934124,-576.5807644676137
54957.7281271424,54957.7281271424,-586.8903870753081
54957.7485608724,54957.7485608724,-535.6287285817434
54957.7689946024,54957.7689946024,-608.4049136961011
54957.7894283324,54957.7894283324,-593.5885022101271
54957.8098620623,54957.8098620623,-797.1824356649587
54957.8302957923,54957.8302957923,-926.3373084098458
54957.8507295223,54957.8507295223,-675.1314213903717
54957.8711632523,54957.8711632523,-537.8618787693564
54957.8915969823,54957.8915969823,-476.57213210728236
54957.9120307122,54957.9120307122,-298.93230352994476
54957.9324644422,54957.9324644422,-167.28501286407237
54957.9528981722,54957.9528981722,32.01001348659881
54957.9733319022,54957.9733319022,-86.73556999682998
54957.9937656322,54957.9937656322,-200.1490521384107
54958.0141993621,54958.0141993621,-94.93353421095003
54958.0346330921,54958.0346330921,96.18205647864178
54958.0550668221,54958.0550668221,-70.04089174464595
54958.0755005521,54958.0755005521,-208.9096274028136
54958.0959342821,54958.0959342821,-280.77536105316545
54958.116368012,54958.116368012,-453.46285514566716
54958.136801742,54958.136801742,-480.4259267445397
54958.157235472,54958.157235472,-173.98455744960535
54958.177669202,54958.177669202,191.71603736274423
54958.198102932,54958.198102932,178.79478047988647
54958.2185366619,54958.2185366619,-25.025577390966305
54958.2389703919,54958.2389703919,-270.318771822333
54958.2594041219,54958.2594041219,-422.77036547016553
54958.2798378519,54958.2798378519,-255.14263375508716
54958.3002715819,54958.3002715819,106.50072617978111
54958.3207053118,54958.3207053118,416.4964315980166
54958.3411390418,54958.3411390418,390.172648026125
54958.3615727718,54958.3615727718,-53.00498220915247
54958.3820065018,54958.3820065018,-542.440826011331
54958.4024402318,54958.4024402318,-724.0858823801997
54958.4228739617,54958.4228739617,-678.2104361463524
54958.4433076917,54958.4433076917,-370.752138581602
54958.4637414217,54958.4637414217,-102.27177110269608
54958.4841751517,54958.4841751517,-65.19173780517843
54958.5046088817,54958.5046088817,-90.0475434374903
54958.5250426116,54958.5250426116,-346.4197781572163
54958.5454763416,54958.5454763416,-361.07787778502245
54958.5659100716,54958.5659100716,-277.5349696137226
54958.5863438016,54958.5863438016,-279.8362596743352
54958.6067775316,54958.6067775316,-399.3589265536119
54958.6272112615,54958.6272112615,-147.747703106834
54958.6476449915,54958.6476449915,1.5028076071058365
54958.6680787215,54958.6680787215,175.22530580729634
54958.6885124515,54958.6885124515,49.88402584173926
54958.7089461815,54958.7089461815,-119.72757132520921
54958.7293799114,54958.7293799114,-324.87833603859866
54958.7498136414,54958.7498136414,-363.7747790296015
54958.7702473714,54958.7702473714,-418.33194703464846
54958.7906811014,54958.7906811014,-456.76904948987635
54958.8111148314,54958.8111148314,-760.3233249543993
54958.8315485613,54958.8315485613,-1004.6345228861295
54958.8519822913,54958.8519822913,-903.3560715244312
54958.8724160213,54958.8724160213,-830.2615395751973
54958.8928497513,54958.8928497513,-674.39072732519
54958.9132834813,54958.9132834813,-416.2885136343598
54958.9337172112,54958.9337172112,-387.0824735594597
54958.9541509412,54958.9541509412,-396.90918744421685
54958.9745846712,54958.9745846712,-627.5814372198151
54958.9950184012,54958.9950184012,-722.9244698632929
54959.0154521312,54959.0154521312,-601.1742179644707
54959.0358858611,54959.0358858611,-327.7256266165214
54959.0563195911,54959.0563195911,52.68841965157645
54959.0767533211,54959.0767533211,53.477231956261676
54959.0971870511,54959.0971870511,-15.041688811966068
54959.1176207811,54959.1176207811,37.92905522810301
54959.138054511,54959.138054511,141.98601888684723
54959.158488241,54959.158488241,169.23345640173866
54959.178921971,54959.178921971,288.1217294699192
54959.199355701,54959.199355701,237.9028827501098
54959.219789431,54959.219789431,169.17676429839474
54959.2402231609,54959.2402231609,117.92751265085832
54959.2606568909,54959.2606568909,140.69504966345627
54959.2810906209,54959.2810906209,265.02743047772054
54959.3015243509,54959.3015243509,61.14144073117373
54959.3219580809,54959.3219580809,190.5130945470019
54959.3423918108,54959.3423918108,247.1898580738634
54959.3628255408,54959.3628255408,-100.65286549617386
54959.3832592708,54959.3832592708,-332.35346960326245
54959.4036930008,54959.4036930008,-428.86126467359475
54959.4241267308,54959.4241267308,-404.18082922045164
54959.4445604607,54959.4445604607,-319.91028620032307
54959.4649941907,54959.4649941907,-388.0895749008475
54959.4854279207,54959.4854279207,-194.49707555905547
54959.5058616507,54959.5058616507,-159.24255851668082
54959.5262953807,54959.5262953807,-58.53631087536087
54959.5467291106,54959.5467291106,241.03602278133386
54959.5671628406,54959.5671628406,445.1820809079749
54959.5875965706,54959.5875965706,272.65747652248706
54959.6080303006,54959.6080303006,143.50057611926903
54959.6284640306,54959.6284640306,60.10727229399919
54959.6488977605,54959.6488977605,7.718430441068875
54959.6693314905,54959.6693314905,12.6078203876788
54959.6897652205,54959.6897652205,217.55927299565911
54959.7101989505,54959.7101989505,286.40370214693183
54959.7306326805,54959.7306326805,329.64756252100915
54959.7510664104,54959.7510664104,475.73300360441385
54959.7715001404,54959.7715001404,516.2351770708154
54959.7919338704,54959.7919338704,438.06599113548646
54959.8123676004,54959.8123676004,183.1750353783279
54959.8328013304,54959.8328013304,-52.86762719080265
54959.8532350603,54959.8532350603,66.27800973333379
54959.8736687903,54959.8736687903,40.15826594086596
54959.8941025203,54959.8941025203,-87.03481160106848
54959.9145362503,54959.9145362503,5.915744842824296
54959.9349699803,54959.9349699803,16.054932423115417
54959.9554037102,54959.9554037102,141.0945436751826
54959.9758374402,54959.9758374402,1.6673682990451368
54959.9962711702,54959.9962711702,108.97605881657591
54960.0167049002,54960.0167049002,218.48958155777223
54960.0371386302,54960.0371386302,190.71807282218302
54960.0575723602,54960.0575723602,150.8031597835402
54960.0780060901,54960.0780060901,-6.075017495463499
54960.0984398201,54960.0984398201,-82.7669489587229
54960.1188735501,54960.1188735501,-188.87597446670293
54960.1393072801,54960.1393072801,-272.66346589630007
54960.15974101,54960.15974101,-243.81073315859035
54960.18017474,54960.18017474,-126.1786679212234
54960.20060847,54960.20060847,94.8342221044025
54960.2210422,54960.2210422,125.6480197055015
54960.24147593,54960.24147593,-11.708240299112205
54960.26190966,54960.26190966,-361.659500105269
54960.2823433899,54960.2823433899,-459.3054573459594
54960.3027771199,54960.3027771199,-525.0947230429223
54960.3232108499,54960.3232108499,-378.7276492727801
54960.3436445799,54960.3436445799,-403.103364263083
54960.3640783099,54960.3640783099,-411.9275947587781
54960.3845120398,54960.3845120398,-409.71519725178655
54960.4049457698,54960.4049457698,-523.6011109171676
54960.4253794998,54960.4253794998,-487.8912623990569
54960.4458132298,54960.4458132298,-560.2293486597282
54960.4662469598,54960.4662469598,-437.68583543999887
54960.4866806897,54960.4866806897,-253.15663132905118
54960.5071144197,54960.5071144197,-36.23021621179706
54960.5275481497,54960.5275481497,200.82112283095572
54960.5479818797,54960.5479818797,271.23958556143043
54960.5684156097,54960.5684156097,175.995553101594
54960.5888493396,54960.5888493396,-20.64838793954013
54960.6092830696,54960.6092830696,-166.38118702480733
54960.6297167996,54960.6297167996,-133.8223868231969
54960.6501505296,54960.6501505296,-158.18329642686393
54960.6705842596,54960.6705842596,-237.3981863099213
54960.6910179895,54960.6910179895,-387.6060190528964
54960.7114517195,54960.7114517195,-286.23518106566223
54960.7318854495,54960.7318854495,1.2604759841890711
54960.7523191795,54960.7523191795,262.1947436033324
54960.7727529095,54960.7727529095,408.5838396233746
54960.7931866394,54960.7931866394,103.84015260064916
54960.8136203694,54960.8136203694,-269.2346945305191
54960.8340540994,54960.8340540994,-174.55146521556276
54960.8544878294,54960.8544878294,-107.40161267948
54960.8749215594,54960.8749215594,177.52578070796253
54960.8953552893,54960.8953552893,458.8452535981056
54960.9157890193,54960.9157890193,705.9332401873395
54960.9362227493,54960.9362227493,843.2465213230414
54960.9566564793,54960.9566564793,359.09005880638637
54960.9770902093,54960.9770902093,0.3527422633854087
54960.9975239392,54960.9975239392,-224.83204277054995
54961.0179576692,54961.0179576692,-121.36621252250391
54961.0383913992,54961.0383913992,37.39121696366979
54961.0588251292,54961.0588251292,341.83841933315796
54961.0792588592,54961.0792588592,285.09394806281364
54961.0996925891,54961.0996925891,63.4398443581573
54961.1201263191,54961.1201263191,-67.90445167685027
54961.1405600491,54961.1405600491,-243.03006126966451
54961.1609937791,54961.1609937791,-54.790305294196784
54961.1814275091,54961.1814275091,-21.64068382688157
54961.201861239,54961.201861239,-83.14535780412228
54961.222294969,54961.222294969,-293.53942195711295
54961.242728699,54961.242728699,-455.8703260155007
54961.263162429,54961.263162429,-623.4426177397752
54961.283596159,54961.283596159,-670.3599476876344
54961.3040298889,54961.3040298889,-682.7699262269124
54961.3244636189,54961.3244636189,-389.12534793578004
54961.3448973489,54961.3448973489,-595.9706138818046
54961.3653310789,54961.3653310789,-279.77745558555296
54961.3857648089,54961.3857648089,-207.4220428248767
54961.4061985388,54961.4061985388,-50.813829883186656
54961.4266322688,54961.4266322688,-147.12601476933185
54961.4470659988,54961.4470659988,-323.76003985522163
54961.4674997288,54961.4674997288,-255.7580054166205
54961.4879334588,54961.4879334588,-24.168857968887124
54961.5083671887,54961.5083671887,240.31366091919566
54961.5288009187,54961.5288009187,122.89809887311782
54961.5492346487,54961.5492346487,-65.43303559580704
54961.5696683787,54961.5696683787,-296.9691370145366
54961.5901021087,54961.5901021087,-197.21768360418528
54961.6105358386,54961.6105358386,-119.14093722621064
54961.6309695686,54961.6309695686,-185.01476286233225
54961.6514032986,54961.6514032986,76.6567356281457
54961.6718370286,54961.6718370286,187.94736842849426
54961.6922707586,54961.6922707586,129.02930037848864
54961.7127044885,54961.7127044885,-135.4622160967421
54961.7331382185,54961.7331382185,-274.72524652060804
54961.7535719485,54961.7535719485,-218.03444332600964
54961.7740056785,54961.7740056785,-52.27705862602747
54961.7944394085,54961.7944394085,-137.95359285061016
54961.8148731384,54961.8148731384,-163.38658561043064
54961.8353068684,54961.8353068684,-183.72772130220756
54961.8557405984,54961.8557405984,-36.96254461362703
54961.8761743284,54961.8761743284,74.70261841585759
54961.8966080584,54961.8966080584,134.2791799250967
54961.9170417883,54961.9170417883,120.01554996024043
54961.9374755183,54961.9374755183,31.21164361736814
54961.957909248304,54961.957909248304,-395.66342710813615
54961.9783429783,54961.9783429783,-518.7302623324659
54961.9987767083,54961.9987767083,-517.6043104138714
54962.0192104382,54962.0192104382,-475.27274711869785
54962.0396441682,54962.0396441682,-76.78951244405472
54962.0600778982,54962.0600778982,-0.20842972169555196
54962.0805116282,54962.0805116282,79.23857407830621
54962.1009453582,54962.1009453582,421.2062356260657
54962.1213790881,54962.1213790881,377.64487672803597
54962.1418128181,54962.1418128181,-25.19955533770522
54962.1622465481,54962.1622465481,-28.971543338889617
54962.1826802781,54962.1826802781,170.3053544048818
54962.2031140081,54962.2031140081,425.3547506424501
54962.223547738,54962.223547738,553.7421854323688
54962.243981468,54962.243981468,490.268178516434
54962.264415198,54962.264415198,437.97338251917375
54962.284848928,54962.284848928,429.2199771192241
54962.305282658,54962.305282658,223.41071741400575
54962.3257163879,54962.3257163879,-64.18734908652114
54962.3461501179,54962.3461501179,-129.46495601399673
54962.3665838479,54962.3665838479,-130.93900715729328
54962.3870175779,54962.3870175779,-178.43772759651975
54962.4074513079,54962.4074513079,0.4969831884189091
54962.4278850378,54962.4278850378,74.24652237220167
54962.4483187678,54962.4483187678,167.0928361712872
54962.4687524978,54962.4687524978,390.4868551908743
54962.4891862278,54962.4891862278,365.688649173658
54962.5096199578,54962.5096199578,359.8265704016691
54962.5300536877,54962.5300536877,350.7772097963759
54962.5504874177,54962.5504874177,550.0893135351184
54962.5709211477,54962.5709211477,673.6577308131771
54962.5913548777,54962.5913548777,524.2759209731682
54962.6117886077,54962.6117886077,344.9673214467391
54962.6322223376,54962.6322223376,387.8511684651512
54962.6526560676,54962.6526560676,462.1676644024849
54962.6730897976,54962.6730897976,423.67250945350725
54962.6935235276,54962.6935235276,264.99845067477327
54962.7139572576,54962.7139572576,-76.1516513473955
54962.7343909875,54962.7343909875,-99.44016182517676
54962.7548247175,54962.7548247175,-122.37558458803254
54962.7752584475,54962.7752584475,286.34591633346486
54962.7956921775,54962.7956921775,494.1617381580675
54962.8161259075,54962.8161259075,348.8458369587905
54962.8365596374,54962.8365596374,253.40953402300846
54962.8569933674,54962.8569933674,72.12769928579274
54962.8774270974,54962.8774270974,-19.04844612213597
54962.8978608274,54962.8978608274,-65.0482621071677
54962.9182945574,54962.9182945574,3.4523063497071576
54962.9387282874,54962.9387282874,88.28210503240234
54962.9591620173,54962.9591620173,-28.919661679439912
54962.9795957473,54962.9795957473,-243.97357320092948
54963.0000294773,54963.0000294773,-174.75786989682993
54963.0204632073,54963.0204632073,-94.39366225161714
54963.0408969373,54963.0408969373,58.3278165822484
54963.0613306672,54963.0613306672,129.67317272891995
54963.0817643972,54963.0817643972,-107.26971330077183
54963.1021981272,54963.1021981272,-360.62946670586007
54963.1226318572,54963.1226318572,-629.2452680547499
54963.1430655872,54963.1430655872,-762.2712791235361
54963.1634993171,54963.1634993171,-621.8589959191304
54963.1839330471,54963.1839330471,-421.58597789498174
54963.2043667771,54963.2043667771,-208.62835979541734
54963.2248005071,54963.2248005071,-74.91245921098442
54963.245234237,54963.245234237,-138.7380042160208
54963.265667967,54963.265667967,-154.47560867851303
54963.286101697,54963.286101697,0.9070974767321047
54963.306535427,54963.306535427,158.03231977847116
54963.326969157,54963.326969157,136.00419987219337
54963.347402887,54963.347402887,170.60148324683632
54963.3678366169,54963.3678366169,195.69689127415225
54963.3882703469,54963.3882703469,301.1227770218927
54963.4087040769,54963.4087040769,139.75547152079037
54963.4291378069,54963.4291378069,-179.40300308662955
54963.4495715369,54963.4495715369,-307.89805976692367
54963.4700052668,54963.4700052668,-426.7456135013786
54963.4904389968,54963.4904389968,-169.64245818323454
54963.5108727268,54963.5108727268,-89.27863729460961
54963.5313064568,54963.5313064568,-6.299294443831727
54963.5517401868,54963.5517401868,114.95023685688435
54963.5721739167,54963.5721739167,101.6756201545769
54963.5926076467,54963.5926076467,76.00066455813536
54963.6130413767,54963.6130413767,196.40952283042003
54963.6334751067,54963.6334751067,139.04572396928577
54963.6539088367,54963.6539088367,191.82527471415796
54963.6743425666,54963.6743425666,151.22208600628846
54963.6947762966,54963.6947762966,-102.50817153491204
54963.7152100266,54963.7152100266,-423.0192661161545
54963.7356437566,54963.7356437566,-349.14122841566075
54963.7560774866,54963.7560774866,-80.61084498186409
54963.7765112165,54963.7765112165,68.81029303475015
