parameter,mean,sd,Q16,Q50,Q84
Pn,53.3670220247749,7.86142100004061,49.92747882932537,53.8448679130419,58.560213162097284
A1,105035.40266208835,92507.31715493744,4748.7208485735455,134227.04662339014,168010.6934763936
b1,1.326650042930655,1.4329131321160522,0.7812405650756,0.8392986728013901,1.5628473883502665
A2,3704.68633064205,6108.211881369412,612.2149216865183,657.1549125945816,6217.511389056384
b2,25.817656627272978,15.881776014577047,5.001263784949963,35.64643389691561,40.648416992235326
A3,159.36285631661764,75.66562721672034,93.8621777645687,108.52328487560534,262.3447797118572
b3,163.64432991861074,37.856945558361026,126.72217860401076,159.23504563278914,199.1423981892255
Pg,203.18599349671885,60.90149678005029,175.97603315915265,194.41679787372613,209.55099145052387
numax,178.70870728580766,2.833198714117586,177.03707309629038,177.77751642055551,180.4097229638758
sigmaEnv,15.453060222531839,2.5962835775978683,14.035566185942463,15.12198414171735,16.771993753788124
lnprob,-221874.9578691691,1604.426801501118,-223754.90946123903,-220699.63484788543,-220676.18522530422
