parameter,mean,sd,Q16,Q50,Q84
Pn,69.36188592120858,0.9431969751661188,68.42244583020631,69.34454302491842,70.30803557097548
A1,9681.528424663513,1958.9910268966842,8453.790485499769,9954.444105798699,11279.151121322819
b1,1.0520251630273356,0.19229994320422208,0.9309468165349012,1.007720257575581,1.1107366353137524
A2,1147.421066963047,32.16162382473044,1115.581274022109,1147.7143672363752,1178.9321282162177
b2,31.45467792477475,0.7905995775289382,30.684934006801452,31.41823001440492,32.20108435642771
A3,228.37529494484727,14.06063798750524,215.56738888676568,228.73150753109633,241.89467771201163
b3,101.29222030659352,3.387103144496656,97.95615188580699,101.35436431359739,104.65577983071623
Pg,474.5543799376005,13.785662745306132,461.0666791420375,474.16673399741416,487.85326434633953
numax,116.11065164741508,0.3228891648947934,115.80411435839223,116.12300273828112,116.42370927394562
sigmaEnv,12.333889487665159,0.38974108424150433,11.959109092797522,12.319152347896159,12.708421312447522
lnprob,-226918.62145066628,13.246625331854448,-226918.72005654773,-226915.19982125546,-226913.14163675255
