parameter,mean,sd,Q16,Q50,Q84
Pn,34.2079227261139,0.32380750990631607,33.88357760905491,34.21173687128213,34.52359132995282
A1,1425.9116484799329,664.7222238900755,1021.1799059372878,1308.6926055500144,1678.236713943124
b1,1.88782492289867,0.5180254666843306,1.4161066720294608,1.9134527096637073,2.3751081569781554
A2,1587.9858997795784,70.9596207331185,1517.9738571192763,1584.994406261919,1657.1956949614976
b2,17.96886371898613,0.5493630785869472,17.431007060297553,17.953707360912006,18.51209407981855
A3,353.67211033421535,18.86982204140547,335.1638977186578,353.3864993718033,372.4134208570987
b3,58.59920408038982,1.1336398756923287,57.46051106400926,58.59844379120205,59.72399548225218
Pg,711.5018220289033,22.70782112939826,689.0272158814664,711.1662679238442,733.9831561365132
numax,70.23318710653295,0.21104458843181623,70.02086146468908,70.23836259882275,70.44399556246482
sigmaEnv,7.5723319447354,0.18810631584894108,7.385462465722406,7.569065125108839,7.761658529635136
lnprob,-170305.570344375,2.410215262114909,-170307.8900140496,-170305.1655294496,-170303.28492410234
