parameter,mean,sd,Q16,Q50,Q84
Pn,22.03100315741196,0.32571497187187637,21.70363640429585,22.029966577059852,22.358447478781486
A1,4254.753011095516,627.4331286535225,3639.8450077115544,4208.835268382143,4879.681724550376
b1,1.4157808486628831,0.19981740835778006,1.230022035167713,1.38629710027783,1.6026077461993655
A2,1406.2211075210137,42.52550482652965,1363.7623428171212,1405.6328396376812,1448.562703980073
b2,27.96624109927511,0.6168964868869313,27.351507422062706,27.95815573770178,28.57558060012938
A3,314.51683375305686,12.803199752737086,301.7729453674631,314.46647652263067,327.23505546018873
b3,90.94623169775896,1.539699070955352,89.4116544365886,90.94370162523886,92.48693690820049
Pg,538.9859686726428,12.732158801008993,526.1991863352287,538.9545787568526,551.6189026906375
numax,110.52452728184792,0.25148153484957475,110.27616153368473,110.52837964660041,110.7741565578636
sigmaEnv,12.71034064580532,0.256318379179067,12.454030968303533,12.711798265693032,12.961044935620071
lnprob,-209743.19835955044,2.2652726081715078,-209745.35323625765,-209742.88215080343,-209741.01083947156
