parameter,mean,sd,Q16,Q50,Q84
Pn,33.11935416889662,0.4813334742469733,32.65904287361526,33.11897006455347,33.58778741625994
A1,20955.797814166777,5516.969651697479,18043.56012963632,22135.17037015848,25152.659040106075
b1,0.9343291036531686,0.1819094412239247,0.8247576060902059,0.8889555677255931,0.9839497683453313
A2,1826.9579953918942,59.875762599235436,1770.6799909511176,1825.8841895985408,1882.1236109673
b2,27.098640118214515,0.8382444072805058,26.470612291788818,27.163137745790543,27.808523620089904
A3,427.9169183097015,21.275867078621047,408.61354040580864,426.02125182616294,445.3863800161452
b3,90.00811834028738,1.3888072467117663,88.62766553028008,90.00993784130435,91.37684652298255
Pg,923.169239492164,25.43436497687767,898.0329274719414,922.23827882044,947.9002673892859
numax,105.2075528156567,0.26557298039628524,104.9611738692483,105.18477265847238,105.44119469611555
sigmaEnv,10.138495780018287,0.2970489457571589,9.919817415455844,10.178095829211573,10.395726504661791
lnprob,-220427.5062189543,33.34486728460167,-220422.37478728266,-220417.389884105,-220415.1927116276
