parameter,mean,sd,Q16,Q50,Q84
Pn,36.76783345625935,0.7549222653574391,36.03331373697805,36.759340164447295,37.48869041597007
A1,11207.403567218846,2242.7995749715155,9789.136734900725,11589.444112537787,13011.972283973879
b1,1.1694225047026165,0.15706282583731915,1.0560705115875288,1.1340715117520899,1.244588003897961
A2,886.3633610308631,24.630918136064682,862.2911930319492,885.8080927783691,910.437757274698
b2,32.93364016853366,0.7775944667402594,32.17258394985575,32.94309867077985,33.7051448787261
A3,211.71760212671416,9.558032280077578,202.28376650661508,211.2146303843175,220.92122419887409
b3,114.15362431812466,3.845919189640694,110.36352468118719,114.268472313419,117.96305738006502
Pg,405.74405418454745,10.62646989122891,395.3741072613419,405.20342721548917,415.96825768710045
numax,142.35427350882512,0.2756806374313047,142.08315228255248,142.35764669265276,142.62449071053163
sigmaEnv,13.098194007994966,0.3275175345562535,12.772469777377584,13.092838852458646,13.417561849420323
lnprob,-217738.15204692236,12.081067724477064,-217738.70772671516,-217734.7332854261,-217732.62687756232
