parameter,mean,sd,Q16,Q50,Q84
Pn,28.182790267963963,6.579766019463289,22.766769316612987,29.7520745676484,33.17034587471981
A1,3586.9673574348094,1375.7373783954727,1671.103755082324,4086.5761546581393,4701.928705103051
b1,1.2736184447262127,0.5859499591995633,0.9612903975262141,1.0357058444974863,1.500353127944195
A2,258.94215667130925,6.990041761926527,252.52147569614434,258.5626726287048,264.95877712479427
b2,59.83267394384274,2.756294924956193,57.59848915778582,58.94286238239779,62.96939117186401
A3,44.39547721995651,10.461985139132663,37.365357231503786,45.601666174306644,52.19718562772848
b3,203.35159324432925,37.262672396433345,173.0814528988939,188.1582427772962,244.07729563601933
Pg,128.37111141417475,8.300931488384306,121.57672524588435,128.39053995801285,135.50618526355208
numax,254.11294704265944,1.1938814441644094,253.12822998027096,253.94773870537233,255.16910618172406
sigmaEnv,19.534094958432906,1.3336306961484512,18.35351658015297,19.435175758392283,20.78617787656394
lnprob,-201438.31998440428,81.20545305247354,-201482.40996402985,-201402.8749484808,-201399.9148889612
