parameter,mean,sd,Q16,Q50,Q84
Pn,206.48536710325487,8.884835626720553,197.9557053986833,209.77441997315535,212.26516158860696
A1,21799.89862980632,7747.155563522536,16433.715982335296,24018.078699272544,27446.01781733147
b1,1.0183157628164645,0.4550328778907289,0.8081518332137798,0.868524282237787,1.066758703794001
A2,1088.9557014144682,138.79330124966546,1011.9176021004942,1048.201750062854,1104.4182039010043
b2,32.641265767829104,2.2123110537966335,31.836920808766365,32.96635557636593,34.04835502375238
A3,197.13173572552648,24.994189394483488,178.53087818926525,193.58905034267457,210.02321117978602
b3,109.2029260005171,14.88786554603445,100.55525261485612,104.34897700857684,112.25145656311817
Pg,445.6320577170957,60.98997397679413,433.47424023227074,461.8475584146117,481.43661006760584
numax,135.49864491996522,0.8087596113932408,135.0284370950798,135.66608800710188,136.1153690635822
sigmaEnv,11.96172773755719,0.7552886676896267,11.387286328660188,11.86621882813314,12.427061312586376
lnprob,-226703.0469806507,160.5423660586279,-226698.81073921037,-226643.4047001249,-226640.97455433753
