time,time_raw,flux
54964.5129453577,54964.5129453577,-358.9250761616999
54964.5333790695,54964.5333790695,156.45164333728167
54964.5538127813,54964.5538127813,380.43737129536237
54964.5742464932,54964.5742464932,584.1062731217642
54964.594680205,54964.594680205,290.5802560467771
54964.6151139168,54964.6151139168,889.1978807261862
54964.6355476286,54964.6355476286,942.9013042722789
54964.6559813404,54964.6559813404,692.9300405568686
54964.6764150523,54964.6764150523,664.688568493004
54964.6968487641,54964.6968487641,386.253872419395
54964.717282475904,54964.717282475904,397.7958617348729
54964.7377161877,54964.7377161877,336.27402287289135
54964.7581498995,54964.7581498995,445.240851103312
54964.7785836114,54964.7785836114,629.7825058374442
54964.7990173232,54964.7990173232,301.53450229760585
54964.819451035,54964.819451035,154.38099220053675
54964.8398847468,54964.8398847468,639.7732575017794
54964.8603184586,54964.8603184586,579.6563484037088
54964.8807521705,54964.8807521705,399.78745195944106
54964.9011858823,54964.9011858823,472.18890880724484
54964.9216195941,54964.9216195941,256.31601970266973
54964.9420533059,54964.9420533059,260.59623570999344
54964.9624870177,54964.9624870177,419.6497478771293
54964.9829207296,54964.9829207296,260.92583838292046
54965.0033544414,54965.0033544414,-287.2079718696416
54965.0237881532,54965.0237881532,-166.7188288799406
54965.044221865,54965.044221865,587.9700682652451
54965.0646555768,54965.0646555768,220.2072478226488
54965.0850892887,54965.0850892887,399.53950654735536
54965.1055230005,54965.1055230005,280.6244508363265
54965.1259567123,54965.1259567123,63.812358417747305
54965.1463904241,54965.1463904241,-355.47806901248185
54965.1668241359,54965.1668241359,392.6522694964841
54965.1872578477,54965.1872578477,49.73333288676906
54965.2076915596,54965.2076915596,16.94911529865368
54965.2281252714,54965.2281252714,-44.08012738805138
54965.2485589832,54965.2485589832,606.9735252480029
54965.268992695,54965.268992695,265.8044803646579
54965.2894264068,54965.2894264068,110.6002517870906
54965.3098601187,54965.3098601187,-321.19295654884263
54965.3302938305,54965.3302938305,-155.4628441343031
54965.3507275423,54965.3507275423,271.39765913608113
54965.3711612541,54965.3711612541,396.9297255605456
54965.3915949659,54965.3915949659,34.2382114126537
54965.4120286778,54965.4120286778,239.9617000191409
54965.4324623896,54965.4324623896,323.9363634458849
54965.4528961014,54965.4528961014,790.8186220847281
54965.4733298132,54965.4733298132,488.4473833619787
54965.493763525,54965.493763525,336.5545792805088
54965.5141972369,54965.5141972369,921.6415730221488
54965.5346309487,54965.5346309487,743.2532556970812
54965.5550646605,54965.5550646605,636.0730912881459
54965.5754983723,54965.5754983723,665.9550362816302
54965.5959320841,54965.5959320841,794.3478287990479
54965.616365796,54965.616365796,570.42490292142
54965.6367995078,54965.6367995078,-123.50283476029296
54965.6572332196,54965.6572332196,-18.705381985368263
54965.6776669314,54965.6776669314,1072.6789219424575
54965.6981006432,54965.6981006432,938.6207056313226
54965.718534355,54965.718534355,720.3531815989197
54965.7389680669,54965.7389680669,841.2379208517166
54965.7594017787,54965.7594017787,597.7723749625445
54965.7798354905,54965.7798354905,856.5063948503592
54965.8002692023,54965.8002692023,851.2791874802281
54965.8207029141,54965.8207029141,390.9656093803082
