KIC,DPi1,dpi_e,dpi_E,q,q_e,q_E,eps_g,eps_g_e,eps_g_E,drot,drot_e,drot_E,feh,mass,mass_std
5341746,84.419,0.232052568814808,0.036437780581451,0.179,0.006867885158421,0.037609066473593,0.162,0.026099725277117,0.062219203897219,0.327,0.095096150084888,0.161622897764806,,,
5343454,75.486,0.026079756566745,0.06434020527891,0.172,0.011372605391838,0.019180670641233,0.303,0.085181730932299,0.048435479583367,0.629,0.020812722612267,0.008643292938105,-0.19415,1.31904719000776,0.077714070962372
5345094,80.01,0.064793147562782,0.076140124240681,0.133,0.025636316091731,0.008635484750057,0.19,0.089989032950102,0.04109363235996,0.326,0.041851042158248,0.029877450433906,0.14589,1.24012245137914,0.070395629021039
5356201,85.713,0.035377353683728,0.274610059431254,0.145,0.022156666677823,0.012727632683396,0.237,0.162955761960877,0.021114203399972,0.427,0.044837352323859,0.029761630535203,0.15786,1.22518431232427,0.0682982435197898
5364240,68.858,0.007459070998053,0.127476532896125,0.113,0.014681132393874,0.046933770566602,-0.017,0.292487196897517,0.073135808829061,0.0,0.0,0.0,,,
5370902,74.896,0.049924440658202,0.018806436875707,0.132,0.009475755736256,0.018749883042067,-0.166,0.023153012413557,0.066535450356103,0.465,0.014383620338118,0.015442086607531,0.12304,1.34818807540205,0.078123461116422
5371124,90.133,0.004239940028555,0.07688543352856,0.197,0.005189512938092,0.002928969511906,0.27,0.040550358202457,0.004168309567523,0.499,0.002127305646635,0.00099965004385,-0.43216,1.0396522316501,0.0559921631518018
5371756,75.465,0.075087958831318,0.096689384638381,0.129,0.015427814521936,0.025675812046534,0.198,0.123560714818742,0.12358206310423,0.0,0.0,0.0,-0.19851,1.2756005520795,0.0749494896154302
5372224,76.2,0.172792327466425,0.013612705819611,0.121,0.015637685678723,0.039289711192352,-0.35,5.33898452792503e-06,0.221276156999382,0.0,0.0,0.0,,,
5377341,80.975,0.024962318168818,0.263971047887381,0.146,0.011708648026761,0.140080714369864,0.35,0.197337402771397,0.032075593994651,0.315,0.031646196664917,0.024157971981349,,,
5377645,86.204,0.014831154756294,0.147312584058938,0.15,0.004034818757282,0.019219432107859,0.171,0.081749050063397,0.010254271137474,0.0,0.0,0.0,-0.14937,1.43538520672027,0.0789405232004097
5380775,78.336,0.009653430253834,2.09882828983154e-06,0.11,0.092723054284484,0.111243334807275,0.132,0.010352645259252,0.048074408834087,0.496,0.008198795458207,0.003023511633012,0.13589,1.72865905832552,0.108091186991615
5384777,87.855,0.175743164097725,0.268404064995678,0.185,0.059844443490552,0.054507823001429,0.342,0.187214351939953,0.065014774312689,0.245,0.070764939522391,0.077014073970276,-0.031969,1.17462087657306,0.0649189786792878
5385518,79.536,0.086664759119103,0.048560328499548,0.119,0.03653059961565,0.046051536300783,0.291,0.026293808918297,0.01514816225433,0.0,0.0,0.0,0.045369,1.86337783732771,0.119083520489462
5389263,82.857,0.096383353571966,0.308488925914631,0.15,0.014951226676516,0.041722593150324,0.256,0.343823516847626,0.097772933451302,0.576,0.053516787475854,0.046780977238093,,,
5390372,83.944,0.118994600644172,0.027205823687353,0.17,0.023055155940508,0.032690296683642,0.132,0.021105478708816,0.088370412839185,0.279,0.052176483429625,0.012933347992256,-0.30915,1.05556791325889,0.0611705946521939
5428360,74.34,0.042454411938934,0.01999615612668,0.138,0.008779137832702,0.023635524824417,0.145,0.043627299575625,0.05970106360478,0.34,0.015502801306795,0.01763195300211,0.15703,1.25436487977156,0.0731450159401673
5429842,86.205,0.015607611953499,0.134540166160548,0.159,0.003704003368603,0.012732452469114,0.282,0.095420164342317,0.00957338170272,0.0,0.0,0.0,,,
5440198,78.976,0.038472684879793,0.026536927093972,0.126,0.004040138571862,0.011120996699482,0.175,0.024339342068296,0.049963285834893,0.312,0.002939410668282,0.010928967848847,0.18453,1.20568216501664,0.0680625066808535
5450937,72.931,0.005275796124579,0.006836452521569,0.157,0.0039278631606,0.004816986241686,0.147,0.015903932032453,0.01055342427179,0.31,0.004353689149164,0.002707173354597,-0.22444,1.16382888348319,0.0687130935406543
5457703,78.391,0.043900330514021,0.057306201894676,0.131,0.02310857795597,0.02586860467222,0.177,0.079136389674378,0.048137019966483,0.0,0.0,0.0,,,
5461779,78.351,0.003112466965874,0.09669468957857,0.113,0.041357780385034,0.101314687354178,0.136,0.076153376911434,0.001392073163201,0.385,0.045661481530922,0.006691286481399,,,
5461921,72.783,0.05302674757759,0.036428157004252,0.152,0.009134785301852,0.038674799823906,0.117,0.074626783792817,0.098523551053242,0.244,0.009961021766872,0.015158991448295,-0.28785,0.974777316448488,0.0588295627944026
5470218,83.206,0.022189380013074,0.007178978059258,0.158,0.009571357998453,0.006539596893049,0.051,0.007093157843336,0.011739043983972,0.371,0.02188490652115,0.025110171922166,-0.074832,1.16284689315643,0.064503895031173
5513771,84.839,0.007866974088486,0.076339091673319,0.167,0.005614251812395,0.004670569459636,0.232,0.060672381050393,0.008558631639717,0.0,0.0,0.0,-0.30283,1.01394325655489,0.0568877804215681
5514689,84.367,0.053698976076802,0.106017025926789,0.135,0.022143446523574,0.035188695410303,0.236,0.090117117875347,0.049982022516218,0.0,0.0,0.0,,,
5521181,71.046,0.069578845278244,0.041254248425759,0.125,0.014264318765634,0.016278693211314,0.015,0.106068661059017,0.148031544686595,0.139,0.006868274297409,0.00771240443571,,,
5522071,75.124,0.038424744413632,0.040346118968486,0.123,0.014824261511,0.012973456942508,0.248,0.05445290246481,0.054808572213686,0.0,0.0,0.0,-0.025517,1.42704790470713,0.0826473379180876
5522575,76.37,0.034401855973314,0.06292583913293,0.128,0.009366215776785,0.020657317488564,0.127,0.076996508369987,0.004098315749267,0.263,0.029260868771951,0.021402491659678,-0.48358,1.28603732504924,0.0790308086445723
5530598,75.958,0.024511627481829,0.02923835564151,0.129,0.008287567926242,0.012638631116349,0.151,0.039296252806087,0.039881148445998,0.381,0.011597067025672,0.007607329809369,,,
5543573,76.977,0.012513563574686,0.120616588346508,0.14,0.011469574706545,0.0255139879408,0.215,0.13597175010428,0.015913369351873,0.576,0.026001182105148,0.02296807456168,,,
5544444,70.881,0.033841210756691,0.121319529964254,0.11,0.014264115940123,0.022872412908636,0.222,0.238571945915764,0.075014181093065,0.0,0.0,0.0,0.28478,1.5289194433225,0.0921551539489511
5560101,80.433,0.147955937120614,0.200348624862812,0.136,0.025825191212769,0.025729452622287,0.33,0.132602675214539,0.169942889213034,0.0,0.0,0.0,,,
5600739,83.242,0.004198451428437,0.166385033435773,0.141,0.004757152795545,0.006807492578692,0.188,0.120678726813921,0.00093641648568,0.319,0.007801030675866,0.024635473564747,0.11348,1.22788824975935,0.068675554244694
5602062,77.095,0.02211577947871,0.01755730771967,0.128,0.00907869284527,0.015179423110873,0.378,0.022698987220626,0.029320633466714,0.101,0.01336275842763,0.010439369631378,-0.12636,1.07530607748931,0.0614971440760923
5613099,83.827,0.035229864027286,0.222439540827324,0.134,0.019572857634329,0.027229079776195,0.125,0.125346372166529,0.019549950675101,0.36,0.059099989448803,0.086786014838428,0.3025,1.19064264765228,0.0675658585295919
5617324,87.784,0.020614192146525,0.114066923461593,0.127,0.01021762486072,0.010172936605431,0.168,0.089059696101028,0.015739759716297,0.225,0.017667811105522,0.015080773240407,-0.068148,1.54881241467894,0.0915845664817128
5620636,79.73,0.148468549805585,0.095547880348605,0.121,0.032017126605729,0.018857188499607,0.236,0.08541606208476,0.132007876944735,0.23,0.050193587807455,0.016498521975179,0.30975,1.30974542363959,0.0744460495003955
5637392,70.726,0.012616369110106,0.007015314462421,0.144,0.006768053239419,0.009963577949904,0.103,0.007689205826861,0.029712443310081,0.396,0.008227274095155,0.004260547218926,-0.14087,1.30135373381783,0.0771027653802491
5639438,71.189,0.023270113069643,0.092798206547144,0.096,0.01580603100532,0.039151730596802,0.269,0.088529164597489,0.029417525399517,0.12,0.059929472736897,0.042942150668828,0.18326,1.67267658794938,0.100263452211091
5645576,78.156,0.012504975291151,0.288253564562851,0.124,0.027342314711779,0.031017777795736,0.178,0.353705830706363,0.002289007881656,0.0,0.0,0.0,0.36136,1.20986952756914,0.0703149330332109
5647719,88.705,0.046890621316365,0.264273198243828,0.116,0.011413927564121,0.053032167352895,-0.063,0.151815919648854,0.062212476883529,0.292,0.057187857104448,0.050669154522544,0.035199,1.53339163743089,0.0890813807892323
5648159,85.176,0.082736809022947,0.00555858584363,0.144,0.007723095010118,0.003452874621609,0.249,0.004836902195031,0.056724726918108,0.278,0.001984474262716,0.026955365100591,0.09101,1.53124776720599,0.0898218001279373
5650945,83.438,0.03598273839998,0.076055014354836,0.137,0.010513455029037,0.0209171291088,0.23,0.054852213741408,0.028062859992894,0.335,0.033251174134308,0.0233209056045,,,
5653970,73.265,0.080151257922424,0.008543977012252,0.147,0.012593709852026,0.040197334694838,0.181,0.004046495100823,0.088170497205234,0.595,0.032224517182506,0.01990976594779,-0.046146,1.49499241535073,0.0881085763875161
5685237,75.763,0.038282174422221,0.024419259301823,0.137,0.018847729650264,0.01852008333011,0.142,0.050110419076589,0.041842830279496,0.518,0.056728944510847,0.030449677741596,-0.33428,1.1136204986248,0.0683840246681462
5694017,83.485,0.077510430851632,0.02005464962815,0.131,0.002557067179992,0.007245225813569,0.222,0.016185296188584,0.061859225997308,0.0,0.0,0.0,0.23952,1.2068221913306,0.0676137011749551
5694334,72.47,0.036500726841794,0.100993132783969,0.119,0.02178427611931,0.033987423906538,0.151,0.205441627498589,0.026165476373323,0.0,0.0,0.0,,,
5714754,86.719,0.0206294378266,0.115499984355139,0.18,0.013501058114705,0.063960499290876,0.195,0.048298381426122,0.021044816305599,0.27,0.008899660420408,0.149398372624126,,,
5724214,83.447,0.015292460021115,0.026135342644551,0.147,0.000406218992938,0.007437739025238,0.156,0.015256286218348,0.016930734343852,0.214,0.006221840150348,0.004975982624437,,,
5771621,82.51,0.080041594938123,0.076686666071311,0.152,0.013836232617607,0.026923829909339,0.179,0.067975040295769,0.073875041049985,0.0,0.0,0.0,,,
5780614,81.782,0.018261759624664,0.154348697670088,0.163,0.060626759323833,0.006714227554429,0.163,0.138493001478279,0.017285604442407,0.237,0.18699801734763,0.050195115346425,-0.17024,1.29578564514163,0.0733068746101697
5791045,77.807,0.187500913788625,0.079592447102286,0.12,0.02036287523684,0.055793353609077,0.152,0.154392692309415,0.197113558686333,0.1,0.005847691524573,0.10440253316312,0.17357,1.11847871533727,0.0646016936897783
5857618,81.698,0.164733989813598,0.017846109892489,0.105,0.04114776635593,0.095106242768617,-0.119,0.060447656732694,0.316218871511457,0.278,0.004929374053534,0.015770075364971,0.23041,1.74385020276204,0.107277285883914
5858947,84.027,0.115950828444085,0.152120910698656,0.195,0.008626929008966,0.020729705876175,0.244,0.147766348906252,0.091659228160191,0.537,0.029455806789513,0.007594699537912,-0.78936,0.913486632040341,0.0513033031768344
5866537,73.092,0.056712562151248,0.072351382320207,0.13,0.044045693879845,0.016451548462869,0.197,0.095230081820379,0.052126668866552,0.367,0.060064137172672,0.035296516099347,0.088794,1.36032717302584,0.0785444375024727
5866737,68.487,0.079521709086606,0.164117430487607,0.119,0.010183299011744,0.059212867541122,0.056,0.455359979047989,0.036163689449661,0.0,0.0,0.0,-0.30663,1.31852306858451,0.0798128213293981
5867450,83.33,0.032562473093094,0.035284795873793,0.136,0.01152779009179,0.003120698541202,0.175,0.030749953383199,0.03032914852117,0.37,0.013835032380502,0.011396371925964,0.36525,1.16086391943414,0.0657693216653823
5867802,72.885,0.009431434983526,0.117158635072187,0.105,0.018106967712831,0.055705028793259,0.238,0.163702913027903,0.062686089586842,0.416,0.01543440116882,0.003628821498776,,,
5869538,85.31,0.006872346380774,0.061799215507477,0.173,0.006633810491228,0.005668226461576,0.309,0.039885997070804,0.003952667229863,0.204,0.015490617487406,0.008061587869549,-0.20725,1.27073659999609,0.0693183657154682
5876943,79.719,0.08006896028833,0.003543011123568,0.122,0.002043720837316,0.015284601391659,0.263,0.000356779725199,0.084296445837301,0.357,0.033082334423047,0.002243131154311,,,
5879114,89.223,0.044001547607664,0.020218911510668,0.168,0.007270009787866,0.011674834084934,0.136,0.015405702101761,0.01852476873307,0.301,0.041967854332403,0.004400150608598,,,
5880056,81.472,0.051513623047384,0.346931964527286,0.15,0.022003021731726,0.020031409966187,0.309,0.299666389319486,0.039582410084607,0.185,0.028817727855248,0.025647254996531,,,
5905907,78.508,0.065400559620443,0.048583636422464,0.164,0.035318087366328,0.027585949828018,0.126,0.036834868461169,0.093311759072188,0.107,0.017570413803626,0.070496533104156,-0.52646,1.00551070597085,0.0585408743072237
5937398,78.925,0.054028489846274,0.047509997050057,0.168,0.006371038435773,0.017112385096842,0.183,0.03180139337748,0.039398473022028,0.531,0.013760084568846,0.018444395572242,-0.040595,1.02826121700585,0.0600455857837321
5940068,74.711,0.030117689702649,0.017913749921362,0.133,0.017183588508272,0.010109809012836,0.355,0.027824739527651,0.046677840645693,0.37,0.023371199093407,0.033986237635627,0.025469,1.09499792556576,0.0644389981980025
5940587,73.213,0.012963831843862,0.013056452548455,0.167,0.010442176170326,0.007588468717851,0.082,0.015905921968685,0.015337073595122,0.62,0.005827126039542,0.009150027226418,-0.21999,1.38862162287538,0.0818421587966883
5951057,71.368,0.043220683045902,0.064680073072992,0.164,0.020009805201623,0.026267337857495,0.089,0.195403690496054,0.079076047086737,0.396,0.023786241639659,0.020488669013294,,,
5954815,80.01,0.904548616822481,0.981893461921359,0.135,0.019973499562082,0.013507494349736,0.24,0.04873981594945,0.086905430390221,0.49,0.011576256227304,0.013778243912623,0.19162,1.34728754908376,0.0768065775098153
5961985,97.249,0.018491818207309,0.068594715627015,0.162,0.000174153887569,0.00665048752964,0.138,0.028300403660221,0.010167119991189,0.495,0.000599871904354,0.024191159656084,0.21323,1.58248771525247,0.0932787005430901
5963287,87.483,0.065079987723834,0.054023768474849,0.155,0.00210730257767,0.019265587686389,0.256,0.038400260480121,0.040399591858287,0.0,0.0,0.0,,,
5967194,80.901,0.040712995830461,0.016072067526579,0.145,0.004315641189665,0.005706399353612,0.279,0.014874456957008,0.035309544215139,0.571,0.012078098932768,0.008230566601851,0.24852,1.25127609216603,0.0716519758306854
5976266,82.895,0.123837611023191,0.145618344467152,0.199,0.050022385298106,0.011982555832916,0.283,0.092377955335248,0.104081732191827,0.217,0.048429389973335,0.018244599755907,,,
6019408,81.964,0.032580775459792,0.035280042207191,0.154,0.004383966141475,0.013010621389194,0.008,0.036915237705779,0.030257010917781,0.272,0.018745388393401,0.007036581653895,-0.27113,1.06004785523005,0.0674414812165043
6021696,87.616,0.175578303372689,0.091170253132248,0.163,0.054684359043395,0.011883162697245,0.331,0.014583078426636,0.16891990721575,0.318,0.169289922456254,0.004565128466477,,,
6022709,75.815,0.019964557622174,0.007188215039918,0.136,0.008153755396125,0.008570244600537,0.105,0.013496329838736,0.031788512223558,0.359,0.008426693492624,0.014520438343741,,,
6025641,75.948,0.015936933658054,0.213464509178451,0.136,0.027811212139485,0.018254588688249,0.191,0.272740293532001,0.026410199842719,0.456,0.03202023763696,0.030567876976127,0.30763,1.5080435747164,0.0898293394577983
6033938,83.132,0.125009603254767,0.282554513814461,0.154,0.018266242566118,0.082590904885409,0.193,0.252311006496753,0.109775513225211,0.361,0.04162477228475,0.005452479823776,0.048499,1.11811550687513,0.0625695689730415
6058104,83.447,0.005641277554105,0.105944384753158,0.172,0.019512594050408,0.00502977402172,0.247,0.08810341474681,0.002365941261642,0.0,0.0,0.0,-0.29582,1.20006186508163,0.0741877922200521
6061867,76.639,0.009922092650612,0.158279190136199,0.142,0.011765699984915,0.026600124976283,0.049,0.223416704966741,0.015483460769991,0.426,0.035350472784691,0.033312806790236,-0.24251,1.18034932215179,0.0696154296311479
6104433,87.157,0.068338509553215,0.039232059462762,0.157,0.007516619604987,0.010247902698643,0.236,0.029050414032606,0.04290252768759,0.0,0.0,0.0,,,
6104786,83.941,0.201960956016634,0.102897307665657,0.163,0.028524250448832,0.021197935312955,0.184,0.073745820288906,0.16673371275561,0.235,0.055113547499199,0.026286955758306,-0.32724,1.0912477773806,0.0672880521029825
6114108,73.589,0.006848981224593,0.00743263284933,0.113,0.003686847238495,0.004922480214388,0.085,0.006638877147428,0.010665365931085,0.37,0.007833305173922,0.001320963767368,0.27275,1.24135538656028,0.074295555772686
6116517,78.743,0.00011337713633,0.113745459784198,0.151,0.005102824534743,0.027940509380261,0.189,0.149238947588955,0.000848480395312,0.552,0.020397503443824,0.007544181230926,0.3805,1.15270325975278,0.0677399710792413
6117517,76.778,0.037117755649803,0.077223138078637,0.118,0.019769706233964,0.025949073422623,0.201,0.097546030958024,0.050590286102524,0.0,0.0,0.0,0.24232,1.25633130739713,0.0733348307336403
6117719,74.543,0.029142084331596,0.072021066995362,0.135,0.023122276993425,0.025009168212329,0.162,0.165388902120332,0.020677650700672,0.0,0.0,0.0,,,
6118670,78.285,0.006106230212367,0.11132802807964,0.138,0.01355420734728,0.008277729842463,0.197,0.127851772259543,0.006477816127394,0.324,0.019269645529333,0.012524627578227,-0.011435,1.21497872849627,0.069699420793411
6119179,82.353,0.096536949388224,0.1796947795184,0.129,0.017285982613438,0.042141357188177,0.257,0.159021459932564,0.086470563049311,0.0,0.0,0.0,,,
6119774,74.817,0.161291232055348,0.054422051705956,0.139,0.019825286832932,0.039285608435652,0.085,0.197657323289737,0.051650996193931,0.316,0.012515131995596,0.334571331871094,-0.045807,1.31544070425837,0.0756615565488139
6126808,82.041,0.006226260163643,0.152174638568553,0.138,0.009473269056232,0.011081854550044,0.227,0.136658643263042,0.00021170043276,0.298,0.058064454442301,0.010819417593611,0.15733,1.17030567402121,0.0645608228792195
6144777,79.119,0.047204426515165,0.139714714229356,0.133,0.031848421882423,0.039787760410078,0.14,0.139459429344673,0.026257531608915,0.247,0.008683252921173,0.018721500868549,0.12126,1.17053041721566,0.0659342038889489
6185317,77.1,0.097546417029903,0.003205425834764,0.145,0.005023319233614,0.018803964877607,0.185,0.004457415211394,0.13600619214941,0.416,0.002137422959591,0.012982981520489,0.00024819,1.16793410489273,0.0658502084897252
6188073,75.869,0.036312021988849,0.008505718421191,0.125,0.011046316373131,0.008055717542202,0.232,0.021014621979724,0.050104394202716,0.365,0.009109018570826,0.007227419737337,0.36952,1.24339720564435,0.073752194639718
6196950,89.195,0.014093147434991,0.203855639608804,0.173,0.022867266068924,0.007651845475393,0.21,0.123371824071709,0.005808893036742,0.295,0.053394912361443,0.014705357526537,-0.17728,1.13625684010358,0.0604841768904726
6200178,76.177,0.012779984790498,0.077126116878816,0.132,0.011044331677696,0.008696739225623,-0.044,0.166460641528771,0.01745888384813,0.349,0.005596450690312,0.009769517256656,-0.21118,1.70603865943972,0.10575783154454
6207510,73.362,0.002122589295354,0.056606529295593,0.108,0.007017038853941,0.013765198551708,0.247,0.090617002141641,0.014668055060308,0.0,0.0,0.0,0.28352,1.32519647268822,0.0774194695071905
6212708,67.882,0.039146465204311,0.033690695582934,0.138,0.008294337879704,0.056789522752642,-0.064,0.018081473266636,0.041789555890766,0.221,0.025604677198336,0.011394568799455,-0.33561,1.63440388963476,0.100670538602779
6212838,73.306,0.032153572348364,0.022940441835715,0.125,0.018508551135081,0.003748306703744,0.043,0.042985388992715,0.048212102415989,0.323,0.031264243796425,0.038260114818655,-0.37164,0.990749624467065,0.0596152977493103
6222408,88.31,0.047028957601583,0.020982751190147,0.178,0.002509381219746,0.002231087839736,0.214,0.012608331070637,0.029879692394676,0.3,0.005228313132859,0.004748544695494,,,
6222530,86.107,0.292430696267331,0.002615332739239,0.161,0.001693246791134,0.027716376806425,-0.264,0.000600333635017,0.163818214184672,0.351,0.018295397952408,0.07665757378427,0.097689,1.36058714494124,0.0772772344850987
6223779,86.092,0.033532679256638,0.049670544769441,0.191,0.007789945539136,0.006698493690598,0.141,0.033823099219629,0.019255967447299,0.0,0.0,0.0,,,
6225344,77.089,0.010003578649645,0.021173657211648,0.108,0.012317761521929,0.025218925187248,0.248,0.018498314851736,0.001666913911407,0.0,0.0,0.0,0.050344,1.09122077536729,0.0640399852399054
6228590,80.707,0.101825688824775,0.125507340824385,0.147,0.014482302572357,0.017154174295904,0.228,0.071833814878157,0.105572031011388,0.3,0.057559433419813,0.060564355784627,-0.014593,1.11115785636528,0.0617009612680807
6231096,74.22,0.048913911367791,0.081189245190274,0.131,0.019790773813712,0.031716096883983,0.131,0.096687815307016,0.013363232535841,0.32,0.039090869740771,0.246925390344381,-0.11634,1.34198493905607,0.0787281867812894
6262579,74.926,0.015552960949989,0.012984236801813,0.136,0.014091803584873,0.022750662792815,0.184,0.009514765301337,0.018590413309434,0.303,0.013224216263929,0.010441672880664,0.27867,1.27719357918243,0.0761093904650153
6263718,79.283,0.019223953541868,0.263118170048799,0.14,0.013369657763402,0.021389329471593,0.357,0.313216719294368,0.020999580668084,0.282,0.030575100669155,0.029036444227561,,,
6263808,73.999,0.06962258925067,0.111645898507078,0.136,0.031279460239716,0.017763419952586,0.127,0.210181451921729,0.15313045609831,0.0,0.0,0.0,,,
6265768,86.076,0.189456367593081,0.006613403333063,0.167,0.001317632264709,0.027671369864912,0.219,0.000280172549249,0.141354516562889,0.324,0.013806776609451,0.027504122190105,,,
6271966,82.05,0.106204939243511,0.140887683945891,0.151,0.02962063328434,0.046637420734434,0.189,0.13558380267586,0.094036005129838,0.231,0.055091696547803,0.02840651080309,-0.11074,1.15505979543052,0.0643097676309932
6273090,73.647,0.092652530901177,0.3258576213602,0.115,0.007598229607708,0.037579909472122,0.194,0.239853477623645,0.052000532310909,0.371,0.091425614280326,0.145919341948816,0.14007,1.8611908091262,0.115464227999541
6276645,73.903,0.043159723605371,0.004688328552575,0.126,0.005131023214132,0.01932978403189,0.142,0.00305956968826,0.067942092529146,0.439,0.006567909343803,0.022854270470567,-0.11495,1.26071130309184,0.0735490979210322
6280636,79.154,0.011275995229539,0.032325990228969,0.149,0.008077248347945,0.013673505726965,0.247,0.039887027186157,0.008830061439939,0.482,0.008445499870353,0.012883229325777,,,
6289002,78.712,0.029733352458919,0.033145723608158,0.15,0.009973093588757,0.012635605690811,0.233,0.040775987741281,0.034763894908593,0.339,0.01367584354361,0.01770977973024,-0.32255,1.13259827693442,0.065379403627299
6304807,83.413,0.028276581111783,0.142507440641765,0.124,0.005637292143172,0.009612473686432,0.274,0.096570415809244,0.028368612935881,0.33,0.001888821003738,0.028300281661424,0.21629,1.29508136895345,0.0733219747932187
6311283,86.044,0.085582845082513,2.10637588935469e-05,0.131,0.007164265925342,0.004974058199715,0.098,8.28768436140909e-05,0.058535726288641,0.0,0.0,0.0,0.15614,1.26587862038428,0.0705182604694215
6341990,79.821,0.041144796170784,0.024625817612915,0.132,0.004040120248883,0.009038764917223,0.146,0.033113532601949,0.044879871608207,0.361,0.00876370907523,0.005523862955794,0.046465,1.06178003670701,0.0615845722054603
6350696,81.603,0.075528782708602,0.178428567069233,0.143,0.009174988859685,0.001640061158675,0.241,0.146372112798277,0.068791164410875,0.478,0.001333822425845,0.021798598273496,0.19378,1.34096741110509,0.07583519320742
6352407,87.648,0.038424676222348,0.057994032598373,0.136,0.004693670914669,0.008318617380867,0.161,0.026727047968987,0.026598659644203,0.347,0.025771686494963,0.011112193612317,,,
6358695,75.522,0.014365734233167,0.230221170083325,0.127,0.009247453528449,0.050065382063832,0.114,0.359213262584836,0.016633075083905,0.489,0.042887132242633,0.034967275099278,0.16733,1.24932181944119,0.0738129683008579
6359454,80.686,0.060212894007691,0.068272411439622,0.168,0.037813294456752,0.020319479237123,0.136,0.071947316560727,0.052444755607291,0.0,0.0,0.0,-0.35996,1.18775573737526,0.072665457723268
6360104,73.921,0.086716488059267,0.083041465554175,0.151,0.009704231559341,0.03457659125625,-0.06,0.160546058981249,0.164875894646795,0.42,0.027048796330205,0.027355105834249,-0.37228,0.960655452648132,0.0597054085395203
6369548,75.264,0.036578289139669,0.052884274108323,0.122,0.005632785628995,0.017145690617455,0.202,0.069542119034781,0.05400933963682,0.405,0.016456819857668,0.009126193893428,0.18396,1.33517721501118,0.0767052439212851
6380975,80.395,0.071815647808023,0.177583012717051,0.131,0.031911093196628,0.042974229633333,0.183,0.179032530546625,0.06968608965824,0.21,0.064034312243975,0.033104471936198,0.081998,1.19575074476227,0.0668462006071588
6391933,85.0,0.043441254802829,0.075595876518875,0.153,0.007708852198466,0.01462771633974,0.183,0.053911127817873,0.036263805336045,0.355,0.028145941783379,0.017202414023282,-0.1457,1.01206523084901,0.0556482994624931
6424157,73.831,0.039018807531591,0.113660776876856,0.118,0.01987734548754,0.027319009135389,0.124,0.178861669585248,0.073289435939942,0.0,0.0,0.0,0.020409,1.28698784946433,0.0731554092222219
6424320,76.4,0.016620676726305,0.013437693637457,0.169,0.020017060446903,0.006556230419595,0.247,0.018460788337984,0.026759823243328,0.323,0.012566196841466,0.007780237794525,,,
6424515,78.312,0.005733364480022,0.057535240104286,0.166,0.011924541865861,0.00947177781852,0.246,0.054837401171818,0.007598091513762,0.629,0.026258794573802,0.013801584373916,,,
6425377,81.165,0.047707974231841,0.136383315393431,0.139,0.011277593694981,0.035753203435095,0.173,0.114567171512433,0.033902546788712,0.36,0.018104537650869,0.055287720714157,,,
6431097,83.302,0.068804750616948,0.071969201505837,0.146,0.005637253082951,0.003999775329833,0.203,0.060686469618904,0.024467035256392,0.2,2.23926185000112e-06,0.010208897666005,,,
6435623,91.742,0.115241604402215,0.080418325838721,0.19,0.005868305748334,0.088481833389012,0.16,0.033598762140729,0.085686154240302,0.308,0.015293616328047,0.192266891190393,,,
6435786,79.713,0.03144890557877,0.044166908778337,0.143,0.01377049434584,0.002513935544862,0.2,0.058379262683706,0.030152653916109,0.345,0.013213003737833,0.007152803928691,0.04243,1.17582945872223,0.0665562987082382
6437547,102.263,0.067297136687813,0.261672868237085,0.145,0.020003536451713,0.045834665555638,0.185,0.166939422073976,0.045399211756364,0.299,0.031430310100122,0.027178405391903,0.0044789,1.77062704447843,0.109017478960392
6441442,78.459,0.012604032134675,0.009201050792285,0.131,0.004468264413765,0.0062213131492,0.215,0.005984497462777,0.013200265798504,0.285,0.012678910050556,6.71431606983908e-05,0.045661,1.29357503626817,0.0755064777080622
6448299,81.724,0.017005129783897,0.003039609638677,0.138,0.004230532550765,0.004779394212328,-0.05,8.79896639716105e-07,0.008626823967189,0.0,0.0,0.0,,,
6450868,78.038,0.048580952945429,0.027045599883849,0.164,0.02896500007601,0.016158181148345,0.333,0.012279838246565,0.058471911700343,0.641,0.017689084246461,0.031308421777482,,,
6451273,90.006,0.002672918519565,0.032639258361428,0.156,0.001990570086435,0.004325576073521,0.275,0.015108020826921,0.00079448497534,0.465,0.003763563227829,0.008406065230132,,,
6469446,81.9,0.026252232263389,0.578462377055189,0.157,0.013168219932287,0.015356510514945,0.052,0.31853162808697,0.023365618078098,0.45,0.044889147289781,0.027204957166107,-0.19977,1.0102878645635,0.0563518871348473
6502598,80.367,0.054556410159961,0.034586049502195,0.142,0.009550547290318,0.012077207391664,0.253,0.022863034695212,0.065526340555544,0.288,0.010454125764188,0.010523279920422,,,
6504978,84.687,0.073200621560602,0.085757900032661,0.155,0.009715605972424,0.008742848207209,0.251,0.059861846279622,0.044452660804354,0.0,0.0,0.0,0.21842,1.31891550415909,0.0742412129151297
6507794,88.124,0.018353439769072,0.054824021793522,0.176,0.005577856631189,0.005363600747389,0.34,0.028541247857367,0.009996887724415,0.0,0.0,0.0,-0.21617,0.984380173703512,0.0541137746168637
6579495,73.429,0.017666914583913,0.026732893992133,0.162,0.008006790086342,0.030318034842716,0.367,0.02610768227816,0.025094173600502,0.357,0.017441080499863,0.010063183881907,-0.078474,1.1179228117827,0.0639511322666603
