raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr012115227-80d_kepler_v1_cor-filt-inp.fits,12115227,-0.0742873520458106,110451.98748432794,54953.538616614,56423.993072649,1.0000138944426402,283.2095598405585,FALSE,90.44199615259387,100.6082263939862,95.74389499737504,95.74389499737504,820.9116186301003,133.3739667866668,6.154961409696675,6.203144667041444,5340.5241911260555,1.002848311290625,1750.0149406196415,25.93768605441554,375.65222942578407,84.14936020311296,759.5834503129781,98.08724808283624,11.046467114252094,-193976.2105659402,118,9.379057577849961,0.003340736651530089,1.360645946017026,1.2065645196976775,0.003811843542164841,0.012259927775330564,2.6398582123816764e-4,9.364830681026564,0.005560232739115965,1.2248314986987276,0.006310535250929958,0.0012259927775330566,0.001612703247350549,0.04001582872523748,0
