parameter,mean,sd,Q16,Q50,Q84
Pn,41.32980313784133,0.6773096724802014,40.70492125250993,41.37835112068296,41.97330652799034
A1,39622.02480040506,17267.6203178579,13013.114397060996,46179.69055268319,54003.26773163895
b1,0.8777692065074112,0.2348877228063993,0.7197700068098246,0.7747465420936137,1.1292962439044436
A2,1533.243976861519,60.36594386447111,1479.1572355512606,1527.297810304816,1582.232493311746
b2,25.966565149897466,1.3819723458042894,25.036223652396725,26.25856762577458,27.042326349324366
A3,323.3744684441852,22.03672034649257,303.0402673754435,321.7333916440024,343.51784205811003
b3,85.38737436656906,2.8422620866247432,82.79611369090136,85.26311495705028,87.87431352395312
Pg,645.3360055105923,37.39553601386247,606.0802003451789,655.7549860605139,674.8356193631798
numax,105.5900533710371,0.30576170992222934,105.31284296635384,105.6187722061957,105.87610336651052
sigmaEnv,11.67594588647482,0.3470390158777767,11.368285729892039,11.675427423216277,11.976960139495286
lnprob,-218482.9164574146,112.41490112312617,-218553.15873159276,-218430.49351024005,-218427.73500074245
