time,time_raw,flux
54964.5119992848,54964.5119992848,615.7607396613912
54964.5324329506,54964.5324329506,408.6874566347675
54964.5528666163,54964.5528666163,97.84638770458594
54964.573300282,54964.573300282,-165.58239590610367
54964.5937339477,54964.5937339477,0.4285097397334994
54964.6141676134,54964.6141676134,91.17505585357162
54964.6346012792,54964.6346012792,257.53019315603126
54964.6550349449,54964.6550349449,394.726681893811
54964.6754686106,54964.6754686106,290.07411027409177
54964.6959022763,54964.6959022763,-205.7923012180645
54964.716335942,54964.716335942,-24.293136346585015
54964.7367696078,54964.7367696078,-854.9157791047915
54964.7572032735,54964.7572032735,-402.229584461742
54964.7776369392,54964.7776369392,-373.45640862219057
54964.7980706049,54964.7980706049,-76.33433162793358
54964.8185042706,54964.8185042706,199.89010540624673
54964.8389379364,54964.8389379364,-9.927042700810603
54964.8593716021,54964.8593716021,157.12442720452776
54964.8798052678,54964.8798052678,-456.2219204196839
54964.9002389335,54964.9002389335,-22.47292788198729
54964.9206725992,54964.9206725992,-192.3431956431125
54964.9411062649,54964.9411062649,-247.48801653724513
54964.9615399307,54964.9615399307,73.06396493248121
54964.9819735964,54964.9819735964,421.33398226230304
54965.0024072621,54965.0024072621,-412.0578462793858
54965.0228409278,54965.0228409278,-108.0590520490183
54965.0432745935,54965.0432745935,-228.3212655422965
54965.0637082593,54965.0637082593,-346.7367544549767
54965.084141925,54965.084141925,-817.9044467932981
54965.1045755907,54965.1045755907,-935.134940868725
54965.1250092564,54965.1250092564,-1245.9841626913576
54965.1454429221,54965.1454429221,-814.6589046911179
54965.1658765879,54965.1658765879,-310.20815742543175
54965.1863102536,54965.1863102536,9.23276299854399
54965.2067439193,54965.2067439193,-13.37002857993366
54965.227177585,54965.227177585,-209.39763266593445
54965.2476112507,54965.2476112507,-480.89759832907134
54965.2680449164,54965.2680449164,-849.7516796939794
54965.2884785822,54965.2884785822,-1160.4680101807003
54965.3089122479,54965.3089122479,-1001.2628507479673
54965.3293459136,54965.3293459136,-553.4710569936493
54965.3497795793,54965.3497795793,-312.9132719074021
54965.370213245,54965.370213245,-360.6202654941243
54965.3906469108,54965.3906469108,-126.80550387428696
54965.4110805765,54965.4110805765,-151.3501624514015
