parameter,mean,sd,Q16,Q50,Q84
Pn,24.874369526788797,0.44554601694744267,24.433087589073732,24.87380184943069,25.320961280618185
A1,7476.4924798160255,1034.456024614437,6588.58583702849,7479.3919998199835,8449.891046589157
b1,0.9903004085031901,0.07078678868464322,0.9252182975987303,0.9841403767379239,1.0525592707975682
A2,570.2161167670197,14.518698490412884,555.742900038235,570.2158834799559,584.5848273705132
b2,34.18013054924401,0.7372551381742402,33.44206516359042,34.171908896082314,34.924080807897425
A3,123.05388219527411,5.656837643607984,117.4508065565869,122.90233853492079,128.63101375398696
b3,113.37250078863148,3.6753886137140652,109.66567986889694,113.48140661057637,117.02994341981623
Pg,207.10080497095214,5.351985801708916,201.80854986933474,207.002263190735,212.35256435394086
numax,135.3097657558149,0.3067351007033437,135.00840179955213,135.31434855840487,135.6113285764302
sigmaEnv,14.132793866241556,0.3753568409287598,13.75746439896048,14.129211298300646,14.50490039393259
lnprob,-199117.93170588496,3.6973120520180283,-199120.06053180888,-199117.17485557398,-199115.27541717884
