parameter,mean,sd,Q16,Q50,Q84
Pn,13.176949177769833,0.5110991118141638,12.6748255941486,13.170961975349947,13.683442003936726
A1,7496.720251374989,990.5991967112492,6646.280159982624,7518.682904982319,8398.936263040965
b1,1.0740172037386524,0.10987746052330069,0.9910380331013408,1.0556897199058932,1.1392208406289157
A2,793.6301381097103,32.04141194346695,776.531465700703,798.3140267525652,818.2385130228577
b2,38.738493956597125,0.9505807621824934,37.928954647228025,38.63270441816283,39.40539001419418
A3,166.92817498106652,5.071876859508459,161.93364892824218,166.94756974224853,171.85678109553112
b3,142.0534119037883,2.7538979741177534,139.32724780765105,142.12948199002514,144.75322883619617
Pg,367.99605247840526,8.812029149128694,359.3852736634909,367.97300413869146,376.7607380079662
numax,153.67984583179546,0.25537897884624977,153.42830919439226,153.68284430462688,153.92922570081305
sigmaEnv,13.532574435447728,0.29654041220211863,13.25203042946881,13.520115595738488,13.803689690932437
lnprob,-209614.35033624928,8.942215635042388,-209615.36096926383,-209612.3362524826,-209610.38747852645
