time,time_raw,flux
54964.5126088555,54964.5126088555,302.15023288653094
54964.5330425766,54964.5330425766,-57.86662192472261
54964.5534762978,54964.5534762978,-119.83122884614687
54964.5739100189,54964.5739100189,-197.71714864132076
54964.59434374,54964.59434374,177.42818055468078
54964.614777461204,54964.614777461204,365.44613080037277
54964.6352111823,54964.6352111823,-358.8609231008292
54964.6556449034,54964.6556449034,-519.5432549784136
54964.6760786246,54964.6760786246,-450.2339427567215
54964.6965123457,54964.6965123457,-241.36746048221886
54964.7169460668,54964.7169460668,-154.5150259064606
54964.737379788,54964.737379788,-932.6765794647092
54964.7578135091,54964.7578135091,-31.9414303250158
54964.7782472302,54964.7782472302,-215.66921895166342
54964.7986809514,54964.7986809514,-829.9489467066936
54964.8191146725,54964.8191146725,-701.3082153657344
54964.8395483936,54964.8395483936,-578.7566380407318
54964.8599821148,54964.8599821148,-688.594165423104
54964.8804158359,54964.8804158359,-1086.045068254957
54964.900849557,54964.900849557,-712.7149158748277
54964.9212832781,54964.9212832781,-457.81304940580833
54964.9417169993,54964.9417169993,-240.9680970031602
54964.9621507204,54964.9621507204,-413.92397889529815
54964.9825844415,54964.9825844415,-502.1554627933789
54965.0030181627,54965.0030181627,-560.9788271209591
54965.0234518838,54965.0234518838,-249.71260434009008
54965.0438856049,54965.0438856049,-308.70070915658107
54965.0643193261,54965.0643193261,-205.47231468032334
54965.0847530472,54965.0847530472,-513.6370532537152
54965.1051867683,54965.1051867683,-554.6686019791274
54965.1256204895,54965.1256204895,-438.76077908031783
54965.1460542106,54965.1460542106,-365.7287446584166
54965.1664879317,54965.1664879317,-573.7013826429526
54965.1869216529,54965.1869216529,-512.6884303554946
54965.207355374,54965.207355374,218.02003918295878
54965.2277890951,54965.2277890951,-481.58017163168273
54965.2482228163,54965.2482228163,-770.3629042349758
54965.2686565374,54965.2686565374,-418.10259393854005
54965.2890902585,54965.2890902585,15.222870117320156
54965.3095239797,54965.3095239797,-314.7334072887427
54965.3299577008,54965.3299577008,-108.22761677443833
54965.350391421904,54965.350391421904,-245.7660528243809
54965.3708251431,54965.3708251431,50.3295850506415
54965.3912588642,54965.3912588642,85.16576714656449
54965.4116925853,54965.4116925853,118.46637888910735
54965.4321263065,54965.4321263065,580.3315539894868
54965.4525600276,54965.4525600276,101.94743231356463
54965.4729937487,54965.4729937487,363.4575569252247
54965.4934274699,54965.4934274699,-376.1553935933431
54965.513861191,54965.513861191,497.49111106474425
54965.5342949121,54965.5342949121,268.53602183362045
54965.5547286333,54965.5547286333,-241.63684939174954
54965.5751623544,54965.5751623544,-465.82528534209547
54965.5955960755,54965.5955960755,-41.575719709806265
54965.6160297967,54965.6160297967,271.9058476318834
54965.6364635178,54965.6364635178,-156.0315101214523
54965.6568972389,54965.6568972389,-313.6080870669642
54965.6773309601,54965.6773309601,-580.9117201971017
54965.6977646812,54965.6977646812,-115.56625666093413
54965.7181984023,54965.7181984023,-385.6214284306926
54965.7386321235,54965.7386321235,-562.9188072025543
54965.7590658446,54965.7590658446,-367.1736634366494
54965.7794995657,54965.7794995657,-939.3324890397754
54965.7999332868,54965.7999332868,-539.8671821350022
54965.820367008,54965.820367008,-1052.3943801273572
54965.8408007291,54965.8408007291,-503.69933804136684
54965.8612344502,54965.8612344502,-259.02150642220636
54965.8816681714,54965.8816681714,-407.3724395956917
54965.9021018925,54965.9021018925,-479.85328476020527
54965.9225356136,54965.9225356136,-609.5570171921142
54965.9429693348,54965.9429693348,-358.73921962925345
54965.9634030559,54965.9634030559,-288.18542973255455
54965.983836777,54965.983836777,-108.33359488762324
54966.0042704982,54966.0042704982,-429.06623159713007
54966.0247042193,54966.0247042193,-695.6278787756582
54966.0451379404,54966.0451379404,-51.092294191136034
54966.0655716616,54966.0655716616,74.1101582396395
54966.0860053827,54966.0860053827,-460.979732156998
54966.1064391038,54966.1064391038,-239.00734697217018
54966.126872825,54966.126872825,84.521968594073
54966.1473065461,54966.1473065461,-127.89980006727535
54966.1677402672,54966.1677402672,-210.6995376565651
54966.1881739884,54966.1881739884,-107.96189339787003
54966.2086077095,54966.2086077095,-456.48403518976005
54966.2290414306,54966.2290414306,-254.36954240090245
54966.2494751518,54966.2494751518,-415.5108508399249
54966.2699088729,54966.2699088729,-81.17252992818777
54966.290342594,54966.290342594,-65.49512345633548
54966.3107763152,54966.3107763152,-23.00849513532802
54966.3312100363,54966.3312100363,-147.9837576212867
54966.3516437574,54966.3516437574,-220.5173397240526
54966.3720774786,54966.3720774786,-321.2595119271241
54966.3925111997,54966.3925111997,-5.088702432216053
54966.4129449208,54966.4129449208,-143.2541572487093
54966.433378642,54966.433378642,-352.8569504862436
54966.4538123631,54966.4538123631,-344.2389255239414
54966.4742460842,54966.4742460842,-67.81253212063928
54966.4946798054,54966.4946798054,-381.55690136639396
54966.5151135265,54966.5151135265,-375.55130970642995
54966.5355472476,54966.5355472476,16.107824113150855
54966.5559809688,54966.5559809688,-113.73753508470986
54966.5764146899,54966.5764146899,204.38189618840056
54966.596848411,54966.596848411,350.79266884474714
