54964.5126088555 -3.26241256232151e-05
54964.5330425766 -359.906857058334
54964.5534762978 -421.761743824134
54964.5739100189 -499.537305273634
54964.59434374 -124.281117808267
54964.6147774612 63.8467392830577
54964.6352111823 -660.352402708786
54964.6556449034 -820.925956106056
54964.6760786246 -751.506572240657
54964.6965123457 -542.529502321254
54964.7169460668 -455.566360903492
54964.737379788 -1233.61664060684
54964.7578135091 -332.768069028377
54964.7782472302 -516.382598580112
54964.7986809514 -1130.54931600864
54964.8191146725 -1001.79440364001
54964.8395483936 -879.127097524357
54964.8599821148 -988.847437497054
54964.8804158359 -1386.17996334955
54964.900849557 -1012.72887067105
54964.9212832781 -757.704359650058
54964.9417169993 -540.734791192321
54964.9621507204 -713.566051268155
54964.9825844415 -801.672921976748
54965.0030181627 -860.370293991553
54965.0234518838 -548.976840826887
54965.0438856049 -607.837700393521
54965.0643193261 -504.481210862773
54965.0847530472 -812.51726398357
54965.1051867683 -853.41979146214
54965.1256204895 -737.382489502281
54965.1460542106 -664.219693768508
54965.1664879317 -872.061484074593
54965.1869216529 -810.916818675844
54965.207355374 -80.07625970885
54965.2277890951 -779.545692777606
54965.2482228163 -1068.19757110599
54965.2686565374 -715.804977720927
54965.2890902585 -282.347159057728
54965.3095239797 -612.170939275014
54965.3299577008 -405.531364634615
54965.3503914219 -542.934963391639
54965.3708251431 -246.703344702559
54965.3912588642 -211.730900525287
54965.4116925853 -178.293715184852
54965.4321263065 283.708297053487
54965.4525600276 -194.539686566575
54965.4729937487 67.1067827082705
54965.4934274699 -672.370811159229
54965.513861191 201.412024899206
54965.5342949121 -27.4074800142854
54965.5547286333 -537.445191939323
54965.5751623544 -761.49818036153
54965.5955960755 -337.112210425761
54965.6160297967 -23.4934054935687
54965.6364635178 -451.294088685605
54965.6568972389 -608.734396843391
54965.6773309601 -875.900607209656
54965.6977646812 -410.415726434965
54965.7181984023 -680.331943920032
54965.7386321235 -857.489744256146
54965.7590658446 -661.6040679569
54965.7794995657 -1233.62104567093
54965.7999332868 -834.012787288452
54965.820367008 -1346.39600307285
54965.8408007291 -797.553747437174
54965.8612344502 -552.726568861184
54965.8816681714 -700.926884584008
54965.9021018925 -773.256795402078
54965.9225356136 -902.808466268112
54965.9429693348 -651.836951594653
54965.9634030559 -581.12874492422
54965.983836777 -401.122316712854
54966.0042704982 -721.700453525709
