frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,n,l
99.74963633418159,0.3925424996029585,0.03803493377472787,0.027119760514468547,0.11215316004575183,0.03221776155898401,0,1.2895578518213622,2.0849768084735842,NA,NA
103.19761588404471,0.45684720356034286,NA,0.0019182797572339224,0.19965686565385912,NA,0,8.37740676341361,7.130376768353017,NA,NA
106.79088888685001,0.4799065578551477,NA,0.0015935122739145395,0.182833844730618,NA,0,9.244448990107388,7.718656385233771,NA,NA
107.55307544364966,0.4227416846863359,0.020051161071079352,0.014250651022501658,0.10644340577297631,0.015894347600674864,0,2.8370092330325125,8.411386967996805,NA,NA
107.76384939148839,0.31129961798524397,0.0070671999063299795,0.010152849065644353,0.1569661430382415,0.015498197171969975,0,4.364755557440584,3.0684784439035866,NA,NA
108.08763925702925,0.4713293234243212,0.039210455501397214,0.023058025439846294,0.11061635704593539,0.02792258620366315,0,1.8034211543843643,8.355426407611958,NA,NA
108.23095214392261,0.4091933738115743,NA,0.0018008913860040206,0.24153867006608684,NA,0,6.720859958801418,3.408860910254589,NA,NA
108.33191830869885,0.3705900840073392,0.017986407565243112,0.016341275399819888,0.10756924411578127,0.016308592114957037,0,2.4304869095951926,3.471255351523723,NA,NA
110.3613580690238,0.47100243635583194,NA,0.0017302804884517992,0.20600244681779215,NA,0,8.904590836242393,5.916517404930346,NA,NA
110.43821727654691,0.40170427807831405,NA,0.002015854479562228,0.1913734553539845,NA,0,6.477099596692443,2.63563712976611,NA,NA
111.03030208813001,0.46614027099278593,NA,0.0017385097881402755,0.2598652890476565,NA,0,8.721695295684864,8.85803615965051,NA,NA
112.50953407783109,0.31289263493231007,0.0050350028140485085,0.004771594607176267,0.11527624926723114,0.0063385416929508985,0,6.1892936871692035,4.459422057760094,NA,NA
113.95653677300261,0.46246290756628405,NA,0.0027502902358880464,0.25870145485132207,NA,0,8.584627831036261,8.63103021202187,NA,NA
115.9945894829515,0.43463219045129325,NA,0.0015803908864057688,0.2455868793969535,NA,0,7.582482882141963,6.84092071181658,NA,NA
118.06759668314434,0.47309458888807104,0.019062553242883338,0.011399234477309634,0.10430174259916661,0.012451751835571694,0,3.737360739727839,14.69001504595144,NA,NA
118.54638841838646,0.5274652077892148,0.01837211020426975,0.011175614846608596,0.10469931933719331,0.009529202015228548,0,4.820351655562627,22.61507550852184,NA,NA
119.03328966067333,0.5117957368395853,0.005517847626934835,0.004084555128613603,0.14485134579125364,0.004439275859847928,0,15.110323133754042,32.89235503809323,NA,NA
119.45385899190548,0.7177034308585384,0.02001109976720229,0.008916266144867869,0.1201783340120445,0.009906715012900745,0,8.193495409611286,55.38710772671766,NA,NA
119.84432222683529,0.6888508087078484,0.04022101742226271,0.017443415933176987,0.10870529795863691,0.018459148273908602,0,3.7553240647583204,36.96346210606134,NA,NA
120.24178180832129,0.7990967878799251,0.02982993904492105,0.01189079410840654,0.11432937607783457,0.01202070607530363,0,6.813912169609661,65.64982643726398,NA,NA
120.64276700773921,0.46655592437815113,0.012512453233293912,0.008723553889663166,0.11851863333664553,0.011591842604654701,0,5.537517058304835,16.623991401695093,NA,NA
120.94780359890916,0.3280121016549287,0.010745555925456042,0.011698098794182241,0.09975729466178708,0.007898644900973329,0,3.1871387615043596,2.755954594897048,NA,NA
121.08760160329624,0.43540098029575686,NA,0.002557925282661766,0.23279188161864853,NA,0,7.609330830875324,3.796583423638367,NA,NA
121.14366028441087,0.35244921321713285,0.007178458734883363,0.006034788805935104,0.11357821404351297,0.007175657613000634,0,5.508229286012008,5.753170122952724,NA,NA
121.2306404145521,0.35693350956245495,0.012322324079621692,0.01116335028304863,0.10432994262858306,0.009858592991257525,0,3.2910323029183357,4.491950062125397,NA,NA
121.7147600483124,0.32947247302332533,0.001982542356454786,0.0023323034711483516,0.17989629710360627,0.0021795452649703393,0,17.42873730764641,6.774281605918077,NA,NA
122.81997517627737,0.2959729565808777,0.001982542356454786,0.002287531177817528,0.14988972822557725,0.0019177464717169534,0,14.064740197248517,6.740399168767908,NA,NA
122.89383555858548,0.34725747755859615,NA,0.0022822819779859684,0.21069789350165594,NA,0,4.840284329050297,2.075632777166902,NA,NA
123.33311582095024,0.34893148999817586,0.001982542356454786,0.002208461819511702,0.19300290715625198,0.002190865057196364,0,19.548254412886283,5.388144287742762,NA,NA
123.47273739253154,0.35877872435479946,NA,0.002813688626717796,0.21468117616830942,NA,0,5.166792542838293,2.6504557642656437,NA,NA
126.39848709439593,0.3872636719543625,0.009089790213756277,0.006684337007552081,0.10978924962157764,0.008043250408739747,0,5.251819425835914,10.227605492989824,NA,NA
127.12605843979995,0.308379623072867,0.0053966709530608335,0.0066498970807872685,0.10895765828684922,0.00746601872765775,0,5.609130378661101,4.278288943340158,NA,NA
127.76797684760776,0.3194056487639742,0.005024402224053555,0.006620097440327215,0.11462158062164132,0.009112006850989028,0,6.463249378056504,5.305672462123766,NA,NA
