parameter,mean,sd,Q16,Q50,Q84
Pn,189.37898929044172,1.827575322582644,187.56578506293775,189.42193010601758,191.15952325045478
A1,22448.88735211001,6501.384771150591,19083.930432366997,23756.39162294355,27341.497493437804
b1,0.9084380638097804,0.29202445864880916,0.7574409437528254,0.8186297909122897,0.9301473727487328
A2,1349.5531489372531,47.11011376911785,1303.6395609225758,1349.2745448975415,1394.3348083137817
b2,28.260193809857636,1.1480786704751125,27.308945886386905,28.113438770635124,29.026861367394176
A3,257.652589688169,25.72087862885643,237.99445642901583,260.9706069543639,280.13631571449184
b3,86.29349643583433,3.8514169428310905,82.5469471938281,85.50036082047123,90.05620396230987
Pg,535.5048899791816,21.128255497878417,515.6484319759268,534.7495029308513,555.3214254898307
numax,110.0441767920974,0.4069260201055972,109.65997423561316,110.05227187161063,110.43852570284132
sigmaEnv,11.824534271178296,0.48434852273642515,11.374117258852298,11.810800897943933,12.259070690044526
lnprob,-224689.26309883915,46.198055435200104,-224680.2414999186,-224675.2138654323,-224673.05072563497
