parameter,mean,sd,Q16,Q50,Q84
Pn,32.34737558110328,0.8058770078114438,31.622783257443917,32.39160819655113,33.0951343282012
A1,8464.085660708455,2683.8307313003097,7202.702034663541,9127.150377555568,10447.750750697007
b1,1.0437520393779849,0.4271743284913784,0.8519650448738811,0.9220591023924615,1.0528068088437597
A2,982.5080556081516,29.31278988299379,954.9263318603371,980.3941224079101,1009.8425720289638
b2,36.11943102964276,0.9075474785167919,35.27923405950045,36.062249393914335,36.904015916098025
A3,204.23063374530716,12.884941798567048,192.89554965648102,205.48900259291491,216.06669181570672
b3,119.08184170631434,4.855268462607937,114.71937757487783,118.56426058029675,122.887452050727
Pg,463.56735997697746,12.359032663139145,451.77098354635007,462.7133785180143,475.15789812531784
numax,146.36492159151072,0.2693315236534912,146.10526898798034,146.37116137894589,146.6261532034559
sigmaEnv,13.818193756070208,0.31151041987174205,13.52842705763045,13.819579962356663,14.109224001465503
lnprob,-219119.13203853136,56.64779325385114,-219107.33553129772,-219100.96168706598,-219098.75496785762
