parameter,mean,sd,Q16,Q50,Q84
Pn,109.98056019163704,7.5927527858262245,103.28558159110523,111.95033870107399,116.52938022872924
A1,8448.679963257262,1577.0667553610635,7599.376585793838,8701.703117470548,9677.910435802589
b1,1.8397017389687838,0.26094030784886435,1.676312853627891,1.7779799810162,1.9212222163048267
A2,669.6456802668662,29.003129059881317,651.6054629231163,674.1621497506883,692.9648429096201
b2,45.94805032018842,1.4539510827302327,44.582396631012436,45.86698105045066,47.2780535769524
A3,111.97531699309232,7.490729781406552,104.97522474154937,111.48243690663448,118.9259115350464
b3,196.38544950354787,32.95415725956418,166.28640148965752,189.47837708033236,227.93005767522646
Pg,309.53007642927327,29.920403502124138,291.44376184412533,303.56544944924485,317.44218772088544
numax,186.73771313424282,0.46150138619063097,186.2785130493827,186.73975454419838,187.18391528176483
sigmaEnv,12.530758620739785,0.63749057430336,11.96320514594096,12.56035496491674,13.13704292560819
lnprob,-216996.09540154654,30.90616088840631,-216991.7708851688,-216987.79652370838,-216985.68967209072
