parameter,mean,sd,Q16,Q50,Q84
Pn,100.73219456008688,8.070069588839736,96.38176283307766,103.13229143219549,106.1311005882746
A1,14120.955432053994,5658.588708335494,6534.816514517788,16164.85451947316,18644.25711646846
b1,1.316960293470011,0.6768756245413576,0.9622746386467367,1.0507412584963494,1.5360846479947696
A2,596.6536429848029,30.642744980827814,578.1918483378814,599.5793099028845,618.5060723239468
b2,43.96914971054246,1.7038701799918463,42.367833146820544,43.884819475491724,45.617898389633574
A3,102.71734940599706,9.486058443739076,94.14211423011643,101.16995049187575,111.1878820151526
b3,179.11710294111805,33.78951429001514,152.22706927101618,169.72608389301223,203.69387688581946
Pg,216.8741066497829,12.510314772574336,205.49069215514356,218.046886803983,228.0467213219763
numax,188.8939195302433,0.8177133658433702,188.17443684362772,189.03696294465828,189.59305438678876
sigmaEnv,13.237458500318777,1.0305823195641453,12.52744584954298,13.390162404880195,14.110741258113936
lnprob,-231631.09173494202,133.50844821421268,-231657.61900198035,-231579.1030716191,-231576.4490579273
