parameter,mean,sd,Q16,Q50,Q84
Pn,190.6058656422428,8.011189132043373,186.63634360912468,189.16298346104603,192.22745216373696
A1,37272.58064733298,17819.099672826076,7569.592664535382,44065.73137764688,51774.760406858484
b1,1.082266431546144,0.8259422221770215,0.7072884790829463,0.7614511628792606,1.6314481896092872
A2,1404.4827410724001,137.18733874336513,1347.0549951423104,1444.4370283330952,1496.2183883951361
b2,31.01405829904956,3.2347263645431603,28.937156324063654,29.868042549209964,34.45517870633272
A3,292.55953150667364,60.655013362837494,217.76705324673003,313.89104729154514,338.62204514954163
b3,100.01836047229797,12.982450375747913,90.47437259393583,95.29215126560185,110.62150459260026
Pg,710.2899785621853,41.49494575232832,680.6665737129441,717.7108313879286,744.0196701655043
numax,125.31989270290117,0.7220571733534187,124.7482835070383,125.12663308666932,126.00081541073406
sigmaEnv,11.53962424509901,0.5746233289504197,11.092607119943613,11.609114712921153,12.017005737155024
lnprob,-249169.293734634,226.7838789553806,-249363.62651684365,-249062.23459728324,-249059.62631981174
