parameter,mean,sd,Q16,Q50,Q84
Pn,36.22300300158815,0.8900295386023227,35.407734317559324,36.13249877155876,36.98864940864595
A1,12611.05625990625,4159.148200912673,8900.841123501565,13871.770157521336,15615.206754762858
b1,1.1904343058192193,0.33971491796683806,0.9956570722098907,1.0632429653778694,1.3343804881656864
A2,942.7309887801647,62.49319464852904,903.9020586732937,930.1260367755121,964.3618357897968
b2,34.377175719762846,1.1580084150732288,33.59001638558092,34.42790993333105,35.27543426908577
A3,222.81035605720413,10.913225875459654,213.40469511602373,222.46532825372987,232.15422871221094
b3,118.80652251698743,3.5997546671339715,115.64572346901244,119.02209250457655,122.06054097377533
Pg,541.7161186685198,13.870597311305612,528.2412454564075,541.3618903394538,555.2072290474407
numax,139.44585858094527,0.2659795358543819,139.19729810429484,139.45765936985612,139.69656767042082
sigmaEnv,11.76570216911408,0.3470480360893004,11.450154957222887,11.73298892129837,12.066860335698546
lnprob,-219897.580814953,71.27806523830853,-219894.23508752842,-219870.99595966487,-219868.72367901573
