parameter,mean,sd,Q16,Q50,Q84
Pn,61.26495644119326,1.3207302812855226,60.11936506659946,61.36835764081654,62.48865550440777
A1,12240.231471169838,4153.179512213055,7076.818985895285,13545.396626530503,15440.010497049761
b1,1.4972855335356576,0.44691865357243393,1.2204685487860387,1.319772504326123,1.9322048776704879
A2,623.3143167943878,38.455892645622725,593.9853688786488,633.2309338986802,653.7484001658943
b2,37.00045429673442,1.8131722904388514,35.55537509755644,36.575038695338385,38.31466755402218
A3,124.1622231927303,10.454901928177318,115.62205929565819,123.44062431902206,132.67594773749775
b3,127.1449636303738,9.320386779186306,118.94672050730762,127.27302778189812,135.36041059967945
Pg,208.90728699874515,12.046498107589818,199.36665111009427,206.392938848275,216.5819176280709
numax,151.0162782614443,0.6122607602993655,150.46009134099424,150.95688070499074,151.55030569061844
sigmaEnv,14.757105924002184,0.779487766314046,14.066481822202908,14.651655446827538,15.394187569306139
lnprob,-219602.61189270308,86.2502087952753,-219605.2321597174,-219568.64451259153,-219566.2866276014
