parameter,mean,sd,Q16,Q50,Q84
Pn,10.298890539613952,0.3693654645910972,9.932852602065182,10.3039470170757,10.66143413038334
A1,5092.889719720158,604.4056597300362,4492.773043256965,5052.73970193377,5694.52075060392
b1,1.2187113446380595,0.0955521960518802,1.1265425619997784,1.2107363718948196,1.312944929391418
A2,876.7509723666809,20.76977128702984,856.1421917816086,875.831937618294,897.3895349943805
b2,37.250356305809085,0.6520992486953118,36.605138214251845,37.24195969490798,37.89693330809853
A3,179.6567580646273,5.376082135666198,174.35752574380209,179.5827764204323,185.00486858646033
b3,133.01329491579955,2.246806266957052,130.79681228525828,133.00243272525407,135.2321708820816
Pg,385.811348300881,8.573990315982218,377.2834087464065,385.6285029456147,394.3526854121806
numax,150.60035396480646,0.23761799762078387,150.36653619147657,150.60417011008195,150.83804326440747
sigmaEnv,13.744250831025365,0.2403318928341269,13.504636144108703,13.739190424162784,13.98788701811188
lnprob,-207288.32144679042,2.231969346609374,-207290.46337040162,-207288.01396958504,-207286.14926749785
