time,time_raw,flux
54953.5390603319,54953.5390603319,-354.4779956839254
54953.5594939981,54953.5594939981,-590.5572676256747
54953.5799276643,54953.5799276643,-99.42496375788892
54953.6003613304,54953.6003613304,-263.106988702311
54953.6207949966,54953.6207949966,-295.689194433962
54953.6412286628,54953.6412286628,-46.136144492551466
54953.661662329,54953.661662329,-343.563129087334
54953.6820959952,54953.6820959952,-295.56776340215634
54953.7025296614,54953.7025296614,-463.25513348069995
54953.7229633275,54953.7229633275,-392.23348223503837
54953.7433969937,54953.7433969937,-302.50151383972513
54953.7638306599,54953.7638306599,-684.1538239531149
54953.7842643261,54953.7842643261,-788.1075541970337
54953.8046979923,54953.8046979923,-486.7946605050462
54953.8251316585,54953.8251316585,-290.8188095924121
54953.8455653246,54953.8455653246,-344.9107669290839
54953.8659989908,54953.8659989908,-693.4233765251524
54953.886432657,54953.886432657,-859.9297571315235
54953.9068663232,54953.9068663232,-329.37313914135257
54953.9272999894,54953.9272999894,-132.83404511113727
54953.9477336556,54953.9477336556,-185.55237191766128
54953.9681673218,54953.9681673218,-454.9244757537207
54953.9886009879,54953.9886009879,-659.0912396125038
54954.0090346541,54954.0090346541,-536.4336794778771
54954.0294683203,54954.0294683203,-847.1616921990285
54954.0499019865,54954.0499019865,-855.6659562116687
54954.0703356527,54954.0703356527,-583.8276359618419
54954.0907693189,54954.0907693189,-836.2548023541922
54954.111202985,54954.111202985,-570.9506344278168
54954.1316366512,54954.1316366512,-657.6186423289223
54954.1520703174,54954.1520703174,-654.2322013642159
54954.1725039836,54954.1725039836,-476.3466036232912
54954.1929376498,54954.1929376498,-375.24750010627383
54954.213371316,54954.213371316,42.56680898236357
54954.2338049822,54954.2338049822,-326.54403938354034
54954.2542386483,54954.2542386483,-605.5351926735375
54954.2746723145,54954.2746723145,-629.2166741794712
54954.2951059807,54954.2951059807,-157.8125939482782
54954.3155396469,54954.3155396469,10.88894943846691
54954.3359733131,54954.3359733131,290.20069717712306
54954.3564069793,54954.3564069793,-48.266429479616306
54954.3768406454,54954.3768406454,170.88426322288507
54954.3972743116,54954.3972743116,7.225680805011564
54954.4177079778,54954.4177079778,-54.03544535139065
54954.438141644,54954.438141644,-92.83292342751571
54954.4585753102,54954.4585753102,-439.76286903110906
54954.4790089764,54954.4790089764,-722.6766824825459
54954.4994426426,54954.4994426426,-454.943993104229
54954.5198763087,54954.5198763087,-929.1656785609257
54954.5403099749,54954.5403099749,-1020.8712373004438
54954.5607436411,54954.5607436411,-984.0415659443768
54954.5811773073,54954.5811773073,-1039.9089270618483
54954.6016109735,54954.6016109735,-710.2128325220222
54954.6220446397,54954.6220446397,-184.06825307747027
54954.6424783058,54954.6424783058,-426.1482756073931
54954.662911972,54954.662911972,-565.6173461200344
54954.6833456382,54954.6833456382,-209.32896454656276
54954.7037793044,54954.7037793044,-568.2928984322978
54954.7242129706,54954.7242129706,-631.839559430386
54954.7446466368,54954.7446466368,-475.38683359096837
54954.765080303,54954.765080303,-450.3077389989389
