parameter,mean,sd,Q16,Q50,Q84
Pn,157.67147154384585,3.603859125521139,154.1349660944029,157.79974893201776,161.21396327201157
A1,8333.7208456464,1840.2568177480744,7460.786324820677,8664.573907612905,9717.918489391237
b1,2.04732871991349,0.5228990064681017,1.7522114197917398,1.9073537724469547,2.1367925922250346
A2,964.7141889655055,35.300325956850635,932.1035074838771,964.2504990227746,996.1161071093711
b2,38.34814056570607,0.9924210634941958,37.37837333507239,38.34333634512518,39.32727469978737
A3,156.22895026878345,9.023756091095464,147.63609091106505,155.82691884331416,164.5514150213696
b3,162.72989303346196,10.50518628728768,152.41701538188042,162.61583784751667,173.01257431652394
Pg,473.6415136431514,29.284446142033776,450.22634147793593,469.24135341842685,492.2138962213376
numax,161.45985086834276,0.3868577316493293,161.07588105216902,161.46150254551645,161.83962948277738
sigmaEnv,10.361182397910992,0.5158481420156383,9.885386787646723,10.377092604532193,10.8499720189958
lnprob,-223210.65638525647,30.418774914960487,-223206.70253178588,-223202.60594967272,-223200.5108164001
