parameter,mean,sd,Q16,Q50,Q84
Pn,131.57407986871715,1.235829850496275,130.34816429176098,131.56234985699126,132.7948830531207
A1,33459.45175771777,6413.354314902804,29441.33376221745,34224.51730414338,38756.08278607642
b1,0.9338843412214539,0.10437837119865202,0.8561450726541286,0.9161131049969939,0.9893537445573829
A2,2232.2763707091285,94.37921887060239,2147.0751128210345,2236.589027409608,2321.447155549915
b2,20.389820380945864,0.6619538895721403,19.737296404417847,20.384396646835377,21.03510269184881
A3,551.9052444940703,33.855949328609,519.2530422740907,550.2813500334739,584.1323135421408
b3,66.90894515623101,2.139654730865961,64.83178797731517,66.9616570836537,69.0149373768928
Pg,946.8815204187111,30.971521546053843,916.5989516746989,945.7425455573198,977.4283428319601
numax,84.51635374076055,0.2467507491414829,84.27353678541799,84.51628852864346,84.75746539588414
sigmaEnv,8.661476651422367,0.24761385163347935,8.421183313510456,8.654319901802292,8.906597508018534
lnprob,-232351.65223872595,11.368861444200625,-232352.22248007223,-232348.78513353085,-232346.75008255243
