parameter,mean,sd,Q16,Q50,Q84
Pn,39.46127189626175,1.5800007804200433,38.479774063115116,39.60993072733888,40.68661168733658
A1,5022.966498867995,1595.0474699540687,4353.3137433821,5424.315786146209,6192.00764204566
b1,1.0125677193910836,0.4219624457449703,0.8063639165504456,0.869881235203352,0.9824955989356368
A2,354.5166251199479,11.38484202641415,346.4507868771126,355.9147582178826,364.33612003075797
b2,52.49737665999652,1.969693731478422,50.923654837330346,52.03545940436961,53.87422864479197
A3,57.26165985898517,5.99248862891957,51.81727736047319,58.29919411144081,62.677340968322234
b3,169.54133644033925,24.29496024429953,155.2221473527321,163.19714756178445,177.17732709121313
Pg,156.02062202410414,5.912006650195311,150.99363959987178,156.48881805322878,161.50203076395672
numax,217.17191307046534,0.5680114331106498,216.77678477725394,217.25519233682687,217.64393184472175
sigmaEnv,14.362840377482208,0.4647831350272195,13.939660497621738,14.380704622871702,14.80559979855035
lnprob,-207490.6210448243,62.16498399486613,-207474.85201149358,-207468.85779359634,-207466.67394505825
