parameter,mean,sd,Q16,Q50,Q84
Pn,24.35700552345013,0.3184132314559336,24.04179567453586,24.35323058874226,24.67261927587838
A1,11531.618007808376,1503.151346131084,10377.183721709966,11579.504291759515,12850.81466166501
b1,1.5988833822253652,0.12075568161230243,1.493000336578,1.5867969735966105,1.6932400540560777
A2,1216.0141738597786,37.49035636838865,1179.0403203131116,1215.3914867767005,1253.1096194301024
b2,26.53502988388251,0.6214964387172454,25.913694820921904,26.531244718271036,27.149795787963775
A3,254.04183192787343,11.618348464604797,242.7548133958772,253.6202753217035,265.248339897237
b3,86.53671723735549,1.6682295541220358,84.87497915276961,86.54365827077547,88.1925582910423
Pg,444.8860494560474,11.247929629021861,433.74934549844676,444.8113626920544,456.1292345542502
numax,102.76760690032428,0.27002149060576786,102.49891231773456,102.76961957060728,103.03116174299463
sigmaEnv,12.257661177312421,0.2990302283875845,11.95952988458707,12.254236414619928,12.553984823792224
lnprob,-204955.72009184622,5.894698127257883,-204957.44836498855,-204954.54685982113,-204952.60216698505
