parameter,mean,sd,Q16,Q50,Q84
Pn,63.79284318733439,6.008865091590677,57.70896450881379,64.41857577290281,69.70482233763472
A1,259990.71318305886,25474.793783967107,234845.04124404758,258137.80553937936,285214.1972399647
b1,1.0091226298086367,0.033881671652205646,0.9751953193630611,1.009316693206944,1.0427923569100903
A2,754.029766971112,18.091798971887986,736.1869310915941,753.8928071545727,771.7677766997473
b2,40.01063266059076,0.6747575396828831,39.34226133218255,40.01443653711213,40.676225838135785
A3,103.3107649863321,5.998364842732089,97.44042475577902,102.82239931262774,109.19716462743888
b3,241.98742639727135,23.896485508012955,218.72635365740334,239.7500156976032,265.7328921711182
Pg,301.706359619947,9.625100508222658,292.0114537020183,301.5691135594634,311.2380854167801
numax,173.182677747191,0.367728958853162,172.8188230158087,173.1821127127399,173.54896933105732
sigmaEnv,12.396046230213653,0.4094147192821535,11.993738959050125,12.395740946300768,12.793477961506039
lnprob,-227105.4370095195,2.2206672229282014,-227107.57485923404,-227105.11864911809,-227103.2993968832
