time,time_raw,flux
54953.5386106744,54953.5386106744,-620.4573243948297
54953.5590443909,54953.5590443909,-487.4623054999081
54953.5794781074,54953.5794781074,-77.64877558522767
54953.5999118239,54953.5999118239,-344.11843368438224
54953.6203455403,54953.6203455403,167.71509350574274
54953.6407792568,54953.6407792568,-174.1593857421401
54953.6612129733,54953.6612129733,-216.1596409198051
54953.6816466898,54953.6816466898,38.47091966811911
54953.7020804062,54953.7020804062,319.6318960273601
54953.7225141227,54953.7225141227,258.65994878634945
54953.7429478392,54953.7429478392,99.55282142743499
54953.7633815557,54953.7633815557,-304.74817640433645
54953.7838152722,54953.7838152722,-487.2624640066409
54953.8042489886,54953.8042489886,-538.9476440905348
54953.8246827051,54953.8246827051,127.12711674059335
54953.8451164216,54953.8451164216,182.21442072200762
54953.8655501381,54953.8655501381,114.11123577345631
54953.8859838545,54953.8859838545,29.305483158807533
54953.906417571,54953.906417571,-755.1317714325166
54953.9268512875,54953.9268512875,-842.9091585774975
54953.947285004,54953.947285004,-585.6383397897696
54953.9677187204,54953.9677187204,-615.4662413482044
54953.9881524369,54953.9881524369,-194.66851612965064
54954.0085861534,54954.0085861534,-129.34159213007644
54954.0290198699,54954.0290198699,-181.596954813698
54954.0494535863,54954.0494535863,-366.20213067422554
54954.0698873028,54954.0698873028,-433.2414452587126
54954.0903210193,54954.0903210193,-344.6183933923058
54954.1107547358,54954.1107547358,-127.16250994067371
54954.1311884522,54954.1311884522,-431.0813610482984
54954.1516221687,54954.1516221687,-871.8643053931293
54954.1720558852,54954.1720558852,-672.5028974510831
54954.1924896017,54954.1924896017,-367.762794557863
54954.2129233181,54954.2129233181,-273.0328838433337
54954.2333570346,54954.2333570346,198.72311661261904
54954.2537907511,54954.2537907511,-49.799365276138246
54954.2742244676,54954.2742244676,11.631818558960163
54954.294658184,54954.294658184,-68.81205051915401
54954.3150919005,54954.3150919005,-76.35078476660283
54954.335525617,54954.335525617,70.04700556495959
54954.3559593335,54954.3559593335,314.7261717052663
54954.37639305,54954.37639305,268.458556110226
54954.3968267664,54954.3968267664,-104.32510385947262
54954.4172604829,54954.4172604829,-1.5222936105465124
54954.4376941994,54954.4376941994,32.57577383387115
54954.4581279159,54954.4581279159,-225.83143535960158
54954.4785616323,54954.4785616323,-447.76097874752156
54954.4989953488,54954.4989953488,-316.6527904261468
54954.5194290653,54954.5194290653,-466.06699983706386
54954.5398627818,54954.5398627818,-228.84027772727916
54954.5602964982,54954.5602964982,-113.72688811771047
54954.5807302147,54954.5807302147,71.38318498831609
54954.6011639312,54954.6011639312,114.62553978994788
54954.6215976477,54954.6215976477,290.9544803257181
54954.6420313641,54954.6420313641,-277.68741929638924
54954.6624650806,54954.6624650806,-208.0786163356815
54954.6828987971,54954.6828987971,-177.93406136133393
54954.7033325136,54954.7033325136,-167.54266522317755
54954.72376623,54954.72376623,-75.52190676398527
54954.7441999465,54954.7441999465,-307.15641742961583
54954.764633663,54954.764633663,167.1341663773826
54954.7850673795,54954.7850673795,122.12736069102118
54954.805501096,54954.805501096,-469.88741094760724
54954.8259348124,54954.8259348124,-55.48344391611545
54954.8463685289,54954.8463685289,-29.524577272250326
54954.8668022454,54954.8668022454,182.5124845053548
54954.8872359619,54954.8872359619,586.1264594295436
54954.9076696783,54954.9076696783,171.69977635687587
54954.9281033948,54954.9281033948,-344.74762201204
54954.9485371113,54954.9485371113,-23.12862358930215
54954.9689708278,54954.9689708278,-419.84011703396646
54954.9894045442,54954.9894045442,-338.94046255343545
54955.0098382607,54955.0098382607,38.93797866777902
54955.0302719772,54955.0302719772,94.87108949428853
54955.0507056937,54955.0507056937,-73.53800546783191
54955.0711394101,54955.0711394101,-246.298226879045
54955.0915731266,54955.0915731266,-695.7940130340598
54955.1120068431,54955.1120068431,-260.55707115032203
54955.1324405596,54955.1324405596,-273.7120776123684
54955.152874276,54955.152874276,-201.2298359967089
54955.1733079925,54955.1733079925,-323.7933957475916
54955.193741709,54955.193741709,-71.27781452356203
54955.2141754255,54955.2141754255,-315.93300394034736
54955.2346091419,54955.2346091419,-104.1561042031226
