time,time_raw,flux
54964.5116541558,54964.5116541558,-623.4667883358123
54964.5320878429,54964.5320878429,-422.35570094688075
54964.5525215301,54964.5525215301,-179.0491859953882
54964.5729552172,54964.5729552172,-269.20098995368375
54964.5933889044,54964.5933889044,67.42615786056263
54964.6138225915,54964.6138225915,-411.810747926738
54964.6342562786,54964.6342562786,-269.90784824815603
54964.6546899658,54964.6546899658,-54.62972349789561
54964.6751236529,54964.6751236529,-112.14962912644603
54964.69555734,54964.69555734,-501.0652022126078
54964.7159910272,54964.7159910272,121.3738214358192
54964.7364247143,54964.7364247143,-29.994639567050058
54964.7568584015,54964.7568584015,24.192833085619895
54964.7772920886,54964.7772920886,-236.70553819439465
54964.7977257757,54964.7977257757,225.72675639118916
54964.8181594629,54964.8181594629,-290.22310689399643
54964.83859315,54964.83859315,42.0227461713564
54964.8590268372,54964.8590268372,272.1720424012108
54964.8794605243,54964.8794605243,423.2370946190358
54964.8998942114,54964.8998942114,239.25784425444033
54964.9203278986,54964.9203278986,205.8324332372904
54964.9407615857,54964.9407615857,908.8945528365364
54964.9611952729,54964.9611952729,407.723099939545
54964.98162896,54964.98162896,441.72355714338596
54965.0020626471,54965.0020626471,342.01508152650115
54965.0224963343,54965.0224963343,218.63653159386308
54965.0429300214,54965.0429300214,1106.139681430314
54965.0633637086,54965.0633637086,123.6369228562753
54965.0837973957,54965.0837973957,285.8428006518453
54965.1042310828,54965.1042310828,76.53887273928308
54965.12466477,54965.12466477,-307.70188862642965
54965.1450984571,54965.1450984571,-94.29510869769285
54965.1655321443,54965.1655321443,-348.48210574742757
54965.1859658314,54965.1859658314,174.62222452859885
54965.2063995185,54965.2063995185,-215.3013142598021
54965.2268332057,54965.2268332057,39.72578686087377
54965.2472668928,54965.2472668928,-625.5484769061085
54965.26770058,54965.26770058,-189.20393196449533
54965.2881342671,54965.2881342671,-247.05831046731834
54965.3085679542,54965.3085679542,-236.84893135618478
54965.3290016414,54965.3290016414,-10.008562767169337
54965.3494353285,54965.3494353285,-257.413441208265
54965.3698690156,54965.3698690156,49.21565472908753
54965.3903027028,54965.3903027028,-28.68478932600908
54965.4107363899,54965.4107363899,-13.356536550575925
54965.4311700771,54965.4311700771,88.87486975940453
54965.4516037642,54965.4516037642,-328.5343811765862
54965.4720374513,54965.4720374513,-66.93668540848364
54965.4924711385,54965.4924711385,-54.92197100138981
54965.5129048256,54965.5129048256,-333.56230461050154
54965.5333385128,54965.5333385128,-261.52900109508926
54965.5537721999,54965.5537721999,118.94000132921053
54965.574205887,54965.574205887,-103.99400206182224
54965.5946395742,54965.5946395742,-273.98405099045146
54965.6150732613,54965.6150732613,-12.124378023829877
54965.6355069485,54965.6355069485,-472.2904108234967
54965.6559406356,54965.6559406356,217.97398321852188
54965.6763743227,54965.6763743227,-19.58756592657869
54965.6968080099,54965.6968080099,-115.76525585525525
54965.717241697,54965.717241697,160.51346707989467
54965.7376753842,54965.7376753842,-117.52672500294346
54965.7581090713,54965.7581090713,-261.89370541637874
54965.7785427584,54965.7785427584,23.924518614163844
54965.7989764456,54965.7989764456,244.7356041741043
54965.8194101327,54965.8194101327,233.53386882114228
54965.8398438198,54965.8398438198,-103.27210012250094
54965.860277507,54965.860277507,54.02276894966269
54965.8807111941,54965.8807111941,221.36036095239558
54965.9011448813,54965.9011448813,-135.09521616097214
54965.9215785684,54965.9215785684,53.618714668347934
54965.9420122555,54965.9420122555,-144.07497122618082
54965.9624459427,54965.9624459427,247.13534850537712
54965.9828796298,54965.9828796298,244.66178682933548
54966.003313317,54966.003313317,232.37568445600573
54966.0237470041,54966.0237470041,45.60272480590902
54966.0441806912,54966.0441806912,-42.43921759773116
54966.0646143784,54966.0646143784,-219.9600842849287
54966.0850480655,54966.0850480655,-248.5986539104564
54966.1054817527,54966.1054817527,-191.45939218509272
54966.1259154398,54966.1259154398,176.99029049811793
54966.1463491269,54966.1463491269,180.79898658243712
54966.1667828141,54966.1667828141,-30.30669321169728
54966.1872165012,54966.1872165012,201.77925863263943
54966.2076501884,54966.2076501884,254.32335014188777
54966.2280838755,54966.2280838755,283.9894963472549
54966.2485175626,54966.2485175626,240.73314368041872
54966.2689512498,54966.2689512498,-234.78385998252247
54966.2893849369,54966.2893849369,-844.7417307087105
54966.3098186241,54966.3098186241,-603.8799148596357
54966.3302523112,54966.3302523112,-165.58950809821556
54966.3506859983,54966.3506859983,523.0031423989551
54966.3711196855,54966.3711196855,-235.0249806690964
