parameter,mean,sd,Q16,Q50,Q84
Pn,224.4486321887867,8.599770824440524,216.65066009571086,225.32002752509482,232.59754925068722
A1,289036.79090993234,35793.61056519727,254069.63778421114,285920.6145166428,323363.1385381975
b1,0.6607344807117487,0.027189622281465747,0.6331628419498074,0.6604751185516252,0.6878208393022964
A2,353.31489185148723,11.673809546783867,341.7687201141919,353.2962716614686,364.81935550627946
b2,52.79755162821458,2.096306639037595,50.6918446091694,52.77931675904033,54.908444376846504
A3,36.300274941618824,15.62359227170319,20.91493214579907,35.55742129375657,50.96936846666188
b3,195.44927510243565,33.234847833265775,168.37710258433464,183.6735323055524,224.49995324249022
Pg,144.49877068043128,13.5582236644273,131.00992197947346,144.4166371758118,157.9838090242242
numax,237.62742029755674,2.015763927381207,235.69680420721596,237.45326544514273,239.5584828025048
sigmaEnv,15.739075552722932,2.6514672739027967,13.093131942790759,15.536838832913725,18.309055939460432
lnprob,-241883.88520812968,2.3504282378410046,-241886.1530779023,-241883.58984700157,-241881.59207179246
