parameter,mean,sd,Q16,Q50,Q84
Pn,32.18937982504646,0.31563227754368844,31.879086374362497,32.1843820682857,32.50695805187976
A1,8905.470442979913,1260.318143544844,7687.84983693383,8792.50074928989,10114.0522757722
b1,0.9997001254364024,0.11192891656729927,0.8937007338576616,0.9991186186180944,1.1069061346277138
A2,2361.174752550488,73.52448481914159,2288.4040671943826,2360.9619776493973,2433.879272053242
b2,21.54332353385476,0.581862800955743,20.972740851884147,21.526193098610758,22.128348074586746
A3,453.4792999135669,30.799806524224227,423.01752046805103,453.9129787940184,484.0677732921529
b3,66.92780292925927,1.2925477582889366,65.65298080305752,66.87886537358318,68.20615945436245
Pg,867.7079485148382,23.413847716608153,844.8083757979607,867.4272824144917,890.3592466321102
numax,74.3245053307441,0.24100165299379173,74.08718233608714,74.32699687325072,74.56351512704651
sigmaEnv,9.766132828621002,0.22476306348999958,9.540464866479802,9.764295511539183,9.99165567926523
lnprob,-209174.48262082526,2.278432071980512,-209176.64171561753,-209174.1292470137,-209172.2944348185
