parameter,mean,sd,Q16,Q50,Q84
Pn,14.730008481145802,0.6273669435023619,14.11477155163795,14.73740945119314,15.354034865351982
A1,4182.669259256609,481.0847160037187,3705.6151287481343,4157.97037812304,4654.332160303013
b1,1.1062841288695155,0.0749471643736197,1.0326840041359349,1.101667417652597,1.1799528872444935
A2,429.6651808536489,9.272111363423098,420.41762044142234,429.4649072709987,438.9064085760529
b2,41.7578999192415,0.6917949576511895,41.074402523707484,41.760768224840795,42.4473628573025
A3,78.74722027378878,2.2950646133381722,76.47639221941408,78.71497417753741,81.02229046427392
b3,166.43072771294968,5.152552953230264,161.3542086111418,166.3832549640696,171.58902512157695
Pg,178.53484618647968,4.485089531915253,174.0572563769578,178.47341277695668,183.07026547375182
numax,169.17834736419923,0.2927131656658662,168.89135684572727,169.17815406218742,169.46905519926932
sigmaEnv,13.945864915447713,0.3585999698903589,13.588621028749547,13.942708737002839,14.297374967647356
lnprob,-192026.32078790475,2.2352560189508957,-192028.4476509733,-192025.99766032875,-192024.1759229567
