parameter,mean,sd,Q16,Q50,Q84
Pn,141.6857750111271,11.5916676949562,129.37577890336115,144.7642349361197,151.11404288715764
A1,35527.09101733943,23727.016773134197,4449.946062157649,48225.70368346957,57956.803735561734
b1,1.4189961415900632,0.8370610538910553,0.832154957385017,0.8966844533448501,2.442621554904178
A2,380.32184837543423,50.71485661171177,360.4180368610439,389.6914550015034,407.0875456285954
b2,48.42018982350831,5.661207425261435,44.36564989503238,46.52390321342246,53.18274028402979
A3,60.68821814044975,17.990522606073966,50.8158416629438,63.435175856949854,73.99727381066317
b3,212.71570788776407,55.18788559032362,154.17723048505613,200.34118797762005,287.6060819141885
Pg,173.08821146915784,26.8518739426752,154.89626898872996,176.92155437368706,193.16999075731445
numax,191.2322077701382,4.7232608900765225,190.35093939532229,191.15249034332587,192.39163560182837
sigmaEnv,13.833270798257901,13.416290526409192,9.62166185147593,10.463890511699484,13.443696210066088
lnprob,-226351.33582334622,601.621519854627,-226849.07662841777,-226014.51943068503,-226010.6475579859
