frequency,power
0.0078710636220099,4.7685138694242196e-05
0.0157421272440198,0.00013032054323021806
0.0236131908660298,0.00011691953030451288
0.0314842544880397,0.03147119666572642
0.0393553181100497,0.0003287973082471313
0.0472263817320596,9.214749691931703e-05
0.0550974453540696,0.007980713720818596
0.0629685089760795,0.0027906752240194235
0.0708395725980894,0.20201819322652936
0.0787106362200994,0.05977824979939823
0.0865816998421093,0.2583295624532603
0.0944527634641193,5.850484536218551
0.1023238270861292,0.11295875574797941
0.1101948907081392,0.0462408666594315
0.1180659543301491,0.05508032498378809
0.125937017952159,0.4522685985936494
0.133808081574169,0.18422484416652665
0.141679145196179,0.08374562984688846
0.1495502088181889,0.09636475851947957
0.1574212724401988,3.1084727508191223
0.1652923360622088,1.402185786735999
0.1731633996842187,0.1050516044738663
0.1810344633062287,0.2757001959486884
0.1889055269282386,0.05731331593215183
0.1967765905502486,0.6382533919256287
0.2046476541722585,0.2860058403381669
0.2125187177942684,0.12082643099947532
0.2203897814162784,4.673736702301971
0.2282608450382883,0.4268937013833224
0.2361319086602983,0.5300502259311093
0.2440029722823082,0.0539917061722664
0.2518740359043181,0.457359445579768
0.2597450995263281,0.38858194716197764
0.2676161631483381,0.019626839105252283
0.275487226770348,1.423573710894906
0.2833582903923579,2.5017022819817414
0.2912293540143679,4.1215535359531374
0.2991004176363778,0.4046018420530264
0.3069714812583878,2.0693756518980813
0.3148425448803977,0.5665655788910751
0.3227136085024076,1.3218016209371688
0.3305846721244176,1.451413509976301
0.3384557357464275,3.003245617869235
0.3463267993684375,2.179466594728552
0.3541978629904474,0.01684937990205636
0.3620689266124574,1.8443915978839949
0.3699399902344673,2.2255231919078193
0.3778110538564773,0.5085898774403835
0.3856821174784872,0.03458435743701646
0.3935531811004971,1.4819658673947291
0.4014242447225071,0.5645398230544328
0.409295308344517,0.40915490069882465
0.417166371966527,0.03871899245014345
0.4250374355885369,3.644519817945943
0.4329084992105468,3.5797284005569248
0.4407795628325568,3.566503930177233
0.4486506264545667,7.027482945134911
0.4565216900765767,1.0074975029783486
0.4643927536985866,0.055030840672158264
0.4722638173205966,0.7746932122764189
0.4801348809426065,0.9111940885171048
0.4880059445646165,1.443195737941593
0.4958770081866264,1.9065793128345212
0.5037480718086363,4.288805932012684
0.5116191354306463,0.747419766735528
0.5194901990526563,2.8725929082374697
0.5273612626746662,0.31801988299677264
0.5352323262966762,0.5582364548342557
0.5431033899186861,1.9637542511340433
0.550974453540696,1.1085763406192328
0.5588455171627059,0.5679920630403807
0.5667165807847159,1.2173856208314748
0.5745876444067258,0.455003627417693
0.5824587080287358,5.196695628779576
0.5903297716507457,2.223730224476513
0.5982008352727557,0.11278774978239835
0.6060718988947656,2.1172998590570185
0.6139429625167756,0.33203412154557066
0.6218140261387854,2.0825148745213222
0.6296850897607954,1.069796893729609
0.6375561533828054,0.5653405388042457
0.6454272170048153,0.028909695972332894
0.6532982806268253,0.44449020785709126
0.6611693442488352,0.3057432165256938
0.6690404078708452,2.185112445748381
0.6769114714928551,0.554202300746245
0.6847825351148651,0.03927322275168189
0.6926535987368749,0.5305014020899576
0.7005246623588849,0.6097725946911304
0.7083957259808948,0.3609682163627253
0.7162667896029048,1.8958026613334493
0.7241378532249148,0.5891101698572654
0.7320089168469247,0.17350043945116675
0.7398799804689347,1.2562031141852958
0.7477510440909446,3.100603918427033
0.7556221077129546,0.35015560119587263
0.7634931713349645,0.2698551058035067
0.7713642349569744,1.4454155794630157
0.7792352985789843,0.3295703701137197
0.7871063622009943,1.0527532047964747
0.7949774258230042,0.07452655262671512
0.8028484894450142,0.5177660078705898
0.8107195530670241,0.5766819879936876
0.8185906166890341,0.44327989381567956
0.8264616803110441,0.46769758234853065
0.834332743933054,0.5972812588846607
0.8422038075550639,0.30844327734436694
0.8500748711770738,0.5154079418475834
0.8579459347990838,0.8759266926291305
0.8658169984210937,0.014207887161934947
0.8736880620431037,0.025716644920081536
0.8815591256651136,0.0475320524049565
0.8894301892871236,0.3393186339710992
0.8973012529091335,3.586080525101421
0.9051723165311436,0.11104970407000211
0.9130433801531532,0.1963536804696294
0.9209144437751632,1.1907872870208256
0.9287855073971732,0.7111997486871848
0.9366565710191832,0.14994395888299022
0.9445276346411932,0.46694971230198684
0.9523986982632032,0.0072636390954724525
0.9602697618852132,1.5860182869036519
0.968140825507223,0.3945326482923671
0.976011889129233,1.3813204931647414
0.9838829527512428,0.8851423922859135
0.9917540163732528,0.7312316694636416
0.9996250799952628,0.14304174036382455
1.007496143617273,0.834895963170691
1.0153672072392823,0.8159608673228957
1.0232382708612924,0.31387208070753747
1.0311093344833024,0.7062204102188091
1.0389803981053125,3.8453939032532873
1.0468514617273224,0.08921866485132521
1.0547225253493322,0.8559481140067948
1.0625935889713425,0.19161572264955112
1.070464652593352,0.22504886723267473
1.0783357162153622,0.06636244243880669
1.086206779837372,0.8592220332893299
1.094077843459382,1.879612033135887
1.101948907081392,0.7401564836468855
