raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr005894271-80d_kepler_v1_cor-filt-inp.fits,5894271,-0.1696237799834633,75439.92390952462,54953.5387465931,56423.9937052769,1.0000138947986912,283.20946303042047,FALSE,120.31624339572264,166.3396120792049,173.0221621504321,173.0221621504321,256.8362663665087,68.8124599789656,3.7324093114098473,23.471299630923017,11946.267625949513,1.1757274437040286,619.115028255985,42.237115853651005,119.383508785863,167.5144407485975,254.03845062936497,168.7201883161982,13.197999265476708,-211888.90564297733,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
