parameter,mean,sd,Q16,Q50,Q84
Pn,21.76527320186304,0.22698595061954588,21.537503697641682,21.76805433480436,21.988512486436214
A1,8781.942213135193,1203.0910669992275,7622.068590100971,8675.95578724605,9958.487333691151
b1,0.9622349667870094,0.0965705848416624,0.8688398164141438,0.9621766584658076,1.0566541668622293
A2,2065.9678116277596,70.12146810421024,1996.2452886949093,2066.174056190346,2133.966248329351
b2,19.906384151141054,0.5451118554144926,19.36240139889784,19.899738685287648,20.44799430474147
A3,447.308325929161,23.2282396141496,424.0385816255889,447.4332750227204,470.34172320964313
b3,67.25382857451068,1.0504128948191538,66.21469698400463,67.21922035316145,68.31044497441525
Pg,610.6817385322393,17.80426554611903,592.847702200691,610.6243021747657,628.2735964463038
numax,76.41552222483769,0.2712393218802427,76.14839286493472,76.41972612044628,76.68214331332665
sigmaEnv,9.999890102731102,0.2373286354083353,9.765544018786688,10.000196256801463,10.235876510363104
lnprob,-199976.66491308768,2.2511960792160326,-199978.81719332802,-199976.32211297812,-199974.50240587533
