parameter,mean,sd,Q16,Q50,Q84
Pn,84.5551200754257,2.5994996692757155,83.46505180370272,85.0016128818902,86.31717123310318
A1,21380.77621134778,7111.076893089589,11578.22827484519,23567.82362596961,26791.454945969195
b1,1.2254909313107316,0.5356005813408251,0.9620575111124903,1.0293335642179005,1.4776346614855593
A2,1045.6425684500489,86.63433185390926,993.4775448008614,1072.0246616395796,1107.444047265215
b2,32.69240744694493,1.5295641900179286,31.462247187890608,32.337342571515194,33.771723057645275
A3,241.7361096567421,13.301781974143603,229.44292021509722,241.6825790300242,254.51166124199295
b3,113.32653783909431,6.532121118911847,107.9411834962927,112.69560898558325,117.6670502925053
Pg,561.7737202141642,34.331222360972006,537.6700296179968,553.7310709250215,575.4011291599275
numax,141.13076448949852,0.3678402660959499,140.81833953610823,141.1644919517834,141.4663410326209
sigmaEnv,11.985485632103796,0.5108090891497933,11.626528828017486,12.022688789059812,12.404546406540536
lnprob,-232033.8048868759,94.66983077040344,-232036.27162581097,-232000.83623371465,-231998.5105580754
