parameter,mean,sd,Q16,Q50,Q84
Pn,35.25810359134961,0.397010412273976,34.86325078829573,35.25800124687171,35.656159180743934
A1,13208.560538485037,1505.0080364782273,11747.336604145028,13093.817985548638,14654.33565661614
b1,1.0544176529262155,0.06444307533686162,0.9919294616994995,1.0514220840597195,1.118478231252002
A2,1604.9892396205842,47.427530741584455,1558.013450394438,1604.5113953152008,1652.5240807698472
b2,24.80221911332366,0.6141767012898665,24.18413523783644,24.802701907761517,25.415018335466936
A3,347.80338224466243,17.685556852145403,330.0209506249929,347.7121860456464,365.518090674691
b3,80.08065484011874,1.4587137791114786,78.63980009506743,80.08428508344596,81.51329576090623
Pg,576.8472886862539,15.01886039984743,561.9681703067932,576.7153148033597,591.5978502955895
numax,92.560004675255,0.2767480832248666,92.2849233342192,92.56858019195275,92.83266732392423
sigmaEnv,11.355088624681953,0.2676933750183348,11.088361919225507,11.353983804513653,11.618873582039708
lnprob,-212918.48265951767,2.2434832313223154,-212920.66210432228,-212918.14285411467,-212916.33592783418
