parameter,mean,sd,Q16,Q50,Q84
Pn,121.73304461282345,1.2728388376492155,120.48262100988734,121.71882541300188,122.99853140866077
A1,9110.893352073168,1627.7062503846073,7654.423033198132,9071.641949522289,10637.50056317047
b1,1.0724819143950606,0.15885676684579075,0.9346281043588519,1.058140533353636,1.2027976984634254
A2,2919.7599810863676,100.49122105546546,2820.97336620373,2917.846231325393,3018.823616987135
b2,22.637454607234464,0.6533251550147391,21.989657180436037,22.623631069014618,23.28784004891702
A3,635.5636481515223,33.14767865238622,602.5930933375006,635.445232503208,668.0172418916414
b3,79.10345992924937,1.7949396191386973,77.3313769879738,79.0912148874469,80.91611512476442
Pg,1211.735328019632,39.857459272944666,1172.6859852162188,1210.8187759195173,1251.018808354348
numax,87.60400636717894,0.24908310399631173,87.35551611674049,87.60694648910096,87.8507345817033
sigmaEnv,9.167354976665418,0.286076652763877,8.884835571918956,9.162888431153638,9.452211769694099
lnprob,-222215.18737611242,2.849385239715047,-222217.47096792186,-222214.6525244206,-222212.72309721823
