54953.5389091084 0.000312952996850413
54953.5593428779 280.260429817547
54953.5797766475 -155.169116872189
54953.6002104171 -551.501000740529
54953.6206441866 -766.140031485452
54953.6410779562 -324.769862581786
54953.6615117257 58.0584809715123
54953.6819454953 -299.726603431916
54953.7023792649 -654.344196734935
54953.7228130344 -600.970998212769
54953.743246804 -463.387602486653
54953.7636805736 -236.434311885469
54953.7841143431 -105.396802019486
54953.8045481127 -398.933664786263
54953.8249818822 -255.225537530213
54953.8454156518 -137.580363108847
54953.8658494214 275.151152212993
54953.8862831909 122.464787972527
54953.9067169605 -175.766535269661
54953.92715073 -145.344127020053
54953.9475844996 -60.4241369742686
54953.9680182692 224.007114284497
54953.9884520387 -15.7230629796219
54954.0088858083 -78.5359643867833
54954.0293195779 33.9808390257268
54954.0497533474 72.2188838022664
54954.070187117 150.433443466547
54954.0906208865 283.220596892786
54954.1110546561 410.993003352456
54954.1314884257 438.499711269857
54954.1519221952 482.448701071503
54954.1723559648 58.7856202216575
54954.1927897343 -534.159976911863
54954.2132235039 -277.471594150813
54954.2336572735 -12.1363704455035
54954.254091043 258.778898548861
54954.2745248126 48.4442536392571
54954.2949585821 -223.888616169954
54954.3153923517 -256.167920192674
54954.3358261213 -213.380835694998
54954.3562598908 -249.403226943334
54954.3766936604 -248.212461259167
54954.39712743 -181.507967694672
54954.4175611995 -111.172615059885
54954.4379949691 239.136241656501
54954.4584287386 393.090524281714
54954.4788625082 5.56121750427963
54954.4992962778 -343.381816326871
54954.5197300473 -495.630861332419
54954.5401638169 -324.087141306162
54954.5605975864 -92.8799168420369
54954.581031356 174.240327524888
54954.6014651256 -255.648838121125
54954.6218988951 -384.03576766366
54954.6423326647 -48.2949707401037
54954.6627664343 81.0348559980856
54954.6832002038 -46.3634323371043
54954.7036339734 156.012953197004
54954.7240677429 115.647458343693
54954.7445015125 213.277655450872
54954.7649352821 211.04982765574
54954.7853690516 38.3091665328017
54954.8058028212 -412.08686389782
54954.8262365907 -453.041713958213
54954.8466703603 -150.110489323896
54954.8671041299 154.550285460742
54954.8875378994 119.956685555534
54954.907971669 -221.772430450407
54954.9284054385 -388.802628276785
54954.9488392081 -661.112723986279
54954.9692729777 -467.333351764521
54954.9897067472 -133.378095721781
54955.0101405168 -364.650359015006
54955.0305742864 -452.223922670747
54955.0510080559 -326.433254570491
54955.0714418255 -100.559935243161
54955.091875595 -279.520626167207
54955.1123093646 -621.787846818655
54955.1327431342 -904.457600318542
54955.1531769037 -989.853763082693
54955.1736106733 -237.776084082153
54955.1940444428 -84.8342057795382
54955.2144782124 -193.377517776483
54955.234911982 -301.049466294501
54955.2553457515 46.4333248988424
54955.2757795211 -37.8322471128456
54955.2962132907 -85.4757094415071
54955.3166470602 -317.555697025074
54955.3370808298 -201.069207527382
54955.3575145993 -256.064405705581
54955.3779483689 -406.582021994839
54955.3983821385 -40.242553401737
54955.418815908 68.7117287663241
54955.4392496776 -153.504235130497
54955.4596834471 -475.026143283319
54955.4801172167 11.7570631035235
54955.5005509863 232.713572301479
54955.5209847558 272.500528815778
54955.5414185254 -34.4390623804314
54955.561852295 -186.564790171873
54955.5822860645 427.042761985907
54955.6027198341 193.69933485236
54955.6231536036 24.9594324754909
54955.6435873732 -82.5919210274417
54955.6640211428 30.0455109734088
54955.6844549123 334.219671479508
54955.7048886819 377.741367296069
54955.7253224514 115.793458631108
54955.745756221 -6.57823782357347
54955.7661899906 191.003320369809
54955.7866237601 441.031788702473
54955.8070575297 472.612439135878
54955.8274912992 419.124657409231
54955.8479250688 192.139068190933
54955.8683588384 69.0776675247307
54955.8887926079 -10.1031888302128
54955.9092263775 -98.387939375999
54955.9296601471 -228.8230285038
54955.9500939166 -186.616834286446
54955.9705276862 37.3531416217876
54955.9909614557 19.6925094591016
54956.0113952253 13.8967100877796
54956.0318289949 -252.012066598861
54956.0522627644 -302.516523799534
54956.072696534 -354.041170529618
54956.0931303035 -212.777859657565
54956.1135640731 44.7190149335253
54956.1339978427 270.148501054779
54956.1544316122 224.342404122169
