parameter,mean,sd,Q16,Q50,Q84
Pn,117.61810453636858,1.520774989948983,116.14942284358527,117.66773057688098,119.09867891469106
A1,19855.177478830137,6708.094272743374,15125.935839889358,21835.94684715711,24670.540297019266
b1,1.294891490461978,0.25325909565071086,1.1310166929229573,1.2132210102001726,1.3858225173668715
A2,1331.3951282659843,213.73414268029998,1223.3366141944568,1266.2863586946992,1328.1342436747643
b2,29.855704743097053,2.248815516433235,29.175355362421794,30.477417082108257,31.32996938692065
A3,286.22871216401444,24.6891198414351,264.6836313566319,282.02531562942926,306.4225367819817
b3,98.49022433041416,4.713502316383927,93.91657735674735,98.7103032405822,103.06790236013718
Pg,588.087026149131,23.35824903303548,568.3110479750163,589.7347499444004,609.2833978747435
numax,121.35602425605578,0.36300323338213664,121.0400241965894,121.34211489066672,121.66927471663439
sigmaEnv,10.955547944712649,0.4783147944158149,10.538567316090015,10.891812378513947,11.328680565953364
lnprob,-237366.96614217717,100.90865620146457,-237340.24182430867,-237329.17306352285,-237326.95695989375
