raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr007948268-80d_kepler_v1_cor-filt-inp.fits,7948268,0.0596347164988282,55393.56997943736,54953.5393286874,56423.9979734621,1.000013894086561,283.20875309149994,FALSE,151.61714431676037,121.962136381779,116.83020266632757,116.83020266632757,344.62710711324644,53.835373080381345,6.4014993747453985,26.567094151089822,2629.4058830161084,1.384972244447434,598.1488097114161,34.46616079446335,113.04741946119832,93.1940984467966,340.1992598813455,122.73031600075696,14.04084486473198,-200412.24754868168,179,11.496175627451631,0.0022734659442957797,1.6721062451009199,1.160098773994676,0.002051670731025357,0.011994512305272388,1.8542102552575646e-4,11.421831681368738,0.009135470130623706,1.2290565677465752,0.008286527875627328,0.01864707795563135,0.002024938633584244,0.08715581158409061,0
