3530333,77.262,0.127,0.16,0.381,0.246,1239.1,95.19,39.12
3448427,76.649,0.15,0.224,0.377,0.267,0.0,660.55,638.13
3526061,59.867,0.334,-0.365,0.482,0.418,153.33,119.91,56.59
3531478,87.606,0.159,0.041,0.345,0.205,113.19,109.34,104.97
3439353,71.945,0.294,0.375,0.192,0.593,62.33,119.29,137.25
3531436,79.66,0.241,0.161,0.165,0.321,60.82,560.79,208.6
3539429,77.661,0.13,0.122,0.417,0.249,29.15,217.97,376.65
3532085,76.982,0.153,0.117,0.411,0.254,5.28,193.69,298.79
3546046,82.734,0.142,0.172,0.364,0.137,915.82,259.37,259.37
3547236,79.329,0.13,0.183,0.303,0.083,596.68,63.81,50.31
3632803,82.149,0.156,0.035,0.629,0.21,1319.42,1216.31,0.0
3647215,81.149,0.146,0.204,0.463,0.16,2427.59,29.63,6.55
3733676,77.643,0.139,-0.197,0.257,0.296,490.21,905.13,0.0
3547041,74.059,0.131,-0.259,0.442,0.26,23.42,18.26,410.99
3642837,74.032,0.312,0.086,0.759,0.423,27.9,242.38,27.9
3645589,80.718,0.129,0.257,0.052,0.175,233.32,19.4,271.8
3733123,72.845,0.126,0.373,0.05,0.575,228.4,217.16,161.98
3733028,92.51,0.13,0.17,0.312,0.247,39.86,124.49,260.72
3628943,75.474,0.098,0.166,0.069,0.448,102.62,157.61,174.39
3735912,81.607,0.161,-0.305,0.274,0.296,337.46,252.27,141.31
3734501,76.944,0.116,0.094,0.067,0.243,415.07,27.23,27.23
3751415,81.638,0.147,0.217,0.349,0.209,1266.21,206.62,199.1
3744043,75.587,0.151,0.292,0.291,0.153,230.82,43.62,759.25
3746005,74.944,0.118,-0.059,0.134,0.489,344.47,240.89,53.78
3847096,81.187,0.143,0.268,0.341,0.18,2309.36,18.36,99.34
3756174,76.936,0.14,0.184,0.374,0.179,11.51,380.06,314.38
3839294,77.135,0.129,0.233,0.359,0.212,1651.09,11.21,15.03
3837488,75.543,0.132,-0.442,0.34,0.264,1605.87,0.0,18.63
3751663,72.49,0.131,0.086,0.23,0.21,2714.77,54.34,26.75
3854607,85.109,0.17,0.136,0.05,0.141,126.01,310.34,26.05
3833819,79.464,0.136,0.167,0.336,0.115,294.26,298.32,265.59
3842778,72.251,0.166,0.197,0.347,0.265,4.36,270.97,353.25
3861797,81.707,0.144,0.263,0.315,0.092,1752.31,83.09,158.87
3942701,81.966,0.171,-0.499,0.643,0.324,0.0,279.57,312.17
3955033,74.536,0.082,0.445,0.766,0.424,314.38,194.35,219.77
3973247,81.287,0.135,0.082,0.394,0.127,137.14,83.52,122.6
3965502,73.035,0.13,0.063,0.338,0.241,0.0,504.95,553.1
4048951,77.937,0.141,0.157,0.225,0.127,353.77,367.76,159.89
4066074,76.462,0.242,0.034,0.075,0.397,184.39,109.49,223.25
4056579,81.704,0.133,0.21,0.293,0.115,133.36,345.72,417.05
4074796,78.734,0.132,0.137,0.519,0.12,0.0,968.93,1265.1
4164464,84.362,0.14,0.221,0.257,0.144,92.26,239.55,178.37
3970635,70.333,0.084,0.298,0.446,0.504,287.71,46.1,49.56
4066278,74.401,0.109,0.01,0.067,0.304,205.43,285.9,218.68
4147993,84.777,0.132,0.208,0.509,0.18,147.25,233.38,122.11
4147928,85.541,0.239,0.062,0.579,0.342,443.67,139.69,171.37
4137210,74.415,0.12,0.205,0.051,0.155,361.34,3.59,38.74
4168909,79.287,0.12,0.177,0.257,0.082,22.16,633.04,593.35
4172148,82.463,0.223,-0.433,0.116,0.375,354.89,279.58,354.77
4279009,89.549,0.185,0.483,0.107,0.202,141.04,141.04,138.62
4174996,78.841,0.162,0.161,0.235,0.111,126.13,256.64,171.8
4171788,72.802,0.095,0.235,0.052,0.294,206.65,139.03,61.17
4180064,71.612,0.133,0.106,0.485,0.465,956.56,28.18,219.84
4262505,70.704,0.13,0.363,0.17,0.48,45.65,108.86,287.45
4261269,71.167,0.111,-0.002,0.345,0.195,1865.36,40.71,14.49
4282310,82.076,0.161,0.282,0.332,0.329,488.91,236.79,21.07
4280424,84.952,0.123,0.262,0.343,0.212,1667.22,32.85,150.94
4365132,74.975,0.167,-0.126,0.38,0.235,8.2,52.77,1037.8
4356490,81.65,0.149,-0.077,0.574,0.25,756.64,636.5,11.63
4280299,76.992,0.188,0.095,0.807,0.503,88.87,26.85,482.35
4348513,74.991,0.127,0.277,0.546,0.163,535.05,22.84,27.46
4370730,82.364,0.167,0.304,0.533,0.162,99.95,412.75,1006.57
4350501,69.573,0.097,-0.284,0.133,0.255,217.44,176.71,42.43
4445549,87.579,0.194,0.254,0.201,0.165,108.14,108.14,271.11
4448777,89.561,0.164,0.182,0.394,0.119,256.75,215.66,140.34
4446215,81.491,0.194,0.081,0.304,0.272,344.58,103.04,221.07
4376913,73.645,0.11,-0.301,0.363,0.215,193.4,587.31,20.83
4465516,88.61,0.163,0.089,0.2,0.377,443.56,86.07,208.81
4457632,74.386,0.139,0.161,0.368,0.188,0.0,273.6,518.67
4466582,79.017,0.137,-0.086,0.404,0.25,45.18,123.85,74.38
4454505,74.065,0.132,-0.063,0.493,0.319,830.73,33.57,33.57
4472729,89.359,0.214,0.321,0.279,0.339,176.81,432.04,88.53
4475643,71.192,0.058,0.055,0.288,0.793,159.84,175.36,132.19
4568343,81.552,0.133,0.215,0.318,0.224,234.93,223.1,533.16
4469317,72.066,0.158,-0.26,0.371,0.257,290.41,68.77,820.74
4471217,75.811,0.186,-0.092,0.648,0.188,2.98,89.99,971.77
4571448,86.502,0.187,0.371,0.318,0.207,109.51,109.51,193.71
4588755,83.27,0.136,0.463,0.343,0.638,37.06,328.26,362.74
4555734,82.43,0.173,0.225,0.241,0.215,299.1,148.6,196.03
4570555,83.692,0.155,0.168,0.374,0.285,7.59,305.24,100.29
4586817,79.853,0.137,0.21,0.246,0.188,3.25,734.65,338.22
4586384,77.092,0.145,0.04,0.369,0.255,1819.27,21.68,194.28
4489185,72.591,0.128,-0.378,0.051,0.253,132.8,0.91,260.42
4649441,71.652,0.352,0.484,0.243,0.584,198.87,218.06,256.51
4633376,80.959,0.113,0.216,0.792,0.14,3240.61,18.14,0.0
4664515,86.415,0.181,0.271,0.348,0.103,349.58,266.67,391.7
4645474,81.658,0.161,0.358,0.599,0.085,2989.91,12.0,486.78
4650936,85.073,0.148,0.226,0.317,0.151,123.44,286.32,346.17
4660930,80.167,0.122,-0.006,0.527,0.539,485.68,174.91,163.49
4662555,85.459,0.145,0.287,0.152,0.158,10.18,191.8,221.96
4667909,80.282,0.138,-0.077,0.807,0.208,386.05,444.3,1.87
4669118,80.96,0.147,0.049,0.314,0.192,95.94,244.76,244.76
4726049,49.291,0.202,0.468,0.688,0.459,183.76,72.35,62.32
4645513,94.055,0.13,0.021,0.522,0.263,614.68,63.9,115.09
4729920,82.743,0.169,0.149,0.311,0.142,17.8,490.15,317.89
4732137,84.347,0.149,0.057,0.759,0.206,588.58,799.97,0.0
4730648,80.603,0.156,0.103,0.295,0.173,4.2,307.02,139.85
4678118,71.686,0.096,0.377,0.05,0.449,223.61,19.38,105.46
4749874,81.379,0.155,0.126,0.177,0.46,66.18,33.48,128.33
4755372,78.937,0.138,0.077,0.359,0.215,98.12,158.04,250.72
4774298,85.258,0.163,0.168,0.065,0.119,74.74,277.33,22.4
4840662,79.126,0.137,0.225,0.436,0.264,11.73,431.46,198.43
4818593,71.981,0.149,-0.101,0.431,0.319,177.41,99.04,103.29
4842192,81.81,0.154,0.365,0.342,0.384,179.51,83.84,179.84
4756746,81.725,0.114,0.121,0.353,0.207,564.92,69.5,69.5
4848095,81.916,0.134,0.274,0.389,0.146,2398.39,374.02,102.58
4833419,72.509,0.144,0.129,0.432,0.402,287.44,59.33,180.9
4902442,80.78,0.153,0.15,0.361,0.203,12.97,346.25,312.35
4826423,72.403,0.141,0.319,0.429,0.308,24.93,539.19,32.27
4847270,62.453,0.252,0.121,0.699,0.442,199.36,155.81,176.39
4904621,83.141,0.134,-0.026,0.05,0.191,133.0,192.8,40.88
4839278,70.554,0.061,0.191,0.085,0.596,0.0,35.16,599.42
4904166,76.663,0.146,0.099,0.377,0.213,1.77,422.63,249.2
4932704,81.048,0.139,0.101,0.283,0.234,324.07,340.84,42.21
4926689,81.366,0.024,0.23,0.499,0.559,184.59,327.18,94.02
4920600,76.022,0.119,0.068,0.453,0.305,543.99,37.52,20.58
4912918,75.444,0.123,0.376,0.678,0.231,441.96,8.89,260.65
4928958,77.528,0.131,0.004,0.356,0.159,615.98,1048.88,0.0
4934133,74.81,0.132,-0.03,0.447,0.612,1192.58,45.39,27.62
4953262,84.818,0.163,0.323,0.326,0.192,449.48,93.26,98.41
4952717,87.092,0.165,0.272,0.305,0.148,4.62,302.8,218.72
4989477,78.87,0.164,0.171,0.675,0.26,27.66,216.83,728.11
4995788,84.115,0.144,-0.422,0.051,0.145,113.51,125.09,152.34
5002732,86.62,0.149,0.2,0.373,0.199,104.38,284.57,279.31
5000089,81.38,0.137,0.2,0.229,0.224,348.92,25.24,39.59
5083853,85.974,0.07,-0.113,0.17,0.177,131.37,293.18,459.21
5003549,80.506,0.144,0.229,0.41,0.131,1483.95,29.22,54.16
4991732,89.795,0.126,0.264,0.374,0.267,388.9,21.77,205.85
5006817,77.524,0.138,0.193,0.455,0.111,43.66,763.06,338.65
5080831,90.23,0.15,0.161,0.365,0.187,429.11,429.11,209.19
5019587,68.027,0.195,0.304,0.505,0.299,87.45,57.49,984.45
5016549,70.896,0.145,0.49,0.361,0.248,281.26,567.35,24.93
5035304,78.583,0.138,0.136,0.533,0.105,0.45,582.45,1224.65
5034206,79.072,0.128,0.192,0.361,0.229,166.47,559.56,443.95
5105354,77.665,0.13,0.037,0.18,0.215,9.19,558.01,70.72
4997023,67.928,0.116,0.153,0.399,0.551,397.23,27.03,31.95
5107886,84.393,0.212,0.399,0.217,0.61,94.32,101.34,136.65
5109052,74.732,0.23,0.345,0.052,0.305,116.11,58.19,96.57
5110453,85.883,0.153,0.107,0.064,0.237,201.26,260.22,74.27
5109878,78.444,0.143,0.042,0.585,0.147,2046.85,277.14,12.14
5113441,73.477,0.253,0.211,0.35,0.81,200.24,472.49,228.8
5112072,93.59,0.394,-0.344,0.58,0.76,187.81,157.01,125.22
5111718,87.706,0.159,-0.456,0.877,0.614,399.58,63.58,99.34
5129236,84.25,0.142,0.342,0.359,0.204,0.0,564.9,1071.15
5172427,85.862,0.152,0.137,0.319,0.196,6.99,265.94,218.94
5199978,85.918,0.145,0.059,0.072,0.137,314.6,0.0,150.38
5168382,89.409,0.219,0.238,0.489,0.217,360.32,149.88,158.1
5197031,83.754,0.157,0.138,0.396,0.652,0.0,315.84,139.93
5176520,81.831,0.155,0.297,0.591,0.131,420.15,0.0,411.14
5252534,84.385,0.15,0.206,0.333,0.195,234.91,747.45,234.91
5208343,79.34,0.142,0.257,0.28,0.118,1591.5,70.26,70.26
5206349,76.478,0.19,-0.213,0.612,0.278,144.56,202.93,15.24
5214140,74.068,0.13,-0.201,0.151,0.34,915.0,43.24,168.77
5215820,70.777,0.116,0.303,0.896,0.332,293.86,57.23,86.43
5215099,69.709,0.099,0.291,0.798,0.525,400.69,11.69,25.46
5255835,74.267,0.121,0.365,0.142,0.483,97.17,109.92,195.56
5254812,74.446,0.237,0.23,0.051,0.467,112.18,118.19,210.68
5266369,72.81,0.138,-0.069,0.441,0.216,947.23,18.27,21.55
5285490,72.753,0.192,0.242,0.594,0.426,110.64,248.32,569.25
5295846,84.12,0.179,-0.183,0.105,0.14,329.77,114.26,552.16
5284948,80.674,0.156,0.222,0.463,0.108,2.09,462.31,775.76
5305945,75.612,0.142,-0.319,0.398,0.254,66.72,0.0,771.17
5340189,84.171,0.141,0.205,0.399,0.147,887.29,222.8,212.11
5306751,75.017,0.223,-0.484,0.762,0.279,128.03,297.02,73.54
5290047,76.631,0.149,-0.075,0.303,0.269,22.7,1952.75,36.26
5341746,84.419,0.179,0.162,0.327,0.385,39.69,391.21,403.68
5345094,80.356,0.126,0.015,0.332,0.166,267.46,1899.96,18.18
5308777,74.745,0.122,0.089,0.499,0.673,69.64,72.15,176.06
5340720,75.546,0.143,0.014,0.431,0.213,633.34,76.83,114.03
5343454,75.486,0.172,0.303,0.629,0.283,4.47,241.31,297.25
5356201,85.713,0.145,0.237,0.427,0.186,510.46,94.96,335.33
5371756,75.431,0.129,0.251,0.239,0.258,2023.02,19.98,0.0
5341131,79.522,0.265,-0.001,0.292,0.543,63.53,63.53,360.17
5371124,89.71,0.18,-0.484,0.44,0.454,19.63,262.79,285.67
5377645,86.445,0.139,0.041,0.098,0.18,223.99,268.34,275.13
5372224,76.469,0.103,0.28,0.051,0.322,193.44,148.94,8.46
5370902,74.268,0.121,0.327,0.936,0.365,271.02,22.72,233.42
5384777,87.855,0.185,0.342,0.245,0.185,132.45,82.7,166.4
5350163,71.337,0.313,-0.419,0.771,0.469,125.21,140.73,125.21
5364240,68.829,0.133,0.063,0.429,0.221,823.67,35.26,24.31
5390372,83.944,0.17,0.132,0.279,0.259,129.75,347.53,347.53
5389263,82.857,0.15,0.256,0.576,0.175,2946.87,51.25,12.63
5429842,86.25,0.176,0.258,0.05,0.12,556.95,654.48,0.0
5380775,77.138,0.217,-0.35,0.995,0.432,269.96,85.5,109.63
5428360,74.34,0.138,0.145,0.34,0.202,0.0,419.16,229.49
5457703,78.39,0.135,0.178,0.348,0.175,1900.39,25.91,8.47
5385518,80.645,0.223,-0.096,0.439,0.457,36.65,121.74,271.36
5450937,72.931,0.157,0.147,0.31,0.301,57.89,243.39,153.94
5461779,78.368,0.111,0.115,0.385,0.387,496.45,72.31,145.58
5513771,84.865,0.187,0.219,0.052,0.134,152.2,279.94,33.13
5470218,83.206,0.158,0.051,0.371,0.285,114.48,92.36,346.11
5461921,72.863,0.251,0.334,0.063,0.455,124.08,137.1,308.45
5514689,84.412,0.157,0.201,0.05,0.136,272.63,460.2,465.54
5513434,81.169,0.123,-0.165,0.095,0.393,96.2,40.73,84.8
5600739,82.975,0.144,0.287,0.631,0.215,1051.48,0.0,1658.63
5522071,75.162,0.116,0.192,0.178,0.127,1052.38,15.2,33.88
5543573,76.977,0.14,0.215,0.576,0.262,21.37,392.86,252.97
5522575,76.722,0.131,-0.123,0.269,0.141,619.34,1304.67,0.0
5521181,70.794,0.142,0.32,0.285,0.253,490.43,31.75,204.44
5602062,77.095,0.128,0.378,0.101,0.225,137.03,181.13,193.96
5530598,75.958,0.129,0.151,0.381,0.143,17.72,535.37,295.65
5560101,80.03,0.138,0.471,0.493,0.191,40.96,0.0,1737.37
5544444,70.826,0.118,0.32,0.169,0.415,647.44,13.52,48.49
5613099,83.827,0.134,0.125,0.36,0.154,86.23,532.74,587.55
5617324,89.242,0.087,0.087,0.216,0.388,174.78,81.26,175.27
5620636,79.73,0.121,0.236,0.23,0.115,65.9,194.96,146.58
5645576,78.29,0.123,0.052,0.061,0.174,63.14,379.2,27.44
5647719,88.705,0.116,-0.063,0.292,0.383,155.5,123.37,206.77
5648159,85.176,0.144,0.249,0.278,0.249,137.51,99.0,513.49
5639438,71.24,0.09,0.236,0.064,0.158,50.56,250.29,234.35
5650945,83.438,0.137,0.23,0.335,0.135,0.0,1758.54,2526.44
5637392,71.284,0.138,0.154,0.212,0.416,10.06,163.08,215.07
5694017,83.508,0.129,0.204,0.05,0.065,538.33,22.16,22.16
5653970,72.838,0.129,-0.447,0.264,0.438,69.8,539.84,69.8
5685237,75.763,0.137,0.142,0.518,0.235,1465.07,9.77,30.33
5714754,86.719,0.18,0.195,0.27,0.34,0.0,339.36,611.26
5724214,83.639,0.146,0.083,0.431,0.103,1271.68,796.62,11.95
5780614,81.782,0.163,0.163,0.237,0.276,455.91,140.95,48.44
5771621,82.652,0.175,0.054,0.067,0.175,197.0,64.12,38.8
5791045,77.807,0.12,0.152,0.1,0.177,10.61,204.79,183.37
5694334,73.058,0.134,0.446,0.313,0.152,0.0,1283.28,102.5
5858947,84.027,0.195,0.244,0.537,0.159,0.0,738.95,1255.27
5867450,83.33,0.136,0.175,0.37,0.11,13.27,604.36,504.99
5866537,73.092,0.13,0.197,0.367,0.483,74.13,104.31,259.06
5880056,81.472,0.15,0.309,0.185,0.206,64.29,390.54,648.47
5866737,68.503,0.118,0.01,0.587,0.344,1259.1,0.0,45.61
5876943,79.719,0.122,0.263,0.357,0.102,1690.31,67.3,168.3
5869538,85.508,0.171,0.234,0.432,0.197,682.04,314.73,67.15
5857618,82.321,0.107,0.245,0.069,0.334,379.22,200.54,184.0
5937398,78.386,0.218,-0.478,0.974,0.329,127.71,65.97,265.88
5867802,73.477,0.121,-0.305,0.283,0.572,803.33,19.38,19.38
5879114,89.223,0.168,0.136,0.301,0.379,93.74,153.46,350.12
5905907,78.508,0.164,0.126,0.107,0.139,22.69,379.49,446.37
5954815,80.097,0.114,0.143,0.695,0.433,418.36,105.9,93.86
5963287,87.486,0.154,0.255,0.964,0.132,5630.92,0.0,0.0
5961985,96.914,0.163,0.198,0.995,0.218,644.46,13.34,581.55
5940587,72.959,0.169,-0.486,0.602,0.648,16.32,96.1,139.37
5976266,82.895,0.199,0.283,0.217,0.079,1576.27,35.31,1120.7
5940068,73.957,0.171,-0.001,0.54,0.413,12.98,63.61,501.11
6021696,87.616,0.163,0.331,0.318,0.364,596.62,163.74,81.93
6019408,81.964,0.154,0.008,0.272,0.304,115.34,169.53,181.31
5951057,71.58,0.15,-0.165,0.273,0.322,127.99,89.71,1074.96
6104433,87.131,0.154,0.253,0.139,0.117,1439.65,0.0,185.08
6033938,83.132,0.154,0.193,0.361,0.137,160.51,145.89,152.18
6022709,75.815,0.136,0.105,0.359,0.39,1063.67,28.58,23.54
6104786,83.941,0.163,0.184,0.235,0.146,300.78,111.5,190.84
6058104,83.537,0.166,0.186,0.052,0.135,112.88,253.1,16.01
6025641,75.404,0.118,-0.441,0.886,0.351,367.69,56.92,106.55
6061867,76.639,0.142,0.049,0.426,0.136,1874.39,50.66,50.66
6116517,79.68,0.214,0.444,0.099,0.257,84.7,286.38,122.48
6114108,74.102,0.113,-0.338,0.847,0.299,338.9,45.41,45.41
6117517,76.777,0.119,0.2,0.417,0.177,1659.49,4.23,4.23
6117719,74.571,0.141,0.113,0.056,0.292,652.37,28.99,28.99
6118670,78.285,0.138,0.197,0.324,0.091,433.55,265.48,312.99
6119179,82.351,0.129,0.258,0.802,0.156,7541.45,0.0,0.0
6119774,74.817,0.139,0.085,0.316,0.204,28.31,145.77,362.12
6185317,77.709,0.125,-0.304,0.809,0.24,416.19,482.89,0.0
6196950,89.195,0.173,0.21,0.295,0.118,342.65,155.87,163.25
6222408,87.356,0.233,-0.198,0.295,0.243,316.42,54.2,134.61
6188073,75.869,0.125,0.232,0.365,0.172,48.35,235.98,235.98
6222530,86.107,0.161,-0.264,0.351,0.222,30.18,267.22,438.8
6200178,75.882,0.133,0.234,0.168,0.342,0.65,175.81,294.85
6207510,73.629,0.109,-0.198,0.06,0.19,210.58,384.26,42.0
6212838,73.271,0.115,0.148,0.889,0.232,562.22,12.58,21.08
6212708,67.259,0.199,-0.044,0.515,0.366,5.65,119.28,292.76
6223779,86.235,0.207,0.052,0.052,0.11,206.46,386.03,238.59
6225344,76.781,0.128,-0.247,0.05,0.382,359.07,68.9,365.49
6228590,81.038,0.142,0.049,0.576,0.16,1101.59,851.27,0.41
6231096,74.22,0.131,0.131,0.32,0.266,1400.91,9.3,51.47
6265768,86.408,0.181,0.101,0.7,0.313,814.13,839.34,0.0
6271966,82.05,0.151,0.189,0.231,0.088,239.8,103.34,109.25
6262579,75.422,0.165,-0.274,0.644,0.278,220.13,172.01,82.28
6289002,78.712,0.15,0.233,0.339,0.079,798.09,109.38,138.21
6263808,73.697,0.24,-0.301,0.56,0.437,283.65,102.1,175.32
6273090,73.647,0.115,0.194,0.371,0.153,26.75,989.03,907.27
6280636,79.879,0.141,-0.267,0.975,0.292,297.38,332.02,12.23
6276645,74.278,0.127,-0.247,0.227,0.18,0.0,1638.42,73.98
6304807,83.787,0.141,0.103,0.658,0.153,1012.74,995.78,53.82
6311283,85.219,0.102,-0.341,0.191,0.179,310.21,487.03,407.07
6352407,88.169,0.217,-0.13,0.297,0.187,244.22,82.44,95.45
6341990,79.484,0.128,0.29,0.703,0.247,221.4,18.37,222.67
6350696,81.603,0.143,0.241,0.478,0.229,19.59,520.02,441.39
6359454,80.712,0.165,0.099,0.05,0.177,67.13,14.81,86.3
6391933,85.0,0.153,0.183,0.355,0.093,45.39,206.03,1037.49
6358695,75.522,0.127,0.114,0.489,0.212,158.07,236.1,219.91
6369548,75.264,0.122,0.202,0.405,0.122,227.37,238.5,733.38
6360104,78.628,0.19,0.409,0.135,0.488,196.38,63.88,183.9
6431097,83.182,0.159,0.298,0.173,0.225,402.69,166.71,241.6
6424320,76.4,0.169,0.247,0.323,0.173,36.27,256.42,344.88
6424515,77.366,0.137,-0.06,0.786,0.454,657.18,86.02,110.07
6451273,91.836,0.342,0.253,0.89,0.536,540.49,212.52,202.39
6435623,91.742,0.19,0.16,0.308,0.213,51.99,446.66,367.02
6424157,73.851,0.127,0.086,0.05,0.201,351.31,14.98,14.98
6435786,79.713,0.143,0.2,0.345,0.087,23.61,444.37,241.03
6437547,102.836,0.146,-0.061,0.603,0.335,340.5,301.92,57.19
6441442,78.459,0.131,0.215,0.285,0.254,1.84,305.83,281.56
6448299,82.045,0.145,-0.276,0.103,0.227,133.04,514.4,211.59
6507794,88.204,0.18,0.287,0.064,0.097,142.37,10.16,77.24
6450868,78.038,0.164,0.333,0.641,0.203,0.13,229.19,572.77
6469446,81.9,0.157,0.052,0.45,0.187,638.02,42.76,24.44
6504978,85.231,0.374,-0.134,0.436,0.364,225.62,245.67,148.96
6502598,80.033,0.145,0.437,0.572,0.134,665.3,3.59,807.49
6584555,83.627,0.135,0.14,0.319,0.171,289.55,72.29,198.35
6612102,81.392,0.145,0.052,0.39,0.121,1581.66,1821.14,0.0
