parameter,mean,sd,Q16,Q50,Q84
Pn,31.674083538515486,0.3485622273783699,31.324082319580896,31.670985152414815,32.02445883259349
A1,6445.4314847974365,1194.6213829265628,5451.607380491699,6456.478595740031,7551.235260722422
b1,1.423880487071665,0.197323583485784,1.246894998751527,1.3956634216390256,1.589737976759233
A2,2603.647248617002,80.85872370213335,2525.377070370606,2601.3976272412083,2683.127847983293
b2,23.23146462053374,0.5901960785987076,22.650304364857167,23.22076234971692,23.81661237399217
A3,610.6965211442138,29.681324637674884,581.1306998780104,610.4866168525962,640.8918009597464
b3,71.97448591351578,1.0673458583830595,70.91670122435463,71.94017129558615,73.03792395871723
Pg,1273.6001637648028,35.782048078866204,1237.8362152359398,1273.037470723403,1309.3213004519926
numax,83.32831945200833,0.19810352583933388,83.12953381509816,83.33229578934889,83.5230010189352
sigmaEnv,8.67474529484012,0.19538922887973517,8.482568604147549,8.672154615243258,8.8681395804495
lnprob,-216289.68019252352,3.259126840059479,-216291.95099774207,-216288.9900537975,-216287.03871270476
