parameter,mean,sd,Q16,Q50,Q84
Pn,82.39142518688892,1.5557809523990795,80.87752812810886,82.43806156718618,83.9143230257186
A1,12569.214806748005,2274.982320088346,11130.123410853057,12855.07086582049,14459.762153854897
b1,1.2758355244554913,0.2036112595297236,1.1406617267438772,1.2329635801093666,1.3538868456702744
A2,566.0080477156234,31.429958064645835,551.566434079701,571.6765269523562,588.9828642929285
b2,38.382097802689024,1.3925936972029525,37.24641980536234,38.144976557412726,39.29349803305889
A3,105.02459302065613,4.930726355014207,100.15411134059991,104.86667469831059,109.88510251880433
b3,151.0977003522797,8.062395733004749,143.10177334194793,151.05382296097102,158.96222408481367
Pg,213.3502770312365,11.16675196908161,205.36684981537132,214.3977175522797,222.95281160940274
numax,160.39123529225023,0.4532221837779097,159.96532185993536,160.40562118579527,160.82674151331577
sigmaEnv,12.455637302119959,0.6355118483516352,11.891683235998453,12.38593521242813,12.969845015007227
lnprob,-224713.94029952472,20.08001906264578,-224712.35432926493,-224708.87772238444,-224706.83740080506
