parameter,mean,sd,Q16,Q50,Q84
Pn,158.6359065204021,41.300203448827745,140.41158272694457,173.62966694753354,184.4341803437945
A1,17883.194657228516,8190.285865056926,5065.566867164089,21281.09840263231,24535.044756175237
b1,1.3179194193471417,0.7578315383640484,0.9229611835968412,0.9934505240309317,1.9921592186625217
A2,708.4845402707866,35.64672036291741,679.5972012338021,702.2558346586612,732.9906921134661
b2,41.029422126453,1.8775722528861711,39.667342507743,40.880838643562015,42.323372177298445
A3,122.03430993656673,33.75201813214674,107.47974077365777,120.21869271870224,140.29923910983322
b3,225.53409288170664,37.08029501314357,194.51211848738387,225.60091399272955,261.56612751042707
Pg,279.14567213078976,43.02826017049634,230.7880873888251,293.11572102272714,312.0491128833592
numax,180.88740676647276,15.743531769478363,174.4582729286162,175.20611676564764,177.39981505462134
sigmaEnv,24.03101939994446,24.368609313130968,11.112786711789214,11.941321555216117,68.02420276907252
lnprob,-223749.02307359126,271.7671830761909,-224057.2412615371,-223610.7125609792,-223607.9055575576
