parameter,mean,sd,Q16,Q50,Q84
Pn,20.910658899998015,0.7360923825071437,20.190951039113322,20.911494952622785,21.61751824503592
A1,5987.4427595513325,1064.8371469314147,5213.799558923243,6078.8462933654055,6909.533898225553
b1,1.2015392902566875,0.1710901429496099,1.0798685287643524,1.1658762831535965,1.2893530820843677
A2,694.4067162705811,16.597373183654714,678.2224763486374,694.162801984843,710.6635536172371
b2,39.55969537429612,0.754020279243984,38.81593682366498,39.55213319189053,40.31111042902643
A3,149.21584155926817,5.282114321093368,144.1065538022674,148.96525796209644,154.04896577159687
b3,144.80004240780013,4.3422835230718855,140.69189910839256,145.00050895816102,148.93210703904114
Pg,290.8650732081743,7.188706606256064,283.74608805764495,290.79691319958835,297.8846630641862
numax,160.83224965290606,0.2917596776402902,160.5448439989968,160.83647262829297,161.12095414323107
sigmaEnv,14.6136053789757,0.33705817516851794,14.280844336465789,14.603926159786667,14.948077078249359
lnprob,-211709.37996701172,7.9483080876111725,-211710.82631726595,-211707.48731775745,-211705.43837681628
